,User-ID,Location,Age
19242,261780,"gardner, kansas, usa",52
19248,262541,"pierrefonds, quebec, canada",
19268,266470,"oklahoma city,, oklahoma, usa",49
19269,152835,"brooklyn, new york, usa",
19271,276747,"iowa city, iowa, usa",25
19274,278843,"pismo beach, california, usa",28
19287,4017,"new orleans, louisiana, usa",48
19413,8961,"dekalb, illinois, usa",28
19417,21788,"louisville, kentucky, usa",56
19419,26883,"vienna, vienna, austria",
19462,34987,"omaha, nebraska, usa",37
19476,37227,"hamilton, ohio, usa",27
19500,52584,"livermore, california, usa",45
19603,86548,"ploiesti, prahova, romania",24
19611,88123,"norman, oklahoma, usa",53
19616,96357,"aiken, south carolina, usa",31
19683,110382,"brooklyn, new york, usa",35
19703,135149,"ft. pierce, florida, usa",
20068,147528,"regina, saskatchewan, canada",
20074,158583,"asheboro, north carolina, usa",40
20078,163467,"meridian, mississippi, usa",28
20087,164323,"delta, british columbia, canada",31
20175,164956,"waterdown, ontario, canada",44
20179,201697,"markham, ontario, canada",29
20197,202277,"kennesaw, georgia, usa",54
20249,224220,"brisbane, queensland, australia",30
20251,231838,"morgan hill, california, usa",36
20255,237776,"new milford, new jersey, usa",
20257,246634,"dana point, california, usa",
20278,249746,"lincoln, california, usa",46
20285,252798,"woodbury, minnesota, usa",27
20288,271016,"green bay, wisconsin, usa",0
20293,20119,"manchester, new hampshire,",51
20303,26057,"halifax, nova scotia, canada",18
20323,47925,"lynnwood, washington, usa",
20330,47982,"orlando, florida, usa",20
20334,79961,"hickory, north carolina, usa",23
20355,83287,"tulsa, oklahoma, usa",45
20431,95658,"whonnock, british columbia, canada",60
20436,106245,"hillsboro, oregon, usa",33
20438,107109,"williams lake, british columbia, canada",
20443,108271,"augusta, georgia, usa",
20447,108485,"roseburg, oregon, usa",32
20463,126604,"north reading, massachusetts, usa",27
20517,168047,"oxford, connecticut, usa",28
20598,201684,"austin, texas, usa",24
20669,209756,"sacramento, california, usa",36
20741,231210,"roanoke, virginia, usa",44
20852,274056,"seattle, washington, usa",24
20872,73681,"almada, setúbal, portugal",27
20974,129503,"lisboa, n/a, portugal",40
21016,165138,"lexington, massachusetts, usa",43
21018,169600,"lisboa, miraflores, portugal",28
21032,192544,"aveiro, beira litoral, portugal",27
21037,261015,"halifax, nova scotia, canada",42
21045,271131,"easton, pennsylvania, usa",
21047,12982,"getxo, vizcaya, spain",41
21170,28634,"bad axe, michigan, usa",28
21285,51594,"tewksbury, massachusetts, usa",56
21288,59209,"markham, ontario, canada",41
21305,69405,"ede, gelderland, netherlands",36
21336,114544,"antelope, california, usa",35
21418,137589,"enterprise, oregon, usa",35
21487,144038,"columbia, missouri, usa",49
21541,148314,"calgary, alberta, canada",29
21558,163326,"gum spring, virginia, usa",28
21573,246783,"luzern, luzern, switzerland",47
21576,252695,"lincoln, nebraska, usa",
21747,6073,"houston, texas, usa",28
21788,30511,"culemborg, gelderland, netherlands",
21892,62464,"el cajon, california, usa",26
21918,84537,"portland, oregon, usa",22
21922,92853,"ely, england, united kingdom",
21942,139462,"bewdley, worcestershire, united kingdom",30
21950,142479,"portland, maine, usa",
21985,159854,"westport, connecticut, usa",2
21992,186848,"madison, wisconsin, usa",31
22000,208570,"wellington, florida, usa",45
22003,221655,"chevy chase, maryland, usa",
22025,225986,"watford, england, united kingdom",36
22065,226950,"arlington, virginia, usa",41
22066,226965,"clemson, south carolina, usa",47
22179,234288,"mount waverley, victoria, australia",35
22192,268618,"bloomfield, new jersey, usa",
22201,276751,"zuerich, zh, switzerland",
22202,276964,"villa ridge, missouri, usa",34
22219,1585,"albuquerque, new mexico, usa",29
22231,12489,"houston, texas, usa",26
22235,17950,"puchong, selangor, malaysia",32
22311,32483,"barcelona, catalonia, spain",18
22312,33580,"rockwell, north carolina, usa",27
22339,35859,"duluth, minnesota, usa",
22776,38081,"castro valley, california, usa",
22781,44893,"alexandria, virginia, usa",
22842,50895,"calverton, new york, usa",
22899,51992,"west fairlee, vermont, usa",43
22946,57290,"buford, georgia, usa",40
22948,69389,"nebraska city, nebraska, usa",29
23038,88161,"saint louis, missouri, usa",27
23042,92580,"tampa, florida, usa",24
23044,105214,"pittsburgh, pennsylvania, usa",34
23087,105982,"chicago, illinois, usa",54
23090,108005,"greenfield, wisconsin, usa",29
23123,110973,"wiley ford, west virginia, usa",43
23343,113657,"dublin, ohio, usa",
23354,130950,"jersey city, new jersey, usa",32
23368,152435,"indianapolis, indiana, usa",40
23399,161039,"fredericton, new brunswick, canada",30
23422,161234,"millersville, maryland, usa",41
23438,163302,"cainta, rizal, philippines",23
23445,165866,"ashville, alabama, usa",27
23469,172331,"salem, oregon, usa",27
23480,176348,"louisville, kentucky, usa",33
23495,178914,"bradenton, florida, usa",
23520,179030,"hauppauge, new york, usa",40
23523,183273,"lincoln, ,",
23524,184532,"des moines, iowa, usa",28
23601,185011,"mountain brook, alabama, usa",42
23614,188171,"st. louis, missouri, usa",
23631,210077,"houston, texas, usa",55
23640,214315,"louisville, kentucky, usa",32
23661,224435,"warren, michigan, usa",24
23671,230581,"eugene, oregon, usa",29
23675,236283,"orlando, florida, usa",41
23848,241980,"ashburn, virginia, usa",35
23987,252071,"catawba, wisconsin, usa",32
24028,253580,"midland, ontario, canada",52
24045,262040,"vancouver, british columbia, canada",41
24060,263877,"victoria, british columbia, canada",44
24099,270906,"lindsey, ohio, usa",32
24110,99,"franktown, colorado, usa",42
24116,5268,"chandler, arizona, usa",
24119,11629,"houston, texas, usa",21
24155,16634,"little rock, arkansas, usa",42
24318,16782,"columbus, ohio, usa",53
24321,21404,"west vancouver, british columbia, canada",
24356,28204,"south ohio, nova scotia, canada",61
24398,33179,"freedonia, emilia romagna, antarctica",
24431,34222,"denton, texas, usa",22
24433,38281,"barcelona, catalunya, spain",33
24490,55075,"seattle, washington, usa",33
24522,66591,"austin, tx, usa",35
24529,67515,"oakland, california, usa",45
24545,68156,"brooklyn, new york, usa",34
24572,78783,"chantilly, virginia, usa",49
24675,79942,"mackay, queensland, australia",26
24686,81394,"vancouver, british columbia, canada",
24687,82102,"delta, british columbia, canada",20
24691,86145,"alexandria, virginia, usa",45
24765,87141,"huntington beach, california, usa",
24948,94985,"sant cugat del vallès, catalunya, spain",39
24991,95921,"st james, western australia, australia",
25020,96634,"logan, ohio, usa",46
25022,103377,"rosebud, alberta, canada",34
25024,106225,"chicago, illinois, usa",38
25091,114089,"pomeroy, ohio, usa",
25100,114216,"ste-anne-de-bellevue, quebec, canada",
25126,114988,"temple, texas, usa",37
25291,120082,"vancouver, british columbia, canada",47
25298,120350,"ottawa, ontario, k1c7b1",
25300,125878,"foxboro, massachusetts, usa",
25309,126296,"ramsey, huntingdon, cambridgeshire, united kingdom",41
25346,132303,"edmonton, alberta, canada",39
25348,133935,"north arlington, new jersey, usa",28
25368,135776,"allston, massachusetts, usa",32
25390,138139,"exeter, new hampshire, usa",27
25394,140294,"albert lea, minnesota, usa",31
25402,141210,"tübingen, baden-württemberg, germany",
25415,142121,"waipahu, hawaii, usa",33
25472,149908,"hull, england, united kingdom",29
25565,156150,"howell, new jersey, usa",36
25736,163851,"phoenix, arizona, usa",26
25752,164675,"portland, oregon, usa",55
25796,170154,"lisboa, lisboa, portugal",31
25811,172096,"thunder bay, ontario, canada",44
25813,172512,"louisville, kentucky, usa",25
25849,172742,"astoria, oregon, usa",44
25948,178254,"manhattan beach, california, usa",43
25950,188685,"huntsville, alabama, usa",21
25953,189279,"odivelas, lisboa,",39
25958,190831,"calgary, alberta, canada",
25983,191728,"victoria, british columbia, canada",45
25985,192479,"phoenix, arizona, usa",43
25997,198011,"asbury, new jersey, usa",
26011,199515,"la cienega, new mexico, usa",44
26053,199649,"st. martinville, louisiana, usa",39
26054,204790,"ayr, ontario, canada",31
26061,206417,"baton rouge, louisiana, usa",
26062,207339,"wells, maine, usa",43
26091,207727,"robbinsville, new jersey, usa",37
26094,209229,"fairfax, ,",35
26116,216010,"philadelphia, pennsylvania, usa",37
26118,217740,"madrid, madrid, spain",37
26218,223156,"springfield, illinois, usa",31
26235,228579,"brooklyn, new york, usa",29
26254,231857,"canberra, australian capital territory, australia",46
26325,243951,"palm desert, california, usa",56
26341,245559,"melbourne, victoria, australia",27
26342,246507,"san francisco, california, usa",35
26367,251844,"lisboa, lisboa, portugal",30
26496,265751,"sebastopol, california, usa",
26521,146345,"seattle, washington, usa",47
26532,178199,"amarillo, texas, usa",
26610,235105,"st louis, missouri, usa",46
27094,276762,"duisburg, nordrhein-westfalen, germany",25
27096,12619,"parksville, british columbia, canada",56
27104,132375,"denver, colorado, usa",58
27151,143294,"st. louis, missouri, usa",42
27169,162639,"kelso, washington, usa",
27422,172370,"manteca, california, usa",24
27431,190305,"gainesville, florida, usa",
27433,205538,"parksville, british columbia, canada",
27438,223566,"kansas city, missouri, usa",29
27473,241666,"san francisco, california, usa",35
27569,254,"minneapolis, minnesota, usa",24
27613,6900,"sunnyvale, california, usa",25
27616,12233,"el cajon, california, usa",33
27619,21930,"elk grove, california, usa",28
27625,22252,"elmhurst, new york, usa",38
27647,33030,"sandpoint, idaho, usa",39
27651,37950,"calgary, alberta, canada",
27847,54652,"lake charles, louisiana, usa",30
27857,57095,"cincinnati, ohio, usa",18
27869,58921,"cleves, ohio, usa",
27873,59172,"owen sound, ontario, canada",36
27994,60546,"santa maria, california, usa",
28006,66942,"kuching, sarawak, malaysia",31
28065,70931,"new haven, connecticut, usa",36
28084,80642,"st louis, missouri, usa",43
28099,81136,"prescott, arizona, usa",41
28110,81352,"cape coral, florida, usa",22
28114,94682,"cincinnati, ohio, usa",17
28117,94971,"redmond, washington, usa",58
28123,100088,"burnley, england, united kingdom",26
28157,105054,"edmonton, alberta, canada",29
28195,105517,"calgary, alberta, canada",28
28355,107523,"north hollywood, california, usa",
28363,107889,"davenport, iowa, usa",
28376,109709,"dedham, maine, usa",24
28379,109779,"arab, alabama, usa",25
28425,109901,"sydney, new south wales, australia",59
28503,113279,"lake elsinore, california, usa",24
28512,116122,"glendale heights, illinois, usa",31
28536,118320,"calgary, alberta, canada",29
28548,122440,"vancouver, british columbia, canada",29
28575,126492,"westmont, illinois, usa",31
28693,131126,"barcelona, catalunya, spain",31
28726,132282,"birmingham, alabama, usa",23
28744,139421,"austin, texas, usa",
28750,160558,"hooksett, new hampshire, usa",28
28822,163570,"lincoln, new brunswick, canada",50
28898,165758,"st. catharines, ontario, canada",
28984,165823,"cincinnati, ohio, usa",17
28987,171904,"urduliz, bizkaia, spain",28
29010,172030,"rainsville, alabama, usa",30
29082,177432,"wichita, kansas, usa",33
29293,178667,"freehold, new jersey, usa",34
29361,214786,"boone county, kentucky, usa",
29479,227771,"savion, n/a, israel",19
29491,229632,"duchesne, utah, usa",23
29544,232801,"vancouver, british columbia, canada",24
29546,234828,"fairbanks, alaska, usa",
29791,236340,"st kilda, victoria, australia",29
29890,237271,"sandy, utah, usa",
29937,240035,"birmingham, alabama, usa",
29992,248464,"portland, oregon, usa",30
30022,248850,"verdon, nebraska, usa",48
30062,254206,"tucson, arizona, usa",31
30193,98707,"mainz, rheinland-pfalz, germany",35
30196,125276,"limbach-oberfrohna, sachsen, germany",
30202,35433,"wangen, zürich, switzerland",40
30260,152805,"berlin, berlin, germany",30
30262,34491,"london, england, united kingdom",27
30264,272225,"morecambe, england, united kingdom",49
30290,276772,"bonn, nordrhein-westfalen, germany",
30292,60707,"manchester, new hampshire, usa",38
30415,83637,"raleigh, north carolina, usa",57
30501,86243,"christchurch, canterbury, new zealand",
30562,139822,"clearwater, kansas, usa",20
30564,208059,"payson, arizona, usa",
30569,231237,"waianae, hawaii, us",
30648,275111,"utrecht, utrecht, netherlands",34
30664,134837,"kuala lumpur, wilayah persekutuan, malaysia",28
30702,180430,"roma, lazio, italy",19
30704,276077,"badalona, catalonia, spain",26
30711,17702,"bochum, nordrhein-westfalen, germany",21
30713,68328,"winnenden, baden-wuerttemberg, germany",32
30714,97486,"stuttgart, baden-wuerttemberg, germany",38
30719,175430,"kranenburg, nordrhein-westfalen, germany",56
30722,276774,"bern, bern, switzerland",28
30723,35407,"gütersloh, nordrhein-westfalen, germany",48
30769,276788,"mentone, california, usa",
30772,1848,"bellingham, washington, usa",22
30791,9226,"kapolei, hawaii, usa",27
30799,20180,"sacramento, california, usa",36
30833,24697,"canoga park, california, usa",48
30838,55923,"laurel, maryland, usa",
30840,79182,"greenville, north carolina, usa",29
30847,91113,"chicago, illinois, usa",26
30972,100806,"orlando, florida, usa",43
30973,115572,"darlington, south carolina, usa",23
31025,130396,"cbs, newfoundland, canada",39
31030,138307,"quantico, virginia, usa",24
31037,194605,"stroudsburg, pennsylvania, usa",41
31057,206074,"new britain, connecticut, usa",16
31121,215728,"centralia, washington, usa",30
31128,232964,"westchester, illinois, usa",44
31178,249989,"lansing, michigan, usa",
31200,268282,"livermore, california, usa",57
31206,276231,"livingston, texas, usa",
31248,278356,"lakeland, tennessee, usa",57
31264,2033,"omaha, nebraska, usa",27
31349,6251,"wahiawa, hawaii, usa",32
31475,6431,"wylie, texas, usa",30
31488,6563,"burien, washington, usa",31
31545,9908,"woodstock, georgia, usa",36
31575,10560,"chicago, illinois, usa",27
31655,12272,"ploiesti, prahova, romania",18
31667,13082,"bellwood, pennsylvania, usa",
31680,14363,"virginia beach, virginia, usa",49
31682,18411,"fellbach, baden-wuerttemberg, germany",40
31686,21576,"memphis, tennessee, usa",31
31736,24186,"vineland, new jersey, usa",36
31755,25409,"la mesa, california, usa",31
31925,25919,"evansville, indiana, usa",
31944,28150,"portland, oregon, usa",25
31953,30445,"kuala lumpur, ,",23
31971,30735,"corvallis, oregon, usa",
32101,32122,"south daytona, florida, usa",24
32117,33576,"blairs, virginia, usa",29
32122,35148,"orlando, florida, usa",24
32131,36003,"shah alam, selangor, malaysia",26
32167,40415,"san francisco, california, usa",34
32194,43806,"delano, minnesota, usa",31
32209,52350,"lisboa, n/a, portugal",31
32257,52993,"louisville, ,",30
32263,53254,"mountain view, california, usa",17
32270,53678,"wappinger falls, new york, usa",57
32271,53759,"pensacola, florida, usa",30
32272,54335,"north haven, connecticut, usa",43
32305,54429,"hollywood, florida, usa",32
32310,55492,"antioch, illinois, usa",43
32388,69156,"cross plains, wisconsin, usa",31
32446,69697,"west sacramento, california, usa",24
32663,71521,"ottawa, ontario, canada",35
32667,74056,"san gabriel, california, usa",24
32696,74185,"lacey, washington, usa",28
32713,76626,"london, england, united kingdom",38
32884,78553,"el cajon, california, usa",40
33033,78834,"honolulu, hawaii, usa",28
33136,81274,"london, england, united kingdom",28
33153,81484,"tempe, arizona, usa",21
33162,84479,"philadelphia, pennsylvania, usa",25
33190,85367,"gloversville, new york, usa",17
33211,86849,"mcallen, texas, usa",66
33215,87938,"n/a, n/a, malaysia",15
33258,88435,"quezon city, ncr, philippines",19
33282,88733,"houston, texas, usa",
33475,89306,"elmwood park, new jersey, usa",48
33477,90174,"springfield, missouri, usa",30
33489,90736,"sammamish, washington, usa",37
33493,91184,"kuala lumpur, kuala lumpur, malaysia",31
33550,94787,"cleveland, ohio, usa",24
33570,95359,"charleston, west virginia, usa",33
34078,97290,"londonderry, new hampshire, usa",24
34104,98904,"billings, montana, usa",28
34167,100227,"tehran, tehran, iran",36
34187,100906,"seattle, washington, usa",34
34456,101209,"ft huachuca, arizona, usa",44
34556,101851,"keizer, oregon, usa",29
34683,102647,"modesto, california, usa",14
34814,103541,"linz, oberoesterreich, austria",24
34846,104362,"eugene, oregon, usa",45
34867,104812,"woodstock, maryland, usa",19
34887,105221,"la mesa, california, usa",15
34925,108243,"canton, ga, usa",14
34950,111166,"indianapolis, indiana, usa",44
34960,114446,"cardiff, wales, united kingdom",26
34978,117652,"garland, texas, usa",
34979,123257,"circleville, ohio, usa",20
35029,124597,"brights grove, ontario, canada",38
35076,124717,"amsterdam, noord-holland, netherlands",24
35081,126693,"newmarket, ontario, canada",33
35123,127233,"marietta, georgia, usa",29
