,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
1946,3551551677,Harry Potter und der Stein der Weisen,Joanne K. Rowling,1999,Carlsen Verlag GmbH
1961,3551551685,Harry Potter und die Kammer des Schreckens,Joanne K. Rowling,2000,Carlsen Verlag GmbH
1972,3551551693,Harry Potter und der Gefangene von Azkaban,J. K. Rowling,1999,Carlsen Verlag GmbH
1982,3551551936,Harry Potter Und Der Feuerkelch,Joanne K. Rowling,1999,Carlsen Verlag GmbH
1992,359621078X,Saemtliche Erzaehlungen,Franz Kafka,0,Fischer Taschenbuch Verlag
1996,360893541X,Die Gefahrten I,J. R. R. Tolkien,2001,Distribooks
2003,3608935428,Die Zwei Turme II,J. R. R. Tolkien,2001,Distribooks
2008,3608935436,Die Wiederkehr Des Konigs III,J. R. R. Tolkien,2001,Distribooks Intl
2012,374661922X,Der Sterne TennisbÃ?Â¤lle.,Stephen Fry,2003,Aufbau Tb
2015,3453042905,Gevatter Tod. Roman. ( Fantasy).,Terry Pratchett,1990,Heyne
2018,3453061187,Die Jury. Roman.,John Grisham,1992,Heyne
2031,3453071174,Die Firma. Roman.,John Grisham,1993,Heyne
2045,3453127013,Der Regenmacher.,John Grisham,1997,Heyne
2056,3453211014,Kaltgestellt.,Colin Forbes,2002,Heyne
2059,3596122279,Das Superwieb,Hera Lind,2002,Distribooks Inc
2075,0449217264,Alaska,James A. Michener,1994,Fawcett Books
2093,055321358X,O Pioneers! (Bantam Classic),Willa Cather,1989,Bantam Books
2094,0671034944,Soul Survivor,Christopher Golden,1999,Simon Pulse
2097,0843946415,Alone with the Dead (Joe Keough Mysteries (Paperback)),Robert J. Randisi,1999,Leisure Books
2098,2253005274,Le Grand Meaulnes (Classiques De Poche),Alain-Fournier,2000,Distribooks Inc
2107,0140328742,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,1988,Penguin USA
2114,0140366830,Tales of the Greek Heroes: Retold from the Ancient Authors (Puffin Classics),Roger Lancelyn Green,1995,Puffin Books
2117,0836218833,Attack Of The Deranged Mutant Killer Snow Goons,Bill Watterson,1992,Andrews McMeel Publishing
2136,0836220889,Calvin and Hobbes,Bill Watterson,1987,Andrews McMeel Publishing
2160,088365721X,"The Best of Bombeck: At Wit's End, Just Wait Until You Have Children of Your Own, I Lost Everything in the Post-Natal Depression",Erma Bombeck,1994,BBS Publishing Corporation
2167,3257227264,Die HÃ?Â¤upter meiner Lieben.,Ingrid Noll,2000,Diogenes Verlag
2182,3423201509,Die Weiss Lowin / Contemporary German Lit,Henning Mankell,2002,Distribooks
2198,0345423402,A Kiss of Shadows (Meredith Gentry Novels (Paperback)),LAURELL K. HAMILTON,2002,Ballantine Books
2240,3404131606,Nachtschicht.,Stephen King,2003,LÃ?Â¼bbe
2249,3404139178,Das Lacheln der Fortuna: Historischer Roman,Rebecca Gable,1997,LÃ?Â¼bbe
2257,3442421357,Im Eishaus.,Minette Walters,1996,Goldmann
2266,345309221X,Die Zauberin von Ruwenda.,Marion Zimmer Bradley,1995,Heyne
2271,3596129389,Die Zauberfrau.,Hera Lind,1995,"Fischer (Tb.), Frankfurt"
2279,3596237874,Beim Naechsten Mann Wird Alles (Frau in Der Gesellschaft),Eva Heller,1997,Fischer Taschenbuch Verlag GmbH
2288,3596247500,Ein Mann fÃ?Â¼r jede Tonart. Roman. ( Die Frau in der Gesellschaft).,Hera Lind,2000,"Fischer (Tb.), Frankfurt"
2296,044020562X,One,Richard Bach,1989,Dell
2318,042518109X,Whispers,Dean R. Koontz,2001,Berkley Publishing Group
2339,0425188221,Shadowland,Peter Straub,2003,Berkley Publishing Group
2343,0688172377,Desert Flower : The Extraordinary Journey Of A Desert Nomad,Waris Dirie,1999,Perennial
2350,8806155873,Un Giorno Dopo L'altro,Carlo Lucarelli,2000,Einaudi
2351,8807810751,Piccoli Equivoci Senza Importanza: Piccoli Equivoci Senza Importanza,Tabucchi,0,Feltrinelli
2355,8817106100,Oceano Mare,Alessandro Baricco,0,Biblioteca Universale Rizzoli
2373,8831760122,La Testa Fra Le Nuvole,Tamaro,0,Marsilio Editori
2374,8838910987,Il birraio di Preston (La memoria),Andrea Camilleri,1995,Sellerio
2379,0151446474,The Name of the Rose,Umberto Eco,1983,Harcourt
2388,0064430227,Harold and the Purple Crayon 50th Anniversary Edition (Purple Crayon Books),Crockett Johnson,1981,HarperTrophy
2394,0671723650,How To Win Friends And Influence People,Dale Carnegie,1990,Pocket
2407,0812533550,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1986,Tor Books
2420,884590184X,Siddharta Romanzo Versione Di M Mila,Hermann Hesse,0,Adelphi Book Shop Ltd
2437,0446613843,The Jester,James Patterson,2004,Warner Books
2464,0440241537,The King of Torts,JOHN GRISHAM,2003,Dell
2556,0440228840,Demon in My View (Laurel-Leaf Books),AMELIA ATWATER-RHODES,2001,Laurel Leaf
2560,0060542845,The Holiday Present,Johanna Lindsey,2003,Avon Books
2569,1551666308,"Roan (Blake, Jennifer, Louisiana Gentlemen Series.)",Jennifer Blake,2000,Mira
2571,8420636282,El Principito,Antoine De Saint-Exupery,2002,Distribooks
2577,8432205311,El Perfume: Historia De UN Asesino/Perfume : The Story of a Murderer,Patrick Suskind,1984,Editorial Seix Barral
2581,042513976X,Close to the Bone,David Wiltse,1993,Berkley Publishing Group
2583,0441008291,The Tower at Stony Wood,Patricia A. McKillip,2001,Ace Books
2586,002542730X,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994,John Wiley &amp; Sons Inc
2663,0060520507,"Sushi for Beginners : A Novel (Keyes, Marian)",Marian Keyes,2003,William Morrow
2671,0060930934,Wasted : A Memoir of Anorexia and Bulimia,Marya Hornbacher,1999,Perennial
2681,0060951303,La casa de los espÃ­ritus,Isabel Allende,1995,Rayo
2687,0140154078,The Music of Chance,Paul Auster,1993,Penguin Books
2698,0140327592,Matilda,Roald Dahl,1990,Viking Penguin Inc
2706,0140367616,The Coral Island (Puffin Classics),Robert M. Ballantyne,1995,Puffin Books
2710,0141181222,One Flew over the Cuckoo's Nest (Penguin Classics),Ken Kesey,2003,Penguin Books
2712,0151010633,Q,Luther Blissett,2004,Harcourt
2716,0316666343,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
3423,0345391810,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1995,Ballantine Books
3454,0385504209,The Da Vinci Code,Dan Brown,2003,Doubleday
3941,0439284031,Harry Potter Schoolbooks: Quidditch Through the Ages and Fantastic Beasts and Where to Find Them,J .K. Rowling,2001,Scholastic
3944,0439286239,Harry Potter and the Sorcerer's Stone Movie Poster Book,Inc Staff Scholastic,2001,Scholastic
3946,0449221148,High Stakes,Dick Francis,1993,Fawcett Books
3951,0451527747,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,2000,Signet Classics
3961,0486282112,Frankenstein (Dover Thrift Editions),Mary Wollstonecraft Shelley,1994,Dover Publications
3978,0486424499,Jane Eyre (Dover Thrift Editions),Charlotte Bronte,2003,Dover Publications
3986,0553275283,Love Story,Erich Segal,1988,Bantam Books
3990,0613329740,Quidditch Through the Ages,J. K. Rowling,2001,Sagebrush Education Resources
4002,063403541X,Bridget Jones's Diary: Music from the Motion Picture,Various,2001,Hal Leonard Publishing Corporation
4008,067172939X,Dark Angel (Casteel),V.C. Andrews,1990,Pocket
4018,0671729438,Gates of Paradise (Casteel),V.C. Andrews,1990,Pocket
4026,0679745580,In Cold Blood (Vintage International),TRUMAN CAPOTE,1994,Vintage
4045,0804106304,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
4239,0971880107,Wild Animus,Rich Shapero,2004,Too Far
4820,1400001625,Sultana (Spanish Edition),JEAN SASSON,2002,Plaza y Janes
4822,1853262404,Heart of Darkness (Wordsworth Collection),Joseph Conrad,1998,NTC/Contemporary Publishing Company
4824,2290309494,Virgin suicides,Eugenides Jeffrey,2000,J'ai lu
4829,2742739351,Les Soldats de Salamine,Javier Cercas,2002,Actes Sud
4832,3775713328,Ernst Luwig Kirchner: Mountain Life: The Early Years in Davos 1917-1926,Ernst Ludwig Kirchner,2003,Hatje Cantz Publishers
4836,8401462231,Contacto,Carl Sagan,1989,Lectorum Pubns Inc
4843,8408011200,El Hermano Pequeno (Serie Carvalho),Manuel Vazquez Montalban,1995,Planeta Pub Corp
4846,8420432113,Momo (Spanish Language Edition),Michael Ende,1984,Aguilar
4851,8423325105,NADA,Carmen Laforet,1999,Destino Ediciones
4856,8423951537,El Corazon Del Tartaro (Narrativa),Rosa Montero,2002,"Espasa Calpe Mexicana, S.A."
4859,8423976645,Olvidado Rey Gudu,Ana Maria Matute,1996,Espasa
4861,8440627203,El mÃ©dico,Noah Gordon,1992,Ediciones B
4868,8440696833,La Playa (Spanish Language Version),Alex Garland,2000,Grupo Zeta
4873,8495501090,El ocho,Katherine Neville,2001,Punto de Lectura
4886,8495501198,Memorias de una geisha,Arthur Golden,2001,Suma de Letras
4902,950491036X,La Sombra del Viento,Carlos Ruiz Zafon,2003,Planeta
4911,9871138016,Cronica De Una Muerte Anunciada,Gabriel Marques Garcia,2002,Debols!llo
4913,059030271X,Charlotte's Web,E. B. White,1974,Scholastic Paperbacks (T)
4943,0590453661,"Stay Out of the Basement (Goosebumps, No 2)",R. L. Stine,1995,Scholastic
4951,0590483404,"A Shocker on Shock Street (Goosebumps, No 35)",R. L. Stine,1995,Scholastic
4960,0671021354,Child of the Hunt (Buffy the Vampire Slayer),Christopher Golden,1998,Simon Spotlight Entertainment
4965,0671026283,Visitors (Buffy the Vampire Slayer),Laura Anne Gilman,1999,Simon Spotlight Entertainment
4969,0671027506,"Sons of Entropy  (Buffy the Vampire Slayer: The Gatekeeper Trilogy, Book 3)",Christopher Golden,1999,Simon Spotlight Entertainment
4971,0671727109,My Teacher Fried My Brains (MY TEACHER BOOKS),Bruce Coville,1991,Aladdin
4973,0060964049,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,1989,Perennial
5014,0380807343,Coraline,Neil Gaiman,2003,HarperTrophy
5045,0439064864,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic
5171,2020564777,Bouquiner : Autobiobibliographie,Annie FranÃ?Â§ois,2002,Seuil
5177,2020591944,Twist tropique,Francis Mizio,2003,Seuil
5180,2070378411,L'Enchanteur,RenÃ?Â© Barjavel,1987,Gallimard
5184,2070404587,Le Liseur,Berhard Schlink,0,Folio
5189,2070404722,Prisonniers du paradis,Arto Paasilinna,1998,Gallimard
5191,2070406962,Des chrÃ?Â©tiens et des maures,Daniel Pennac,1999,Gallimard
5197,2070408450,Saga,Tonino Benacquista,1999,Gallimard
5199,2070425770,La Douce empoisonneuse,Arto Paasilinna,2003,Gallimard
5204,2070725804,Comme un roman,Daniel Pennac,1992,Gallimard
5210,2226070109,Un aller simple: Roman,Didier van Cauwelaert,1994,Albin Michel
5215,2226135022,Oscar et la dame rose,Eric-Emmanuel Schmitt,2002,Albin Michel
5229,2253049417,"Bilbo, Le Hobbit",J. R. R. Tolkien,2002,Pocket (FR)
5237,2253171670,Les RiviÃ?Â¨res pourpres,Jean-Christophe GrangÃ?Â©,2001,Le Livre de Poche
5241,2264010991,Nocturne indien,Antonio Tabucchi,1988,Editions 10/18
5242,2264029463,Au lit !,Baddiel,2000,Editions 10/18
5243,2264031158,"Amour, Prozac, et autres curiositÃ?Â©s",Lucia Etxebarria,2000,Editions 10/18
5248,2266102028,NÃ?Â©fertiti dans un champ de canne Ã?Â  sucre,Philippe Jaenada,2000,Pocket
5249,2266102621,Les Heures / The Hours,Michael Cunningham,2001,Pocket (FR)
5256,2266104535,Et Si C'Etait Vrai / If This Were Only True,Marc Levy,2001,Pocket
5275,2277302228,The Nazis and the Metro,Didier Daeninckx,0,Editions 84
5281,2290303488,"Le Cycle d'Ender, tome 4 : Les Enfants de l'esprit",Orson Scott Card,2003,J'ai lu
5284,2290308285,"Le Cycle d'Ender, tome 1 : La StratÃ?Â©gie Ender",Scott Card Orson,2001,J'ai lu
5292,2290312924,"Le Cycle d'Ender, tome 2 : La Voix des morts",Scott Card Orson,2001,J'ai lu
5297,2290315524,"Le Cycle d'Ender, tome 3 : XÃ?Â©nocide",Card Orson Scott,2001,J'ai lu
5301,2290321559,"Le Poulpe, numÃ?Â©ro 17 : Touche pas Ã?Â  mes deux seins",Martin Winckler,2002,J'ai lu
5304,2742729038,Un lieu sÃ?Â»r,Barbara Gowdy,2000,Actes Sud
5306,2841469824,Le cimetiÃ?Â¨re des Ã?Â©lÃ?Â©phants,Maryse Lamigeon,2001,Syros la DÃ?Â©couverte
5308,2869304870,Changement de dÃ?Â©cor,David Lodge,1991,Rivages
5309,2869305583,Un tout petit monde,David Lodge,1992,Rivages
5312,2895400644,J'Ã?Â©tais si timide que j'ai mordu la maÃ?Â®tresse,Minne,2003,Les 400 coups
5317,2907572121,Les bruines de Lanester,Jean Failler,2003,Du Palemon
5320,3453150538,Weit wie das Meer.,Nicholas Sparks,1999,Heyne
5328,3596147700,"Sommerhaus, spÃ?Â¤ter. ErzÃ?Â¤hlungen.",Judith Hermann,2000,"Fischer (Tb.), Frankfurt"
5331,0060011939,Veronika Decide Morir,Paulo Coelho,2001,Rayo
5336,0140187758,O Pioneers! (Penguin Twentieth-Century Classics),Willa Cather,1994,Penguin Books
5340,0316154601,Lost Light,Michael Connelly,2003,"Little, Brown"
5352,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
5665,2070419657,Soie,Alessandro Baricco,2001,Gallimard
5672,2253063339,Les Fourmis,Bernard Werber,2002,LGF
5693,2253137243,Le Jour des fourmis,Bernard Werber,1995,LGF
5702,2253144452,La RÃ?Â©volution des fourmis,Bernard Werber,1998,LGF
5711,2253152072,L'Empire des Anges,B. Werber,2001,LGF
5715,2264027134,Haute FidÃ?Â©litÃ?Â©,Nick Hornby,1999,Editions 10/18
5722,226612269X,Ou Es-Tu?,Marc Levy,2003,Distribooks Inc
5729,2290318329,L'Homme aux cercles bleus,Fred Vargas,2002,J'ai lu
5736,2878580753,Un peu plus loin sur la droite (Chemins nocturnes),Fred Vargas,1996,V. Hamy
5739,8423310353,El Camino (Coleccion Destinolibro),Miguel Delibes,1991,Continental Book Company
5753,0446310786,To Kill a Mockingbird,Harper Lee,1988,Little Brown &amp; Company
5967,0886776783,The Perfect Princess (Dragon Nimbus),Irene Radford,1995,Daw Books
5969,3423118709,Title Kassandra. ErzÃ?Â¤hlung. ( Sammlung Luchterhand im dtv).,Christa Wolf,1993,Dtv
5974,3442723078,Die Asche Meiner Mutter,Frank McCourt,1999,"Wilhelm Goldmann Verlag, GmbH"
5980,3499153629,"Ich sehe was, was du nicht siehst. Acht unglaubliche Geschichten.",Roald Dahl,1984,Rowohlt Tb.
5982,0312966970,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks
6085,0312169817,To The Last Breath : Three Women Fight For The Truth Behind A Child's Tragic Murder,Carlton Stowers,1998,St. Martin's Press
6089,0312864590,"Crossroads of Twilight (The Wheel of Time, Book 10)",Robert Jordan,2003,Tor Fantasy
6092,0345348664,The Illearth War (Chronicles of Thomas Covenant the Unbeliever),Stephen R. Donaldson,1989,Del Rey Books
6097,0345348672,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, Book 3)",Stephen R. Donaldson,1993,Del Rey Books
6103,0345354621,The Terminal Man,Michael Crichton,1988,Ballantine Books
6133,0345385764,Night Manager,JOHN LE CARRE,1994,Ballantine Books
6138,0345435036,Crying Wolf,PETER ABRAHAMS,2001,Fawcett
6143,0425104273,The First Deadly Sin,Lawrence Sanders,1993,Berkley Publishing Group
6151,0425172546,Southern Cross,Patricia Daniels Cornwell,1999,Berkley Publishing Group
6203,0440218667,The Select,F. Paul Wilson,1995,Dell
6208,0440220602,The Chamber,John Grisham,1995,Dell Publishing Company
6354,0446522856,The Last Day,Glenn Kleier,1997,Warner Books Inc
6356,0451180054,Trial by Fire,Nancy Taylor Rosenberg,1996,Signet Book
6366,0451198514,Stealing Faces,Michael Prescott,1999,Signet Book
6373,0515131520,Darkling I Listen,Katherine Sutcliffe,2001,Jove Books
6377,0553266306,The Day of the Jackal,Frederick Forsyth,1982,Bantam Books
6381,0765342987,Kushiel's Dart,Jacqueline Carey,2002,Tor Books
6407,0812550307,"The Fires of Heaven (The Wheel of Time, Book 5)",Robert Jordan,1994,Tor Fantasy
6425,0843949163,In the Dark,Richard Laymon,2001,Leisure Books
6431,0886773741,Tailchaser's Song,Tad Williams,1994,Daw Books
6441,0886774802,"Stone of Farewell (Memory, Sorrow, and Thorn, Book 2)",Tad Williams,1994,Daw Books
6452,0886774829,"Stronghold (Dragon Star, Book 1)",Melanie Rawn,1994,Daw Books
6463,0886775426,"The Dragon Token (Dragon Star, Book 2)",Melanie Rawn,1994,Daw Books
6471,0886775957,"Skybowl (Dragon Star, Book 3)",Melanie Rawn,1994,Daw Books
6480,0886777178,"Crown of Shadows (The Coldfire Trilogy, Book 3)",C. S. Friedman,1996,Daw Books
6483,1572971835,Courage Under Fire,Patrick Sheane Duncan,1996,Berkley Publishing Group
6487,3499221489,Heimkehr.,Rosamunde Pilcher,1997,Rowohlt Tb.
6490,0345425596,The Spice Girls: The Uncensored Story Behind Pop's Biggest Phenomenon,Anna Louise Golden,1997,Ballantine Books
6491,0590260251,"Karen's Angel (Baby-Sitters Little Sister, 68)",Ann M. Martin,1995,Scholastic
6492,0590417827,"Karen's Kittycat Club (Baby-Sitters Little Sister, 4)",Ann M. Martin,1989,Scholastic Paperbacks
6495,0590426702,Karen's Haircut (Baby-Sitters Little Sister (Paperback)),Ann M. Martin,1990,Scholastic
6496,0590436422,"Karen's Home Run (Baby-Sitters Little Sister, 18)",Ann M. Martin,1991,Scholastic
6498,0590436449,"Karen's Goldfish (Baby-Sitters Little Sister, 16)",Ann M. Martin,1995,Scholastic
6500,0590436457,"Karen's in Love (Baby-Sitters Little Sister, 15)",Ann M. Martin,1991,Scholastic
6501,0590436465,Baby-Sitters Little Sister #14:  Karen's New Year,Ann M. Martin,1995,Scholastic
6504,0590436481,"Karen's Surprise (Baby-Sitters Little Sister, 13)",Ann M. Martin,1995,Scholastic
6507,059043649X,"Karen's Ghost (Baby-Sitters Little Sister, 12)",Ann M. Martin,1990,Scholastic
6508,0590442589,"Karen's School Picture (Baby-Sitters Little Sister, 5)",Ann M. Martin,1993,Scholastic
6509,0590442988,"Karen's Little Sister (Baby-Sitters Little Sister, 6)",Ann M. Martin,1990,Scholastic
6510,0590442996,"Karen's Worst Day (Baby-Sitters Little Sister, 3)",Ann M. Martin,1990,Scholastic
6513,0590448234,Karen's Carnival (Baby-Sitters Little Sister (Paperback)),Ann M. Martin,1995,Scholastic
6514,0590448595,"Karen's School Trip (Baby-Sitters Little Sister, 24)",Ann M. Martin,1992,Scholastic Paperbacks (Mm)
6518,0590456504,"Karen's Snow Day (Baby-Sitters Little Sister, 34)",Ann M. Martin,1993,Scholastic Paperbacks
6519,0060930187,The Bell Jar : A Novel (Perennial Classics),Sylvia Plath,2000,Perennial
6561,0375760911,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books
6611,0689817851,Go Ask Alice,Anonymous,1998,Simon Pulse
6662,0874869870,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,1999,Plough Publishing House
6679,0061081450,Dancing on Air (Harper Monogram),Susan Wiggs,1996,HarperCollins Publishers
6681,0061083259,Dreamcatcher,Dinah McCall,1996,HarperTorch
6687,0061087017,Legend,Sharon Sala,1998,HarperTorch
6689,0061094404,Power of a Woman,Barbara Taylor Bradford,1998,HarperTorch
6700,0312925689,Olivia and Jai,Rebecca Ryman,1991,St. Martin's Press
6701,0671793489,All Around the Town,Mary Higgins Clark,1993,Pocket Star
6758,0684845768,COAST ROAD : A NOVEL,Barbara Delinsky,1998,Simon &amp; Schuster
6763,0312244266,Winter Solstice,Rosamunde Pilcher,2000,Thomas Dunne Books
6801,3257062354,Veronika beschlieÃ?Â?t zu sterben.,Paulo Coelho,2000,"Diogenes Verlag, ZÃ?Â¼rich"
6805,3423202327,MÃ?Â¶rder ohne Gesicht.,Henning Mankell,1999,Dtv
6840,3492045170,Stupid White Men. Eine Abrechnung mit dem Amerika unter George W. Bush,Michael Moore,2003,Piper
