,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
3138,0609804138,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999,Three Rivers Press
3194,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
3296,0743407067,The First Time,Joy Fielding,2001,Pocket Star
3309,074343627X,Dreamcatcher,Stephen King,2001,Pocket
3343,0330262130,Restaurant At the End of the Universe,Douglas Adams,0,Pan Books Ltd
3361,0385720920,Choke,CHUCK PALAHNIUK,2002,Anchor
3378,0393319296,Invisible Monsters,Chuck Palahniuk,1999,W.W. Norton &amp; Company
3399,0553262505,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)",URSULA K. LE GUIN,1984,Bantam
3423,0805062971,Fight Club,Chuck Palahniuk,1999,Owl Books
3447,3257228007,Das Parfum: Die Geschichte Eines Morders,Patrick Suskind,1994,Distribooks Inc
3461,1573229571,About a Boy (Movie Tie-In),Nick Hornby,2002,Riverhead Books
3490,0064407667,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins
3561,081297106X,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,2003,Random House Trade Paperbacks
3577,0425191184,Red Rabbit,Tom Clancy,2003,Berkley Publishing Group
3589,0385503822,The Summons,John Grisham,2002,Doubleday Books
3630,0425189864,Mortal Prey,John Sandford,2003,Berkley Publishing Group
3643,0440236053,Writ of Execution,Perri O'Shaughnessy,2002,Dell Publishing Company
3656,0440241073,The Summons,John Grisham,2002,Dell Publishing Company
3726,0553586122,Reap the Wind,Iris Johansen,2002,Bantam Books
3749,0312960344,Pandora's Clock,John J. Nance,1996,St. Martin's Press
3755,0345342968,Fahrenheit 451,RAY BRADBURY,1987,Del Rey
3848,0375756981,The Vagina Monologues: The V-Day Edition,Eve Ensler,2000,Villard Books
3873,0671027662,Coast Road: A Novel,Barbara Delinsky,1999,Pocket Books
3894,0767903382,Tender at the Bone: Growing Up at the Table,Ruth Reichl,1999,Broadway Books
3907,034541389X,Flesh and Blood,Jonathan Kellerman,2002,Ballantine Books
3936,0345452550,A Cold Heart: An Alex Delaware Novel,JONATHAN KELLERMAN,2003,Ballantine Books
3953,0399148639,Mortal Prey,John Sandford,2002,Putnam Publishing Group
3973,0449221512,I Is for Innocent,Sue Grafton,1994,Fawcett Books
4015,0670894184,Back Roads,Tawni O'Dell,2000,Viking Books
4036,0671024094,The Coffin Dancer (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,1999,Pocket Books
4052,0743486226,Angels &amp; Demons,Dan Brown,2003,Atria
4067,0425175405,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group
4110,0440225701,The Street Lawyer,JOHN GRISHAM,1999,Dell
4174,0553263226,The Bourne Supremacy,Robert Ludlum,1987,Bantam
4189,067102423X,Bag of Bones,Stephen King,1999,Pocket
4237,0425178102,Big Trouble,Dave Barry,2001,Berkley Publishing Group
4254,0446609404,Cradle and All,James Patterson,2001,Warner Vision
4291,0446610038,1st to Die: A Novel,James Patterson,2002,Warner Vision
4380,0553285920,Silent Partner (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1990,Bantam Books
4393,0345404114,Sleepers,Lorenzo Carcaterra,1996,Ballantine Books
4416,0385479565,The Hot Zone,Richard Preston,1995,Anchor
4455,0451173139,Night over Water,Ken Follett,1992,Signet Book
4471,0553299506,Private Eyes (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1992,Bantam Books
4482,0553580930,A Man in Full,Tom Wolfe,1999,Bantam
4499,080410946X,Object Lessons,Anna Quindlen,1992,Ivy Books
4510,0804114986,The Bonesetter's Daughter,Amy Tan,2002,Ballantine Books
4562,0440414806,Holes (Yearling Newbery),LOUIS SACHAR,2000,Yearling
4600,0440224705,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,Dell
4613,0515115649,The Cat Who Came to Breakfast,Lilian Jackson Braun,1995,Jove Books
4625,0515129941,The Cat Who Robbed a Bank (Cat Who... (Paperback)),Lilian Jackson Braun,2001,Jove Books
4638,0671042858,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket
4681,0679745203,The English Patient,Michael Ondaatje,1996,Vintage Books USA
4737,0060391626,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,Regan Books
4774,0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch
4862,0060987561,I Know This Much Is True,Wally Lamb,1999,Regan Books
4918,0316734837,Fortune's Rocks : A Novel,Anita Shreve,2002,"Little, Brown"
4930,0345413881,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,Ballantine Books
4956,037582233X,Stargirl,JERRY SPINELLI,2002,Knopf Books for Young Readers
4974,0385475721,The Blind Assassin,Margaret Atwood,2000,Nan A. Talese
4995,0385729332,The Sisterhood of the Traveling Pants,Ann Brashares,2001,Delacorte Press
5018,0399142789,Conversations with God : An Uncommon Dialogue (Book 1),Neale Donald Walsch,1996,Putnam Publishing Group
5030,042511774X,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
5056,0440236673,The Brethren,John Grisham,2000,Island
5121,0446604801,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books
5160,0446606189,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,Warner Books
5203,0446606383,The Midnight Club,James Patterson,1999,Warner Vision
5222,0446609323,Black Friday,James Patterson,1989,Warner Vision
5245,0449134482,Dances With Wolves,Michael Blake,1990,Fawcett Books
5261,0449223345,A Pirate Looks at Fifty,Jimmy Buffett,1999,Fawcett Books
5272,0553268880,The Prince of Tides,Pat Conroy,1987,Bantam Books
5320,0553572997,The Alienist,Caleb Carr,1995,Bantam Books
5383,0670869902,How Stella Got Her Groove Back,Terry McMillan,1996,Viking Books
5403,0671021001,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket
5508,0671510053,SHIPPING NEWS,Annie Proulx,1994,Scribner
5579,0679459618,Dr. Death: A Novel,Jonathan Kellerman,2000,Random House Trade
5594,0679746048,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage
5661,0684841347,ONE DAY MY SOUL JUST OPENED UP : 40 DAYS AND 40 NIGHTS TOWARD SPIRITUAL STRENGTH AND PERSONAL GROWTH,Iyanla Vanzant,1998,Fireside
5668,0811801802,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin &amp; Sabine Continues,Nick Bantock,1992,Chronicle Books
5696,1558743669,"A Child Called \It\"": One Child's Courage to Survive""",Dave Pelzer,1995,Health Communications
5755,0316969680,The Beach House,James Patterson,2002,"Little, Brown"
5782,0375703861,White Teeth: A Novel,Zadie Smith,2001,Vintage Books USA
5816,0743206045,Daddy's Little Girl,Mary Higgins Clark,2002,Simon &amp; Schuster
5836,0380600129,The Indian in the Cupboard,Lynne Reid Banks,1999,HarperTrophy
5854,0380702843,The Return of the Indian (Indian in the Cupboard),Lynne Reid Banks,1999,HarperTrophy
5872,039480001X,The Cat in the Hat,Dr. Seuss,1957,Random House Books for Young Readers
5895,044023722X,A Painted House,John Grisham,2001,Dell Publishing Company
6003,0312282990,The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon,2001,Picador
6039,037541309X,Balzac and the Little Chinese Seamstress,Dai Sijie,2001,Alfred A. Knopf
6059,0826308791,The Education of Little Tree (A Zia Book),Forrest Carter,1986,University of New Mexico Press
6073,014023313X,The Stone Diaries,Carol Shields,1995,Penguin Books
6108,014029628X,Girl in Hyacinth Blue,Susan Vreeland,2000,Penguin Books
6159,038550926X,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday
6193,0449005909,Nightshade,John Saul,2001,Ballantine Books
6205,0345443284,While I Was Gone,Sue Miller,1999,Ballantine Books
6262,0425128164,The Voice of the Night,Dean R. Koontz,1996,Berkley Publishing Group
6286,0316601950,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books
6409,0452282152,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books
6539,0345422384,Pandora: New Tales of the Vampires (New Tales of the Vampires),Anne Rice,1999,Ballantine Books
6557,0552998486,Chocolat,Joanne Harris,2000,Black Swan
6583,0425154092,From Potter's Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group
6644,0380721643,Track of the Cat (Anna Pigeon Mysteries (Paperback)),Nevada Barr,1994,Avon Books
6662,0060173289,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,1996,HarperCollins
6693,0060976845,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial
6791,0441478123,The Left Hand of Darkness (Remembering Tomorrow),Ursula K. Le Guin,1991,ACE Charter
6803,0156027321,Life of Pi,Yann Martel,2003,Harvest Books
6926,0553576801,The Perfect Husband,LISA GARDNER,1997,Bantam
6950,0312195516,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
7128,0385474016,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",Laura Esquivel,1994,Anchor Books/Doubleday
7162,0446322180,Name of the Rose-Nla,Umberto Eco,1984,Warner Books
7179,0446608955,A Walk to Remember,Nicholas Sparks,2000,Warner Books
7251,0451137965,Thinner,Stephen King,1985,New Amer Library
7274,0553279378,I Know Why the Caged Bird Sings,MAYA ANGELOU,1983,Bantam
7313,0670892963,Bridget Jones : The Edge of Reason,Helen Fielding,2000,Viking Books
7357,0671028375,Fatal Voyage,Kathy Reichs,2002,Pocket
7386,0671683993,The Temple of My Familiar,Alice Walker,1990,Pocket
7403,0684872153,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner
7471,006092988X,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial
7490,0060930535,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial
7578,0060932139,The Unbearable Lightness of Being : A Novel (Perennial Classics),Milan Kundera,1999,Perennial
7589,0060934417,Bel Canto: A Novel,Ann Patchett,2002,Perennial
7670,0061009059,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995,HarperTorch
7746,0061030430,Long Time No See,Susan Isaacs,2002,HarperTorch
7750,006440188X,The Secret Garden,Frances Hodgson Burnett,1998,HarperTrophy
7768,0140067477,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books
7829,014100018X,Chocolat,Joanne Harris,2000,Penguin Books
7864,0142001740,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books
8015,0310205719,The Purpose-Driven Life: What on Earth Am I Here For?,Rick Warren,2002,Zondervan Publishing Company
8035,0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks
8103,031298328X,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003,St. Martin's Paperbacks
8137,0316096199,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books
8221,0316168688,The Dogs of Babel (Today Show Book Club #12),Carolyn Parkhurst,2003,"Little, Brown"
8246,0316284955,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books
8325,0316569321,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown"
8393,0316602051,The Jester,James Patterson,2003,"Little, Brown"
8414,0316776963,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books
8499,0316777730,Naked,David Sedaris,1998,Back Bay Books
8535,0345311396,Private Screening,Richard North Patterson,1994,Ballantine Books
8541,0345334019,Escape the Night,Richard North Patterson,1995,Ballantine Books
8547,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey
8629,0345361792,A Prayer for Owen Meany,John Irving,1990,Ballantine Books
8717,0345404769,Silent Witness,RICHARD NORTH PATTERSON,1997,Ballantine Books
8727,0345404777,No Safe Place,RICHARD NORTH PATTERSON,1999,Ballantine Books
8735,0345404785,Dark Lady,Richard North Patterson,2000,Ballantine Books
8744,0345412214,The Last Don,MARIO PUZO,1997,Ballantine Books
8751,0345413903,The Murder Book,Jonathan Kellerman,2003,Ballantine Books
8788,0345436911,The Dress Lodger (Ballantine Reader's Circle),Sheri Holman,2001,Ballantine Books
8820,0373484232,Stanislaski Sisters,Nora Roberts,2001,Silhouette
8839,0374199698,Middlesex: A Novel,Jeffrey Eugenides,2002,"Farrar, Straus and Giroux"
8869,0375703764,House of Leaves,Mark Z. Danielewski,2000,Pantheon Books
8893,0375727132,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback)),ANN PACKER,2003,Vintage
8919,0380710218,Postmortem,Patricia Daniels Cornwell,1993,Harper Mass Market Paperbacks (Mm)
8958,0380718332,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993,Avon
8999,0385424736,The Rainmaker,John Grisham,1995,Doubleday Books
9030,0385482388,The Mistress of Spices,Chitra Banerjee Divakaruni,1998,Anchor Books/Doubleday
9057,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997,Doubleday
9165,0385486804,Into the Wild,Jon Krakauer,1997,Anchor
9210,038548951X,Sister of My Heart,Chitra Banerjee Divakaruni,2000,Anchor Pub
9234,0385503857,Oryx and Crake,Margaret Atwood,2003,Nan A. Talese
9255,039304016X,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,1997,Little Brown and Company
9264,0399144463,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,Spencer Johnson,1998,Putnam Pub Group (Paper)
9306,0399145990,The River King,Alice Hoffman,2000,Putnam Publishing Group
9316,0399501487,Lord of the Flies,William Gerald Golding,1959,Perigee Trade
9392,0425107469,Watchers,Dean R. Koontz,1996,Berkley Publishing Group
9431,0425113884,Mortal Fear,Robin Cook,1989,Berkley Publishing Group
9446,0425116840,The Cardinal of the Kremlin (Jack Ryan Novels),Tom Clancy,1989,Berkley Publishing Group
9472,0425121631,Rules of Prey,John Sandford,1992,Berkley Publishing Group
9496,0425125467,Harmful Intent,Robin Cook,2001,Berkley Publishing Group
9504,0425131769,Vital Signs,Robin Cook,2001,Berkley Publishing Group
9517,0425133516,The Hunt for Red October (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
9534,0425152898,Mind Prey,John Sandford,2004,Berkley Publishing Group
9549,0425155943,Contagion,Robin Cook,1998,Berkley Publishing Group
9562,0425158616,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group
9602,0425174271,Certain Prey,John Sandford,2000,Berkley Publishing Group
9621,0439064872,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
9733,0439136369,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001,Scholastic
9818,043936213X,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,2001,Scholastic
9844,044011585X,Crossings,DANIELLE STEEL,1987,Dell
9857,0440170796,The Promise,Danielle Steel,1978,Dell
9868,0440173922,The Ring,Danielle Steel,1983,Dell
9875,0440176484,Secrets,DANIELLE STEEL,1986,Dell
9892,0440185327,Thurston House,Danielle Steel,1984,Dell
9904,0440193613,Wanderlust,Danielle Steel,1987,Dell
9919,0440208459,Burn Marks (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1991,Dell
9930,0440213991,Guardian Angel,Sara Paretsky,1996,Dell Publishing Company
9944,0440217466,Vanished,Danielle Steel,1994,Dell
9953,0440221501,Lightning,DANIELLE STEEL,1996,Dell
9961,0440224764,The Partner,John Grisham,1998,Dell Publishing Company
10035,0440236061,Unfit to Practice,Perri O'Shaughnessy,2003,Dell Publishing Company
10049,0440236703,Tell No One,Harlan Coben,2002,Dell Publishing Company
10088,0440236738,Gone for Good,HARLAN COBEN,2003,Dell
10107,0441172717,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter
10153,0441627404,The Once and Future King,T. H. White,1987,Ace Books
10167,0446350982,Presumed Innocent,Scott Turow,1988,Warner Books
10183,0446600415,The Day After Tomorrow,Allan Folsom,1995,Warner Books
10194,0446602620,Blood Work,Michael Connelly,1998,Warner Books
10219,0446603716,Hide &amp; Seek,James Patterson,1996,Warner Books
10248,0446607193,Unspeakable,Sandra Brown,1999,Warner Books
10266,0446608890,Saving Faith,David Baldacci,2000,Warner Vision
10291,0449221482,J Is for Judgment,Sue Grafton,1999,Fawcett Books
10327,0449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1999,Fawcett Books
10357,0451141083,Mindbend,Robin Cook,2001,Signet Book
10370,0451169522,Misery,Stephen King,2004,Penguin USA (Paper)
10404,0451177096,Dolores Claiborne,Stephen King,2004,Signet Book
10437,0451191153,The Fountainhead,Ayn Rand,1996,New American Library
10453,0451202503,The Songcatcher: A Ballad Novel,Sharyn McCrumb,2002,Signet Book
10466,0451203593,24 Hours,Greg Iles,2001,Signet Book
10475,0452284449,The Virgin Blue,Tracy Chevalier,2003,Plume Books
10511,0515128600,The Edge,Catherine Coulter,2000,Jove Books
10520,0515132020,Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books
10571,0515133302,Hemlock Bay,Catherine Coulter,2002,Jove Books
10591,0552996181,Behind the Scenes at the Museum,Kate Atkinson,1996,Black Swan
10613,0553271636,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,Bantam
10662,0553274295,Where the Red Fern Grows,Wilson Rawls,1984,Random House Children's Books
10694,0553279556,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1989,Bantam
10735,0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam
10800,0553280368,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987,Bantam
10845,0553571656,The Beekeeper's Apprentice,LAURIE R. KING,1996,Bantam
10868,0553571818,Long After Midnight,IRIS JOHANSEN,1997,Bantam
10885,0553573926,Vertical Run,Joseph R. Garber,1996,Bantam Books
10899,0553582755,One Door Away from Heaven,Dean R. Koontz,2002,Bantam Books
10940,0553801430,By the Light of the Moon,DEAN KOONTZ,2002,Bantam
10958,0671001795,Two for the Dough,Janet Evanovich,1996,Pocket
11034,067101417X,High Tide,Jude Deveraux,2000,Pocket
11042,0671016776,Gravity : A Novel of Medical Suspense,Tess Gerritsen,2000,Pocket
11051,0671741209,Stranger Is Watching,Mary Higgins Clark,1991,Pocket
11060,0679457313,The God of Small Things,Arundhati Roy,1997,Random House Inc
11074,0679459626,Flesh and Blood,Jonathan Kellerman,2001,Random House
11089,0679731148,A Year in Provence,Peter Mayle,1991,Vintage Books USA
11116,0679736042,Toujours Provence (Vintage Departures),Peter Mayle,1992,Vintage Books USA
11131,0679751521,Midnight in the Garden of Good and Evil,John Berendt,1999,Vintage Books USA
11168,0740723367,The Meaning Of Life,Bradley Trevor Greive,2002,Andrews McMeel Publishing
11187,0743406176,If Only It Were True,Marc Levy,2000,Atria
11202,0743412028,Pay It Forward,Catherine Ryan Hyde,2000,Pocket
11237,0743422910,The Constant Gardener,John le Carre,2001,Pocket
11248,0743457943,Trading Places,Fern Michaels,2003,Pocket Star
11261,0786866845,Ice Bound: A Doctor's Incredible Battle for Survival at the South Pole,Dr. Jerri Nielsen,2001,Miramax
11279,080410753X,The Kitchen God's Wife,Amy Tan,1992,Ivy Books
11332,0804108749,Saint Maybe,ANNE TYLER,1992,Ivy Books
11356,080411918X,A Patchwork Planet,ANNE TYLER,2001,Ballantine Books
11367,0877017883,Griffin &amp; Sabine: An Extraordinary Correspondence,Nick Bantock,1991,Chronicle Books
11408,0894803204,The Book of Questions,Gregory Stock,1987,Workman Publishing
11438,0894808249,All I Need to Know I Learned from My Cat,Suzy Becker,1990,Workman Publishing
11465,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor
11529,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor
11620,0312144075,The Samurai's Garden : A Novel,Gail Tsukiyama,1996,St. Martin's Griffin
11638,0671027360,Angels &amp; Demons,Dan Brown,2001,Pocket Star
11775,0671038443,The Devil's Teardrop,Jeffery Deaver,2000,Pocket
11794,0385722206,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor
11876,0312963297,Trunk Music (Detective Harry Bosch Mysteries),Michael Connelly,1998,St. Martin's Press
11886,0380718340,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon
11939,042516098X,Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group
11972,044022165X,The Rainmaker,JOHN GRISHAM,1996,Dell
12044,0440226414,Fortune's Hand,Belva Plain,2000,Dell Publishing Company
12050,0446612790,2nd Chance,James Patterson,2003,Warner Vision
12105,0449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1991,Fawcett Books
12153,051512219X,Small Town Girl,Lavyrle Spencer,1998,Jove Books
12175,0553292722,Still Waters,TAMI HOAG,1992,Bantam
12198,0553571885,A Thin Dark Line (Mysteries &amp; Horror),TAMI HOAG,1998,Bantam
12219,014038572X,The Outsiders (Now in Speak!),S. E. Hinton,1997,Puffin Books
12242,0061092045,Honor Among Thieves,Jeffrey Archer,1994,HarperTorch
12245,0312979533,A Place of Execution,Val McDermid,2001,St. Martin's Paperbacks
12255,0345334531,Feast of All Saints,Anne Rice,1986,Ballantine Books
12276,0345351525,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books
12344,0373244487,Cordina's Crown Jewel,Nora Roberts,2002,Silhouette
12363,0380703882,Communion : A True Story,Whitley Strieber,1988,Avon
12380,0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group
12397,0425150984,Glory in Death,J. D. Robb,2004,Berkley Publishing Group
