,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
5070,0385424736,The Rainmaker,John Grisham,1995,Doubleday Books
5094,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997,Doubleday
5166,0385486804,Into the Wild,Jon Krakauer,1997,Anchor
5192,0399144463,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,Spencer Johnson,1998,Putnam Pub Group (Paper)
5217,0399501487,Lord of the Flies,William Gerald Golding,1959,Perigee Trade
5276,0425107469,Watchers,Dean R. Koontz,1996,Berkley Publishing Group
5302,0425116840,The Cardinal of the Kremlin (Jack Ryan Novels),Tom Clancy,1989,Berkley Publishing Group
5318,0425158616,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group
5345,0439064872,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
5414,0439136369,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001,Scholastic
5463,043936213X,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,2001,Scholastic
5485,0440224764,The Partner,John Grisham,1998,Dell Publishing Company
5530,0440236703,Tell No One,Harlan Coben,2002,Dell Publishing Company
5552,0441172717,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter
5581,0446602620,Blood Work,Michael Connelly,1998,Warner Books
5598,0446603716,Hide &amp; Seek,James Patterson,1996,Warner Books
5621,0446607193,Unspeakable,Sandra Brown,1999,Warner Books
5636,0446608890,Saving Faith,David Baldacci,2000,Warner Vision
5652,0449221482,J Is for Judgment,Sue Grafton,1999,Fawcett Books
5683,0449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1999,Fawcett Books
5706,0451169522,Misery,Stephen King,2004,Penguin USA (Paper)
5734,0451177096,Dolores Claiborne,Stephen King,2004,Signet Book
5762,0452284449,The Virgin Blue,Tracy Chevalier,2003,Plume Books
5786,0515132020,Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books
5819,0515133302,Hemlock Bay,Catherine Coulter,2002,Jove Books
5826,0553271636,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,Bantam
5864,0553274295,Where the Red Fern Grows,Wilson Rawls,1984,Random House Children's Books
5889,0553279556,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1989,Bantam
5922,0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam
5978,0553280368,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987,Bantam
6019,0553571818,Long After Midnight,IRIS JOHANSEN,1997,Bantam
6027,0553582755,One Door Away from Heaven,Dean R. Koontz,2002,Bantam Books
6047,0671001795,Two for the Dough,Janet Evanovich,1996,Pocket
6099,0679731148,A Year in Provence,Peter Mayle,1991,Vintage Books USA
6119,0679751521,Midnight in the Garden of Good and Evil,John Berendt,1999,Vintage Books USA
6151,0743412028,Pay It Forward,Catherine Ryan Hyde,2000,Pocket
6174,080410753X,The Kitchen God's Wife,Amy Tan,1992,Ivy Books
6211,080411918X,A Patchwork Planet,ANNE TYLER,2001,Ballantine Books
6221,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor
6271,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor
6330,0312144075,The Samurai's Garden : A Novel,Gail Tsukiyama,1996,St. Martin's Griffin
6344,0671027360,Angels &amp; Demons,Dan Brown,2001,Pocket Star
6422,0385722206,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor
6477,0380718340,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon
6519,042516098X,Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group
6544,044022165X,The Rainmaker,JOHN GRISHAM,1996,Dell
6585,0446612790,2nd Chance,James Patterson,2003,Warner Vision
6621,0449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1991,Fawcett Books
6653,0553292722,Still Waters,TAMI HOAG,1992,Bantam
6673,0553571885,A Thin Dark Line (Mysteries &amp; Horror),TAMI HOAG,1998,Bantam
6690,0345351525,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books
6730,0425169863,Point of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group
6760,0440234743,The Testament,John Grisham,1999,Dell
6810,0446607657,When the Wind Blows,James Patterson,1999,Warner Vision
6852,0449907481,A Thousand Acres (Ballantine Reader's Circle),JANE SMILEY,1992,Ballantine Books
6870,0553579606,Ashes to Ashes,TAMI HOAG,2000,Bantam
6893,0553579754,Fear Nothing,DEAN KOONTZ,1998,Bantam
6922,0553580191,Seize the Night,DEAN KOONTZ,1999,Bantam
6940,0671888587,I'll Be Seeing You,Mary Higgins Clark,1994,Pocket
6961,0786868716,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion
7039,080410526X,All I Really Need to Know,ROBERT FULGHUM,1989,Ivy Books
7087,0070212570,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill
7126,0316693200,2nd Chance,James Patterson,2002,"Little, Brown"
7153,0385508042,The King of Torts,John Grisham,2003,Doubleday Books
7175,0385510438,The Last Juror,John Grisham,2004,Doubleday
7196,1558744150,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications
7231,0316777722,Me Talk Pretty One Day,David Sedaris,2000,"Little, Brown"
7256,0064400557,Charlotte's Web (Trophy Newbery),E. B. White,1974,HarperTrophy
7291,0452268060,How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction),Julia Alvarez,1992,Plume Books
7303,0679734775,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS,1991,Vintage
7332,0345435168,Open House (Oprah's Book Club (Paperback)),Elizabeth Berg,2001,Ballantine Books
7353,0743418174,Good in Bed,Jennifer Weiner,2002,Washington Square Press
7441,0385511612,Bleachers,John Grisham,2003,Doubleday
7473,0061015725,Prey,Michael Crichton,2003,Avon Books
7493,0142004235,East of Eden (Oprah's Book Club),John Steinbeck,2003,Penguin Books
7514,0375707972,The Reader,Bernhard Schlink,1999,Vintage Books USA
7564,0312421273,The Corrections: A Novel,Jonathan Franzen,2002,Picador USA
7577,1400031346,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,2002,Anchor (UK)
7600,0345391055,Disclosure,Michael Crichton,1994,Ballantine Books
7630,0380018179,The Thorn Birds,Colleen McCullough,1978,Avon
7664,034539657X,Dark Rivers of the Heart,Dean R. Koontz,1995,Ballantine Books
7678,0373825013,"Whirlwind (Tyler, Book 1)",Nancy Martin,1992,Harlequin
7691,0425133540,The Sum of All Fears (Jack Ryan Novels),Tom Clancy,1996,Berkley Publishing Group
7707,0425147363,Tom Clancy's Op-Center (Tom Clancy's Op Center (Paperback)),Tom Clancy,1995,Berkley Publishing Group
7715,0440211727,A Time to Kill,JOHN GRISHAM,1992,Dell
7802,0440213525,The Client,John Grisham,1994,Dell Publishing Company
7875,0440214041,The Pelican Brief,John Grisham,1993,Dell
7948,0440218535,Smilla's Sense of Snow,Peter Hoeg,1997,Island
7959,0440222656,The Horse Whisperer,Nicholas Evans,1996,Dell
8003,0446359866,Presumed Innocent,Scott Turow,1989,Warner Books
8026,0451170385,Four Past Midnight,Stephen King,2001,Signet Book
8049,0671004565,We'll Meet Again,Mary Higgins Clark,2000,Pocket
8064,067976397X,Corelli's Mandolin : A Novel,LOUIS DE BERNIERES,1995,Vintage
8078,0515121843,Sea Swept (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books
8100,0743225406,The Shipping News : A Novel,Annie Proulx,2001,Scribner
8118,0316769487,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown"
8191,0380717018,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992,Avon
8216,0345441036,Black House,Stephen King,2002,Ballantine Books
8233,0449212602,The Handmaid's Tale,Margaret Atwood,1989,Fawcett Books
8285,0452264464,Beloved (Plume Contemporary Fiction),Toni Morrison,1994,Plume
8315,0449005615,Seabiscuit: An American Legend,LAURA HILLENBRAND,2002,Ballantine Books
8347,0440235162,The Smoke Jumper,Nicholas Evans,2002,Dell Publishing Company
8362,0385502532,Drowning Ruth,Christina Schwarz,2000,Doubleday
8378,0553272535,Night,Elie Wiesel,1982,Bantam Books
8409,076790592X,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Mitch Albom,2002,Broadway
8418,0061097314,The Bean Trees,Barbara Kingsolver,1998,HarperTorch
8438,0060915544,The Bean Trees,Barbara Kingsolver,1989,Perennial
8482,0380789019,Neverwhere,Neil Gaiman,1998,Avon
8523,067976402X,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA
8600,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial
8690,0446672211,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books
8789,0446675059,The Honk and Holler Opening Soon,Billie Letts,1999,Warner Books
8815,0440226430,Summer Sisters,Judy Blume,1999,Dell Publishing Company
8881,006019491X,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover)),Isabel Allende,1999,HarperCollins
8894,0451163966,One Flew Over the Cuckoo's Nest,Ken Kesey,1989,Signet Book
8914,0452269571,Bastard Out of Carolina,Dorothy Allison,1993,Plume Books
8946,0375725784,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA
8976,0385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,1998,Anchor
9019,038542471X,The Client,John Grisham,1993,Doubleday Books
9033,0446532231,"Dude, Where's My Country?",Michael Moore,2003,Warner Books
9079,0446670251,The Virgin Suicides,Jeffrey Eugenides,1994,Warner Books
9116,0670880728,Bridget Jones's Diary,Helen Fielding,1998,Viking Books
9138,0679429220,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House
9180,0804105820,It Was on Fire When I Lay Down on It,Robert Fulghum,1993,Ivy Books
9195,0452283205,Falling Angels,Tracy Chevalier,2002,Plume Books
9209,0684865742,Tis: A Memoir,Frank McCourt,2000,Scribner
9236,0743237188,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,Touchstone
9274,0743437802,The Stone Monkey (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,2003,Pocket
9286,0312974256,Welcome to Temptation,Jennifer Crusie,2001,St. Martin's Paperbacks
9303,0312983824,Faking It,Jennifer Crusie,2003,St. Martin's Paperbacks
9320,0451203771,Scarlet Feather,Maeve Binchy,2002,Signet Book
9341,051512317X,Rising Tides,Nora Roberts,2001,Jove Books
9358,0515124214,Inner Harbor (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books
9377,051513628X,Key of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books
9405,0515136379,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books
9428,0515136530,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,Jove Pubns
9453,0425147517,The Key to Midnight,Dean R. Koontz,1995,Berkley Publishing Group
9465,0767905385,Catch Me If You Can: The True Story of a Real Fake,Stan Redding,2000,Broadway
9488,0451169530,The Stand: Complete and Uncut,Stephen King,1991,Signet Book
9520,0316789089,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover)),Anita Shreve,1999,"Little, Brown"
9537,0345353145,Sphere,MICHAEL CRICHTON,1988,Ballantine Books
9581,0345354613,Eaters of the Dead,MICHAEL CRICHTON,1988,Ballantine Books
9592,0345378482,The Andromeda Strain,MICHAEL CRICHTON,1992,Ballantine Books
9617,0345378490,Congo,Michael Crichton,1995,Ballantine Books
9652,0345380371,Rising Sun,MICHAEL CRICHTON,1992,Ballantine Books
9689,0345402871,Airframe,Michael Crichton,1997,Ballantine Books
9707,034540288X,The Lost World,Michael Crichton,1996,Ballantine Books
9737,0345417623,Timeline,MICHAEL CRICHTON,2000,Ballantine Books
9781,0399145087,Black Notice,Patricia Daniels Cornwell,1999,Putnam Pub Group
9796,0684874350,ANGELA'S ASHES,Frank McCourt,1996,Scribner
9844,0786881852,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),Richard Carlson,1997,Hyperion
9877,0345384369,Intensity,DEAN KOONTZ,1996,Ballantine Books
9895,0345386108,Winter Moon,Dean R. Koontz,1995,Ballantine Books
9904,0425153975,The Eyes of Darkness,Dean R. Koontz,1996,Berkley Publishing Group
9919,0440206154,Red Dragon,Thomas Harris,2000,Dell Publishing Company
9983,0446603589,Absolute Power,David Baldacci,1996,Warner Books
9999,0446611778,Last Man Standing,David Baldacci,2002,Warner Vision
10008,1558745157,The Lost Boy: A Foster Child's Search for the Love of a Family,Dave Pelzer,1997,Health Communications
10037,044651652X,The Bridges of Madison County,Robert James Waller,1992,Warner Books
10090,034543479X,A Widow for One Year,JOHN IRVING,2001,Fawcett
10100,0804115761,Thousand Acres,JANE SMILEY,1996,Ivy Books
10112,0743203631,Gap Creek: The Story Of A Marriage,Robert Morgan,2000,Touchstone
10123,0449003795,P Is for Peril,Sue Grafton,2002,Ballantine Books
10146,0451206525,Dead Sleep,Greg Iles,2002,Signet Book
10156,0515130389,Carolina Moon,Nora Roberts,2001,Jove Books
10181,0553564528,Guilty as Sin,TAMI HOAG,1997,Bantam
10194,0804111359,Secret History,DONNA TARTT,1993,Ballantine Books
10224,0140244824,Songs in Ordinary Time (Oprah's Book Club (Paperback)),Mary McGarry Morris,1996,Penguin Books
10242,0375702709,A Lesson Before Dying (Vintage Contemporaries (Paperback)),Ernest J. Gaines,1997,Vintage Books USA
10268,0446605239,The Notebook,Nicholas Sparks,1998,Warner Books
10342,0312924801,September,Rosamunde Pilcher,1991,St. Martin's Press
10356,0385472951,The Partner,John Grisham,1997,Doubleday Books
10383,0375727345,House of Sand and Fog,Andre Dubus III,2000,Vintage Books
10454,0060958022,Five Quarters of the Orange,Joanne Harris,2002,Perennial
10482,0345337662,Interview with the Vampire,Anne Rice,1993,Ballantine Books
10591,0440235596,Tara Road,Maeve Binchy,2000,Dell Publishing Company
10621,0446606812,Message in a Bottle,Nicholas Sparks,1999,Warner Vision
10669,0671568175,Let Me Call You Sweetheart,Mary Higgins Clark,1996,Pocket
10686,0671673688,While My Pretty One Sleeps,Mary Higgins Clark,1990,Pocket
10697,0671867091,Remember Me,Mary Higgins Clark,1995,Pocket
10716,0316693235,Violets Are Blue,James Patterson,2001,"Little, Brown"
10736,0399146253,The Last Precinct,Patricia Daniels Cornwell,2000,Putnam Publishing Group
10748,0399150897,Blow Fly: A Scarpetta Novel,Patricia Cornwell,2003,Putnam Publishing Group
10766,0425147584,Debt of Honor (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
10779,044022103X,One True Thing,Anna Quindlen,1995,Dell
10805,0446613266,Four Blind Mice,James Patterson,2003,Warner Books
10820,068484477X,STONES FROM THE RIVER,Ursula Hegi,1997,Touchstone
10866,0446612545,The Beach House,James Patterson,2003,Warner Books
10894,0451524934,1984,George Orwell,1990,Signet Book
10932,0142000205,Icy Sparks,Gwyn Hyman Rubio,2001,Penguin Books
10969,0345439104,Drowning Ruth (Oprah's Book Club),CHRISTINA SCHWARZ,2001,Ballantine Books
10997,0373218192,Engaging The Enemy,Nora Roberts,2003,Silhouette
11014,0373484003,Irish Hearts,Nora Roberts,2000,Silhouette
11030,042510107X,Red Storm Rising,Tom Clancy,1997,Berkley Publishing Group
11052,0425180964,The Bear and the Dragon (Jack Ryan Novels),Tom Clancy,2001,Berkley Publishing Group
11063,0440122090,Echoes,Maeve Binchy,1989,Dell
11082,0446611867,A Bend in the Road,Nicholas Sparks,2002,Warner Books
11110,0373218036,"Truly, Madly Manhattan",Nora Roberts,2003,Silhouette
11127,0385498802,Bee Season: A Novel,Myla Goldberg,2001,Anchor Books/Doubleday
11147,0425152251,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group
11169,0688177859,"Ahab's Wife: Or, The Star-Gazer: A Novel",Sena Jeter Naslund,2000,Perennial
11180,0802139256,Peace Like a River,Leif Enger,2002,Grove Press
11198,014025448X,At Home in Mitford (The Mitford Years),Jan Karon,1996,Viking Books
11234,0385497466,The Brethren,JOHN GRISHAM,2000,Doubleday
11253,0060977493,The God of Small Things,Arundhati Roy,1998,Perennial
11284,0743460529,Daddy's Little Girl,Mary Higgins Clark,2003,Pocket
11299,0446604666,Sick Puppy,Carl Hiaasen,2001,Warner Vision
11323,1878424319,The Four Agreements: A Practical Guide to Personal Freedom,Don Miguel Ruiz,1997,Amber-Allen Publishing
11343,039592720X,Interpreter of Maladies,Jhumpa Lahiri,1999,Houghton Mifflin Co
11360,0451153553,Misery,Stephen King,1988,New Amer Library
