,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
4437,0684872153,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner
4479,006092988X,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial
4491,0060930535,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial
4544,0060934417,Bel Canto: A Novel,Ann Patchett,2002,Perennial
4600,0061009059,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995,HarperTorch
4652,0140067477,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books
4690,014100018X,Chocolat,Joanne Harris,2000,Penguin Books
4717,0142001740,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books
4823,0310205719,The Purpose-Driven Life: What on Earth Am I Here For?,Rick Warren,2002,Zondervan Publishing Company
4836,0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks
4885,031298328X,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003,St. Martin's Paperbacks
4911,0316096199,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books
4968,0316168688,The Dogs of Babel (Today Show Book Club #12),Carolyn Parkhurst,2003,"Little, Brown"
4989,0316284955,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books
5034,0316569321,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown"
5079,0316602051,The Jester,James Patterson,2003,"Little, Brown"
5094,0316776963,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books
5147,0316777730,Naked,David Sedaris,1998,Back Bay Books
5167,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey
5224,0345361792,A Prayer for Owen Meany,John Irving,1990,Ballantine Books
5283,0345404769,Silent Witness,RICHARD NORTH PATTERSON,1997,Ballantine Books
5292,0345404777,No Safe Place,RICHARD NORTH PATTERSON,1999,Ballantine Books
5297,0345413903,The Murder Book,Jonathan Kellerman,2003,Ballantine Books
5318,0345436911,The Dress Lodger (Ballantine Reader's Circle),Sheri Holman,2001,Ballantine Books
5346,0373484232,Stanislaski Sisters,Nora Roberts,2001,Silhouette
5358,0374199698,Middlesex: A Novel,Jeffrey Eugenides,2002,"Farrar, Straus and Giroux"
5383,0375703764,House of Leaves,Mark Z. Danielewski,2000,Pantheon Books
5401,0375727132,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback)),ANN PACKER,2003,Vintage
5416,0380710218,Postmortem,Patricia Daniels Cornwell,1993,Harper Mass Market Paperbacks (Mm)
5447,0380718332,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993,Avon
5477,0385424736,The Rainmaker,John Grisham,1995,Doubleday Books
5501,0385482388,The Mistress of Spices,Chitra Banerjee Divakaruni,1998,Anchor Books/Doubleday
5523,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997,Doubleday
5595,0385486804,Into the Wild,Jon Krakauer,1997,Anchor
5621,0385503857,Oryx and Crake,Margaret Atwood,2003,Nan A. Talese
5635,0399144463,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,Spencer Johnson,1998,Putnam Pub Group (Paper)
5660,0399501487,Lord of the Flies,William Gerald Golding,1959,Perigee Trade
5719,0425107469,Watchers,Dean R. Koontz,1996,Berkley Publishing Group
5745,0425113884,Mortal Fear,Robin Cook,1989,Berkley Publishing Group
5752,0425116840,The Cardinal of the Kremlin (Jack Ryan Novels),Tom Clancy,1989,Berkley Publishing Group
5768,0425121631,Rules of Prey,John Sandford,1992,Berkley Publishing Group
5784,0425133516,The Hunt for Red October (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
5798,0425152898,Mind Prey,John Sandford,2004,Berkley Publishing Group
5809,0425155943,Contagion,Robin Cook,1998,Berkley Publishing Group
5819,0425158616,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group
5846,0425174271,Certain Prey,John Sandford,2000,Berkley Publishing Group
5861,0439064872,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
5930,0439136369,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001,Scholastic
5979,043936213X,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,2001,Scholastic
6001,044011585X,Crossings,DANIELLE STEEL,1987,Dell
6011,0440176484,Secrets,DANIELLE STEEL,1986,Dell
6024,0440193613,Wanderlust,Danielle Steel,1987,Dell
6036,0440224764,The Partner,John Grisham,1998,Dell Publishing Company
6081,0440236703,Tell No One,Harlan Coben,2002,Dell Publishing Company
6103,0440236738,Gone for Good,HARLAN COBEN,2003,Dell
6115,0441172717,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter
6144,0446350982,Presumed Innocent,Scott Turow,1988,Warner Books
6158,0446602620,Blood Work,Michael Connelly,1998,Warner Books
6175,0446603716,Hide &amp; Seek,James Patterson,1996,Warner Books
6198,0446607193,Unspeakable,Sandra Brown,1999,Warner Books
6213,0446608890,Saving Faith,David Baldacci,2000,Warner Vision
6229,0449221482,J Is for Judgment,Sue Grafton,1999,Fawcett Books
6260,0449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1999,Fawcett Books
6283,0451169522,Misery,Stephen King,2004,Penguin USA (Paper)
6311,0451177096,Dolores Claiborne,Stephen King,2004,Signet Book
6339,0451191153,The Fountainhead,Ayn Rand,1996,New American Library
6349,0451203593,24 Hours,Greg Iles,2001,Signet Book
6356,0452284449,The Virgin Blue,Tracy Chevalier,2003,Plume Books
6380,0515132020,Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books
6413,0515133302,Hemlock Bay,Catherine Coulter,2002,Jove Books
6420,0552996181,Behind the Scenes at the Museum,Kate Atkinson,1996,Black Swan
6436,0553271636,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,Bantam
6474,0553274295,Where the Red Fern Grows,Wilson Rawls,1984,Random House Children's Books
6499,0553279556,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1989,Bantam
6532,0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam
6588,0553280368,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987,Bantam
6629,0553571818,Long After Midnight,IRIS JOHANSEN,1997,Bantam
6637,0553582755,One Door Away from Heaven,Dean R. Koontz,2002,Bantam Books
6657,0553801430,By the Light of the Moon,DEAN KOONTZ,2002,Bantam
6670,0671001795,Two for the Dough,Janet Evanovich,1996,Pocket
6722,0679731148,A Year in Provence,Peter Mayle,1991,Vintage Books USA
6742,0679751521,Midnight in the Garden of Good and Evil,John Berendt,1999,Vintage Books USA
6774,0743412028,Pay It Forward,Catherine Ryan Hyde,2000,Pocket
6797,080410753X,The Kitchen God's Wife,Amy Tan,1992,Ivy Books
6834,0804108749,Saint Maybe,ANNE TYLER,1992,Ivy Books
6849,080411918X,A Patchwork Planet,ANNE TYLER,2001,Ballantine Books
6859,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor
6909,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor
6968,0312144075,The Samurai's Garden : A Novel,Gail Tsukiyama,1996,St. Martin's Griffin
6982,0671027360,Angels &amp; Demons,Dan Brown,2001,Pocket Star
7060,0671038443,The Devil's Teardrop,Jeffery Deaver,2000,Pocket
7074,0385722206,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor
7129,0380718340,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon
7171,042516098X,Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group
7196,044022165X,The Rainmaker,JOHN GRISHAM,1996,Dell
7237,0446612790,2nd Chance,James Patterson,2003,Warner Vision
7273,0449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1991,Fawcett Books
7305,051512219X,Small Town Girl,Lavyrle Spencer,1998,Jove Books
7323,0553292722,Still Waters,TAMI HOAG,1992,Bantam
7343,0553571885,A Thin Dark Line (Mysteries &amp; Horror),TAMI HOAG,1998,Bantam
7360,014038572X,The Outsiders (Now in Speak!),S. E. Hinton,1997,Puffin Books
7377,0345334531,Feast of All Saints,Anne Rice,1986,Ballantine Books
7392,0345351525,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books
7432,0373244487,Cordina's Crown Jewel,Nora Roberts,2002,Silhouette
7445,0380703882,Communion : A True Story,Whitley Strieber,1988,Avon
7456,0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group
7467,0425161242,Chromosome 6,Robin Cook,2000,Berkley Publishing Group
7477,0425169863,Point of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group
7507,0440234743,The Testament,John Grisham,1999,Dell
7557,0446607657,When the Wind Blows,James Patterson,1999,Warner Vision
7599,0449907481,A Thousand Acres (Ballantine Reader's Circle),JANE SMILEY,1992,Ballantine Books
7617,0553579606,Ashes to Ashes,TAMI HOAG,2000,Bantam
7640,0553579754,Fear Nothing,DEAN KOONTZ,1998,Bantam
7669,0553580191,Seize the Night,DEAN KOONTZ,1999,Bantam
7687,0671888587,I'll Be Seeing You,Mary Higgins Clark,1994,Pocket
7708,0786868716,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion
7786,080410526X,All I Really Need to Know,ROBERT FULGHUM,1989,Ivy Books
7834,1558745718,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),Jack Canfield,1998,Health Communications
7855,0070212570,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill
7894,0399143947,Point of Origin,Patricia Daniels Cornwell,1998,Putnam Pub Group
7909,0316603570,3rd Degree,James Patterson,2004,"Little, Brown"
7918,0316693200,2nd Chance,James Patterson,2002,"Little, Brown"
7945,0385508042,The King of Torts,John Grisham,2003,Doubleday Books
7967,0385510438,The Last Juror,John Grisham,2004,Doubleday
7988,0671886665,A Cry In The Night,Mary Higgins Clark,1993,Pocket
8002,0684835983,Before I Say Good-Bye : A Novel,Mary Higgins Clark,2000,Simon &amp; Schuster
8010,1558744150,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications
8045,0316777722,Me Talk Pretty One Day,David Sedaris,2000,"Little, Brown"
8070,0679439382,The Little Friend,Donna Tartt,2002,Alfred A. Knopf
8084,0679723161,Lolita (Vintage International),VLADIMIR NABOKOV,1989,Vintage
8105,0064400557,Charlotte's Web (Trophy Newbery),E. B. White,1974,HarperTrophy
8140,0452268060,How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction),Julia Alvarez,1992,Plume Books
8152,0679734775,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS,1991,Vintage
8181,0425168298,Secret Prey,John Sandford,2003,Berkley Publishing Group
8196,0345392825,Reviving Ophelia: Saving the Selves of Adolescent Girls (Ballantine Reader's Circle),Mary Pipher,1995,Ballantine Books
8210,0345435168,Open House (Oprah's Book Club (Paperback)),Elizabeth Berg,2001,Ballantine Books
8231,0743418174,Good in Bed,Jennifer Weiner,2002,Washington Square Press
8319,0345447867,The Apprentice,Tess Gerritsen,2003,Ballantine Books
8331,0385511612,Bleachers,John Grisham,2003,Doubleday
8363,0061015725,Prey,Michael Crichton,2003,Avon Books
8383,0142004235,East of Eden (Oprah's Book Club),John Steinbeck,2003,Penguin Books
8404,0446608262,The Lion's Game,Nelson DeMille,2000,Warner Books
8410,0375707972,The Reader,Bernhard Schlink,1999,Vintage Books USA
8460,0312421273,The Corrections: A Novel,Jonathan Franzen,2002,Picador USA
8473,0028604199,Once upon a More Enlightened Time: More Politically Correct Bedtime Stories,James Finn Garner,1995,MacMillan Publishing Company.
8486,0786890436,The Diary of Ellen Rimbauer: My Life at Rose Red,Ellen Rimbauer,2002,Hyperion Press
8504,1400031346,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,2002,Anchor (UK)
8527,0345391055,Disclosure,Michael Crichton,1994,Ballantine Books
8557,0380018179,The Thorn Birds,Colleen McCullough,1978,Avon
8591,0385472943,The Runaway Jury,JOHN GRISHAM,1996,Doubleday
8608,034539657X,Dark Rivers of the Heart,Dean R. Koontz,1995,Ballantine Books
8622,0373825013,"Whirlwind (Tyler, Book 1)",Nancy Martin,1992,Harlequin
8635,0425126064,Shadow Prey,John Sandford,2004,Berkley Publishing Group
8650,0425133540,The Sum of All Fears (Jack Ryan Novels),Tom Clancy,1996,Berkley Publishing Group
8666,0425142485,The Funhouse,Dean R. Koontz,1994,Berkley Publishing Group
8680,0425147363,Tom Clancy's Op-Center (Tom Clancy's Op Center (Paperback)),Tom Clancy,1995,Berkley Publishing Group
8688,0440204194,Firefly Summer,Maeve Binchy,1989,Dell
8699,0440211727,A Time to Kill,JOHN GRISHAM,1992,Dell
8786,0440211891,Heartbeat,Danielle Steel,1992,Dell
8793,0440213525,The Client,John Grisham,1994,Dell Publishing Company
8866,0440214041,The Pelican Brief,John Grisham,1993,Dell
8939,0440218535,Smilla's Sense of Snow,Peter Hoeg,1997,Island
8950,0440222656,The Horse Whisperer,Nicholas Evans,1996,Dell
8994,0440224780,The Ranch,DANIELLE STEEL,1998,Dell
9003,0446359866,Presumed Innocent,Scott Turow,1989,Warner Books
9026,0451170385,Four Past Midnight,Stephen King,2001,Signet Book
9049,0671004565,We'll Meet Again,Mary Higgins Clark,2000,Pocket
9064,0671034022,Mercy,Julie Garwood,2002,Pocket
9075,0812543262,Relic,Douglas Preston,2003,Tor Books
9086,067976397X,Corelli's Mandolin : A Novel,LOUIS DE BERNIERES,1995,Vintage
9100,0515121843,Sea Swept (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books
9122,0743225406,The Shipping News : A Novel,Annie Proulx,2001,Scribner
9140,0316769487,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown"
9213,0425171396,"Hidden Agendas (Tom Clancy's Net Force, No. 2)",Tom Clancy,1999,Berkley Publishing Group
9216,0380717018,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992,Avon
9241,0345441036,Black House,Stephen King,2002,Ballantine Books
9258,0451208765,Sleep No More,Greg Iles,2003,Signet Book
9271,0553582763,By the Light of the Moon,DEAN KOONTZ,2003,Bantam
9284,0449212602,The Handmaid's Tale,Margaret Atwood,1989,Fawcett Books
9336,0452264464,Beloved (Plume Contemporary Fiction),Toni Morrison,1994,Plume
9366,0061031070,Moving Target,Elizabeth Lowell,2002,Avon Books
9375,0449005615,Seabiscuit: An American Legend,LAURA HILLENBRAND,2002,Ballantine Books
9407,0440217520,Tunnel Vision (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1995,Dell
9419,0440235162,The Smoke Jumper,Nicholas Evans,2002,Dell Publishing Company
9434,0887307876,"The Dilbert Principle: A Cubicle'S-Eye View of Bosses, Meetings, Management Fads &amp; Other Workplace Afflictions",Scott Adams,1996,HarperBusiness
9451,0553211404,Jane Eyre (Bantam Classics),Charlotte Bronte,1983,Bantam
9471,0385502532,Drowning Ruth,Christina Schwarz,2000,Doubleday
9487,0553272535,Night,Elie Wiesel,1982,Bantam Books
9518,076790592X,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Mitch Albom,2002,Broadway
9527,0061097314,The Bean Trees,Barbara Kingsolver,1998,HarperTorch
9547,0380778556,Rebecca,Daphne Du Maurier,1994,Avon
9566,0060915544,The Bean Trees,Barbara Kingsolver,1989,Perennial
9610,0553210092,The Scarlet Letter,NATHANIEL HAWTHORNE,1965,Bantam
9626,0553274503,Flowers for Algernon (Bantam Classic),DANIEL KEYES,1984,Bantam
9649,055357227X,"The Web (Alex Delaware Series, No. 10)",JONATHAN KELLERMAN,1996,Bantam
9660,0380789019,Neverwhere,Neil Gaiman,1998,Avon
9701,067976402X,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA
9778,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial
9868,0446672211,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books
9967,0446675059,The Honk and Holler Opening Soon,Billie Letts,1999,Warner Books
9993,0440226430,Summer Sisters,Judy Blume,1999,Dell Publishing Company
10059,006019491X,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover)),Isabel Allende,1999,HarperCollins
10072,0451163966,One Flew Over the Cuckoo's Nest,Ken Kesey,1989,Signet Book
10092,0452269571,Bastard Out of Carolina,Dorothy Allison,1993,Plume Books
10124,0345384377,Sole Survivor,DEAN KOONTZ,1997,Ballantine Books
10134,0446609943,The Switch,Sandra Brown,2001,Warner Vision
10142,0375725784,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA
