,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
3890,0689817851,Go Ask Alice,Anonymous,1998,Simon Pulse
3926,0671793489,All Around the Town,Mary Higgins Clark,1993,Pocket Star
3971,0312244266,Winter Solstice,Rosamunde Pilcher,2000,Thomas Dunne Books
3996,3423202327,MÃ?Â¶rder ohne Gesicht.,Henning Mankell,1999,Dtv
4017,3492045170,Stupid White Men. Eine Abrechnung mit dem Amerika unter George W. Bush,Michael Moore,2003,Piper
4040,0671011367,Deja Dead,Kathy Reichs,1998,Pocket
4085,0061000027,Dance Hall of the Dead (Joe Leaphorn Novels),Tony Hillerman,1990,HarperTorch
4105,0812511816,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy
4152,0880381736,"Dragons of Autumn Twilight (Dragonlance Chronicles, Vol 1)",Margaret Weis,1990,TSR
4170,0060505885,The Scandalous Summer of Sissy LeBlanc : A Novel,Loraine Despres,2002,Perennial
4191,0061097101,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch
4252,0312283709,Running with Scissors,Augusten Burroughs,2002,St. Martin's Press
4277,0312983271,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002,St. Martin's Paperbacks
4365,0380731851,Mystic River,Dennis Lehane,2002,HarperTorch
4451,0446605484,Roses Are Red (Alex Cross Novels),James Patterson,2001,Warner Vision
4519,0446611212,Violets Are Blue,James Patterson,2002,Warner Vision
4595,0451188454,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004,Signet Book
4631,0609804138,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999,Three Rivers Press
4711,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
4868,0743407067,The First Time,Joy Fielding,2001,Pocket Star
4884,074343627X,Dreamcatcher,Stephen King,2001,Pocket
4950,0330262130,Restaurant At the End of the Universe,Douglas Adams,0,Pan Books Ltd
4978,0385720920,Choke,CHUCK PALAHNIUK,2002,Anchor
5009,0393319296,Invisible Monsters,Chuck Palahniuk,1999,W.W. Norton &amp; Company
5038,0553262505,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)",URSULA K. LE GUIN,1984,Bantam
5068,0805062971,Fight Club,Chuck Palahniuk,1999,Owl Books
5103,3257228007,Das Parfum: Die Geschichte Eines Morders,Patrick Suskind,1994,Distribooks Inc
5123,1573229571,About a Boy (Movie Tie-In),Nick Hornby,2002,Riverhead Books
5166,0064407667,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins
5262,081297106X,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,2003,Random House Trade Paperbacks
5285,0425191184,Red Rabbit,Tom Clancy,2003,Berkley Publishing Group
5312,0385503822,The Summons,John Grisham,2002,Doubleday Books
5383,0425189864,Mortal Prey,John Sandford,2003,Berkley Publishing Group
5405,0440236053,Writ of Execution,Perri O'Shaughnessy,2002,Dell Publishing Company
5433,0440241073,The Summons,John Grisham,2002,Dell Publishing Company
5566,0553586122,Reap the Wind,Iris Johansen,2002,Bantam Books
5596,0312960344,Pandora's Clock,John J. Nance,1996,St. Martin's Press
5603,0345342968,Fahrenheit 451,RAY BRADBURY,1987,Del Rey
5725,0375756981,The Vagina Monologues: The V-Day Edition,Eve Ensler,2000,Villard Books
5762,0671027662,Coast Road: A Novel,Barbara Delinsky,1999,Pocket Books
5787,0767903382,Tender at the Bone: Growing Up at the Table,Ruth Reichl,1999,Broadway Books
5806,034541389X,Flesh and Blood,Jonathan Kellerman,2002,Ballantine Books
5851,0345452550,A Cold Heart: An Alex Delaware Novel,JONATHAN KELLERMAN,2003,Ballantine Books
5873,0399148639,Mortal Prey,John Sandford,2002,Putnam Publishing Group
5898,0449221512,I Is for Innocent,Sue Grafton,1994,Fawcett Books
5949,0670894184,Back Roads,Tawni O'Dell,2000,Viking Books
5979,0671024094,The Coffin Dancer (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,1999,Pocket Books
6001,0743486226,Angels &amp; Demons,Dan Brown,2003,Atria
6025,0425175405,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group
6095,0440225701,The Street Lawyer,JOHN GRISHAM,1999,Dell
6193,0553263226,The Bourne Supremacy,Robert Ludlum,1987,Bantam
6217,067102423X,Bag of Bones,Stephen King,1999,Pocket
6289,0425178102,Big Trouble,Dave Barry,2001,Berkley Publishing Group
6317,0446609404,Cradle and All,James Patterson,2001,Warner Vision
6369,0446610038,1st to Die: A Novel,James Patterson,2002,Warner Vision
6497,0553285920,Silent Partner (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1990,Bantam Books
6517,0345404114,Sleepers,Lorenzo Carcaterra,1996,Ballantine Books
6553,0385479565,The Hot Zone,Richard Preston,1995,Anchor
6611,0451173139,Night over Water,Ken Follett,1992,Signet Book
6632,0553299506,Private Eyes (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1992,Bantam Books
6651,0553580930,A Man in Full,Tom Wolfe,1999,Bantam
6677,080410946X,Object Lessons,Anna Quindlen,1992,Ivy Books
6691,0804114986,The Bonesetter's Daughter,Amy Tan,2002,Ballantine Books
6774,0440414806,Holes (Yearling Newbery),LOUIS SACHAR,2000,Yearling
6834,0440224705,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,Dell
6861,0515115649,The Cat Who Came to Breakfast,Lilian Jackson Braun,1995,Jove Books
6877,0515129941,The Cat Who Robbed a Bank (Cat Who... (Paperback)),Lilian Jackson Braun,2001,Jove Books
6895,0671042858,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket
6966,0679745203,The English Patient,Michael Ondaatje,1996,Vintage Books USA
7040,0060391626,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,Regan Books
7095,0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch
7226,0060987561,I Know This Much Is True,Wally Lamb,1999,Regan Books
7303,0316734837,Fortune's Rocks : A Novel,Anita Shreve,2002,"Little, Brown"
7324,0345413881,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,Ballantine Books
7356,037582233X,Stargirl,JERRY SPINELLI,2002,Knopf Books for Young Readers
7379,0385475721,The Blind Assassin,Margaret Atwood,2000,Nan A. Talese
7413,0385729332,The Sisterhood of the Traveling Pants,Ann Brashares,2001,Delacorte Press
7447,0399142789,Conversations with God : An Uncommon Dialogue (Book 1),Neale Donald Walsch,1996,Putnam Publishing Group
7464,042511774X,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
7497,0440236673,The Brethren,John Grisham,2000,Island
7611,0446604801,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books
7668,0446606189,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,Warner Books
7731,0446606383,The Midnight Club,James Patterson,1999,Warner Vision
7757,0446609323,Black Friday,James Patterson,1989,Warner Vision
7793,0449134482,Dances With Wolves,Michael Blake,1990,Fawcett Books
7812,0449223345,A Pirate Looks at Fifty,Jimmy Buffett,1999,Fawcett Books
7829,0553268880,The Prince of Tides,Pat Conroy,1987,Bantam Books
7894,0553572997,The Alienist,Caleb Carr,1995,Bantam Books
7994,0670869902,How Stella Got Her Groove Back,Terry McMillan,1996,Viking Books
8016,0671021001,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket
8179,0671510053,SHIPPING NEWS,Annie Proulx,1994,Scribner
8285,0679459618,Dr. Death: A Novel,Jonathan Kellerman,2000,Random House Trade
8309,0679746048,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage
8407,0684841347,ONE DAY MY SOUL JUST OPENED UP : 40 DAYS AND 40 NIGHTS TOWARD SPIRITUAL STRENGTH AND PERSONAL GROWTH,Iyanla Vanzant,1998,Fireside
8419,0811801802,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin &amp; Sabine Continues,Nick Bantock,1992,Chronicle Books
8450,1558743669,"A Child Called \It\"": One Child's Courage to Survive""",Dave Pelzer,1995,Health Communications
8547,0316969680,The Beach House,James Patterson,2002,"Little, Brown"
8602,0375703861,White Teeth: A Novel,Zadie Smith,2001,Vintage Books USA
8655,0743206045,Daddy's Little Girl,Mary Higgins Clark,2002,Simon &amp; Schuster
8688,0380600129,The Indian in the Cupboard,Lynne Reid Banks,1999,HarperTrophy
8711,0380702843,The Return of the Indian (Indian in the Cupboard),Lynne Reid Banks,1999,HarperTrophy
8732,039480001X,The Cat in the Hat,Dr. Seuss,1957,Random House Books for Young Readers
8760,044023722X,A Painted House,John Grisham,2001,Dell Publishing Company
8951,0312282990,The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon,2001,Picador
9016,037541309X,Balzac and the Little Chinese Seamstress,Dai Sijie,2001,Alfred A. Knopf
9045,0826308791,The Education of Little Tree (A Zia Book),Forrest Carter,1986,University of New Mexico Press
9065,014023313X,The Stone Diaries,Carol Shields,1995,Penguin Books
9114,014029628X,Girl in Hyacinth Blue,Susan Vreeland,2000,Penguin Books
9179,038550926X,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday
9231,0449005909,Nightshade,John Saul,2001,Ballantine Books
9250,0345443284,While I Was Gone,Sue Miller,1999,Ballantine Books
9341,0425128164,The Voice of the Night,Dean R. Koontz,1996,Berkley Publishing Group
9374,0316601950,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books
9570,0452282152,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books
9774,0345422384,Pandora: New Tales of the Vampires (New Tales of the Vampires),Anne Rice,1999,Ballantine Books
9805,0552998486,Chocolat,Joanne Harris,2000,Black Swan
9839,0425154092,From Potter's Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group
9927,0380721643,Track of the Cat (Anna Pigeon Mysteries (Paperback)),Nevada Barr,1994,Avon Books
9950,0060173289,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,1996,HarperCollins
9993,0060976845,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial
10144,0441478123,The Left Hand of Darkness (Remembering Tomorrow),Ursula K. Le Guin,1991,ACE Charter
10160,0156027321,Life of Pi,Yann Martel,2003,Harvest Books
10340,0553576801,The Perfect Husband,LISA GARDNER,1997,Bantam
10375,0312195516,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
10634,0385474016,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",Laura Esquivel,1994,Anchor Books/Doubleday
10684,0446322180,Name of the Rose-Nla,Umberto Eco,1984,Warner Books
10705,0446608955,A Walk to Remember,Nicholas Sparks,2000,Warner Books
10801,0451137965,Thinner,Stephen King,1985,New Amer Library
10834,0553279378,I Know Why the Caged Bird Sings,MAYA ANGELOU,1983,Bantam
10887,0670892963,Bridget Jones : The Edge of Reason,Helen Fielding,2000,Viking Books
10941,0671028375,Fatal Voyage,Kathy Reichs,2002,Pocket
10980,0671683993,The Temple of My Familiar,Alice Walker,1990,Pocket
11007,0684872153,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner
11110,006092988X,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial
11135,0060930535,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial
11289,0060932139,The Unbearable Lightness of Being : A Novel (Perennial Classics),Milan Kundera,1999,Perennial
11305,0060934417,Bel Canto: A Novel,Ann Patchett,2002,Perennial
11421,0061009059,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995,HarperTorch
11528,0061030430,Long Time No See,Susan Isaacs,2002,HarperTorch
11541,006440188X,The Secret Garden,Frances Hodgson Burnett,1998,HarperTrophy
11559,0140067477,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books
11638,014100018X,Chocolat,Joanne Harris,2000,Penguin Books
11682,0142001740,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books
11917,0310205719,The Purpose-Driven Life: What on Earth Am I Here For?,Rick Warren,2002,Zondervan Publishing Company
11942,0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks
12026,031298328X,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003,St. Martin's Paperbacks
12070,0316096199,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books
12183,0316168688,The Dogs of Babel (Today Show Book Club #12),Carolyn Parkhurst,2003,"Little, Brown"
12221,0316284955,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books
12346,0316569321,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown"
12439,0316602051,The Jester,James Patterson,2003,"Little, Brown"
12469,0316776963,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books
12595,0316777730,Naked,David Sedaris,1998,Back Bay Books
12653,0345311396,Private Screening,Richard North Patterson,1994,Ballantine Books
12663,0345334019,Escape the Night,Richard North Patterson,1995,Ballantine Books
12672,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey
12796,0345361792,A Prayer for Owen Meany,John Irving,1990,Ballantine Books
12927,0345404769,Silent Witness,RICHARD NORTH PATTERSON,1997,Ballantine Books
12944,0345404777,No Safe Place,RICHARD NORTH PATTERSON,1999,Ballantine Books
12955,0345404785,Dark Lady,Richard North Patterson,2000,Ballantine Books
12968,0345412214,The Last Don,MARIO PUZO,1997,Ballantine Books
12978,0345413903,The Murder Book,Jonathan Kellerman,2003,Ballantine Books
13030,0345436911,The Dress Lodger (Ballantine Reader's Circle),Sheri Holman,2001,Ballantine Books
13075,0373484232,Stanislaski Sisters,Nora Roberts,2001,Silhouette
13099,0374199698,Middlesex: A Novel,Jeffrey Eugenides,2002,"Farrar, Straus and Giroux"
13136,0375703764,House of Leaves,Mark Z. Danielewski,2000,Pantheon Books
13169,0375727132,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback)),ANN PACKER,2003,Vintage
13207,0380710218,Postmortem,Patricia Daniels Cornwell,1993,Harper Mass Market Paperbacks (Mm)
13260,0380718332,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993,Avon
13315,0385424736,The Rainmaker,John Grisham,1995,Doubleday Books
13361,0385482388,The Mistress of Spices,Chitra Banerjee Divakaruni,1998,Anchor Books/Doubleday
13395,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997,Doubleday
13539,0385486804,Into the Wild,Jon Krakauer,1997,Anchor
13628,038548951X,Sister of My Heart,Chitra Banerjee Divakaruni,2000,Anchor Pub
13658,0385503857,Oryx and Crake,Margaret Atwood,2003,Nan A. Talese
13686,039304016X,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,1997,Little Brown and Company
13702,0399144463,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,Spencer Johnson,1998,Putnam Pub Group (Paper)
13771,0399145990,The River King,Alice Hoffman,2000,Putnam Publishing Group
13788,0399501487,Lord of the Flies,William Gerald Golding,1959,Perigee Trade
13880,0425107469,Watchers,Dean R. Koontz,1996,Berkley Publishing Group
13925,0425113884,Mortal Fear,Robin Cook,1989,Berkley Publishing Group
13945,0425116840,The Cardinal of the Kremlin (Jack Ryan Novels),Tom Clancy,1989,Berkley Publishing Group
13979,0425121631,Rules of Prey,John Sandford,1992,Berkley Publishing Group
14008,0425125467,Harmful Intent,Robin Cook,2001,Berkley Publishing Group
14021,0425131769,Vital Signs,Robin Cook,2001,Berkley Publishing Group
14035,0425133516,The Hunt for Red October (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
14058,0425152898,Mind Prey,John Sandford,2004,Berkley Publishing Group
14077,0425155943,Contagion,Robin Cook,1998,Berkley Publishing Group
14098,0425158616,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group
14151,0425174271,Certain Prey,John Sandford,2000,Berkley Publishing Group
14177,0439064872,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
14333,0439136369,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001,Scholastic
14450,043936213X,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,2001,Scholastic
14490,044011585X,Crossings,DANIELLE STEEL,1987,Dell
14507,0440170796,The Promise,Danielle Steel,1978,Dell
14518,0440173922,The Ring,Danielle Steel,1983,Dell
14528,0440176484,Secrets,DANIELLE STEEL,1986,Dell
14546,0440185327,Thurston House,Danielle Steel,1984,Dell
14559,0440193613,Wanderlust,Danielle Steel,1987,Dell
14576,0440208459,Burn Marks (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1991,Dell
14592,0440213991,Guardian Angel,Sara Paretsky,1996,Dell Publishing Company
14608,0440217466,Vanished,Danielle Steel,1994,Dell
14621,0440221501,Lightning,DANIELLE STEEL,1996,Dell
14632,0440224764,The Partner,John Grisham,1998,Dell Publishing Company
14752,0440236061,Unfit to Practice,Perri O'Shaughnessy,2003,Dell Publishing Company
14774,0440236703,Tell No One,Harlan Coben,2002,Dell Publishing Company
14836,0440236738,Gone for Good,HARLAN COBEN,2003,Dell
14865,0441172717,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter
14929,0441627404,The Once and Future King,T. H. White,1987,Ace Books
14949,0446350982,Presumed Innocent,Scott Turow,1988,Warner Books
14969,0446600415,The Day After Tomorrow,Allan Folsom,1995,Warner Books
14983,0446602620,Blood Work,Michael Connelly,1998,Warner Books
15015,0446603716,Hide &amp; Seek,James Patterson,1996,Warner Books
15051,0446607193,Unspeakable,Sandra Brown,1999,Warner Books
15086,0446608890,Saving Faith,David Baldacci,2000,Warner Vision
15121,0449221482,J Is for Judgment,Sue Grafton,1999,Fawcett Books
15170,0449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1999,Fawcett Books
15214,0451141083,Mindbend,Robin Cook,2001,Signet Book
15232,0451169522,Misery,Stephen King,2004,Penguin USA (Paper)
15274,0451177096,Dolores Claiborne,Stephen King,2004,Signet Book
15326,0451191153,The Fountainhead,Ayn Rand,1996,New American Library
15350,0451202503,The Songcatcher: A Ballad Novel,Sharyn McCrumb,2002,Signet Book
15366,0451203593,24 Hours,Greg Iles,2001,Signet Book
15384,0452284449,The Virgin Blue,Tracy Chevalier,2003,Plume Books
15430,0515128600,The Edge,Catherine Coulter,2000,Jove Books
15441,0515132020,Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books
15510,0515133302,Hemlock Bay,Catherine Coulter,2002,Jove Books
15540,0552996181,Behind the Scenes at the Museum,Kate Atkinson,1996,Black Swan
15570,0553271636,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,Bantam
15623,0553274295,Where the Red Fern Grows,Wilson Rawls,1984,Random House Children's Books
15665,0553279556,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1989,Bantam
15714,0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam
15785,0553280368,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987,Bantam
15834,0553571656,The Beekeeper's Apprentice,LAURIE R. KING,1996,Bantam
15862,0553571818,Long After Midnight,IRIS JOHANSEN,1997,Bantam
15889,0553573926,Vertical Run,Joseph R. Garber,1996,Bantam Books
15903,0553582755,One Door Away from Heaven,Dean R. Koontz,2002,Bantam Books
15977,0553801430,By the Light of the Moon,DEAN KOONTZ,2002,Bantam
16001,0671001795,Two for the Dough,Janet Evanovich,1996,Pocket
16102,067101417X,High Tide,Jude Deveraux,2000,Pocket
16113,0671016776,Gravity : A Novel of Medical Suspense,Tess Gerritsen,2000,Pocket
16131,0671741209,Stranger Is Watching,Mary Higgins Clark,1991,Pocket
16146,0679457313,The God of Small Things,Arundhati Roy,1997,Random House Inc
16167,0679459626,Flesh and Blood,Jonathan Kellerman,2001,Random House
16189,0679731148,A Year in Provence,Peter Mayle,1991,Vintage Books USA
16239,0679736042,Toujours Provence (Vintage Departures),Peter Mayle,1992,Vintage Books USA
16259,0679751521,Midnight in the Garden of Good and Evil,John Berendt,1999,Vintage Books USA
16309,0740723367,The Meaning Of Life,Bradley Trevor Greive,2002,Andrews McMeel Publishing
16329,0743406176,If Only It Were True,Marc Levy,2000,Atria
16349,0743412028,Pay It Forward,Catherine Ryan Hyde,2000,Pocket
16393,0743422910,The Constant Gardener,John le Carre,2001,Pocket
16410,0743457943,Trading Places,Fern Michaels,2003,Pocket Star
16427,0786866845,Ice Bound: A Doctor's Incredible Battle for Survival at the South Pole,Dr. Jerri Nielsen,2001,Miramax
16451,080410753X,The Kitchen God's Wife,Amy Tan,1992,Ivy Books
16532,0804108749,Saint Maybe,ANNE TYLER,1992,Ivy Books
16562,080411918X,A Patchwork Planet,ANNE TYLER,2001,Ballantine Books
16586,0877017883,Griffin &amp; Sabine: An Extraordinary Correspondence,Nick Bantock,1991,Chronicle Books
16631,0894803204,The Book of Questions,Gregory Stock,1987,Workman Publishing
16666,0894808249,All I Need to Know I Learned from My Cat,Suzy Becker,1990,Workman Publishing
16701,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor
16787,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor
16931,0312144075,The Samurai's Garden : A Novel,Gail Tsukiyama,1996,St. Martin's Griffin
16959,0671027360,Angels &amp; Demons,Dan Brown,2001,Pocket Star
17177,0671038443,The Devil's Teardrop,Jeffery Deaver,2000,Pocket
17205,0385722206,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor
17310,0312963297,Trunk Music (Detective Harry Bosch Mysteries),Michael Connelly,1998,St. Martin's Press
17326,0380718340,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon
17393,042516098X,Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group
17443,044022165X,The Rainmaker,JOHN GRISHAM,1996,Dell
17552,0440226414,Fortune's Hand,Belva Plain,2000,Dell Publishing Company
17560,0446612790,2nd Chance,James Patterson,2003,Warner Vision
17641,0449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1991,Fawcett Books
17698,051512219X,Small Town Girl,Lavyrle Spencer,1998,Jove Books
17723,0553292722,Still Waters,TAMI HOAG,1992,Bantam
17760,0553571885,A Thin Dark Line (Mysteries &amp; Horror),TAMI HOAG,1998,Bantam
17791,014038572X,The Outsiders (Now in Speak!),S. E. Hinton,1997,Puffin Books
17820,0061092045,Honor Among Thieves,Jeffrey Archer,1994,HarperTorch
17826,0312979533,A Place of Execution,Val McDermid,2001,St. Martin's Paperbacks
17841,0345334531,Feast of All Saints,Anne Rice,1986,Ballantine Books
17871,0345351525,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books
17958,0373244487,Cordina's Crown Jewel,Nora Roberts,2002,Silhouette
17982,0380703882,Communion : A True Story,Whitley Strieber,1988,Avon
18006,0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group
18026,0425150984,Glory in Death,J. D. Robb,2004,Berkley Publishing Group
