,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
4051,0385475721,The Blind Assassin,Margaret Atwood,2000,Nan A. Talese
4072,042511774X,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
4098,0440236673,The Brethren,John Grisham,2000,Island
4163,0446604801,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books
4202,0446606189,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,Warner Books
4245,0446609323,Black Friday,James Patterson,1989,Warner Vision
4268,0449134482,Dances With Wolves,Michael Blake,1990,Fawcett Books
4284,0553268880,The Prince of Tides,Pat Conroy,1987,Bantam Books
4332,0553572997,The Alienist,Caleb Carr,1995,Bantam Books
4395,0671021001,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket
4500,0671510053,SHIPPING NEWS,Annie Proulx,1994,Scribner
4571,0679746048,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage
4638,1558743669,"A Child Called \It\"": One Child's Courage to Survive""",Dave Pelzer,1995,Health Communications
4697,0316969680,The Beach House,James Patterson,2002,"Little, Brown"
4724,0375703861,White Teeth: A Novel,Zadie Smith,2001,Vintage Books USA
4758,0743206045,Daddy's Little Girl,Mary Higgins Clark,2002,Simon &amp; Schuster
4778,044023722X,A Painted House,John Grisham,2001,Dell Publishing Company
4886,0312282990,The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon,2001,Picador
4922,014023313X,The Stone Diaries,Carol Shields,1995,Penguin Books
4957,014029628X,Girl in Hyacinth Blue,Susan Vreeland,2000,Penguin Books
5008,038550926X,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday
5042,0345443284,While I Was Gone,Sue Miller,1999,Ballantine Books
5099,0316601950,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books
5222,0452282152,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books
5352,0552998486,Chocolat,Joanne Harris,2000,Black Swan
5378,0425154092,From Potter's Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group
5439,0060173289,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,1996,HarperCollins
5470,0060976845,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial
5568,0156027321,Life of Pi,Yann Martel,2003,Harvest Books
5691,0553576801,The Perfect Husband,LISA GARDNER,1997,Bantam
5715,0312195516,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
5893,0385474016,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",Laura Esquivel,1994,Anchor Books/Doubleday
5927,0446608955,A Walk to Remember,Nicholas Sparks,2000,Warner Books
5999,0553279378,I Know Why the Caged Bird Sings,MAYA ANGELOU,1983,Bantam
6038,0670892963,Bridget Jones : The Edge of Reason,Helen Fielding,2000,Viking Books
6082,0671028375,Fatal Voyage,Kathy Reichs,2002,Pocket
6111,0671683993,The Temple of My Familiar,Alice Walker,1990,Pocket
6128,0684872153,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner
6196,0060930535,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial
6284,0060934417,Bel Canto: A Novel,Ann Patchett,2002,Perennial
6365,0061009059,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995,HarperTorch
6441,0140067477,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books
6502,014100018X,Chocolat,Joanne Harris,2000,Penguin Books
6537,0142001740,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books
6688,0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks
6756,031298328X,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003,St. Martin's Paperbacks
6790,0316096199,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books
6874,0316168688,The Dogs of Babel (Today Show Book Club #12),Carolyn Parkhurst,2003,"Little, Brown"
6899,0316284955,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books
6978,0316569321,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown"
7046,0316602051,The Jester,James Patterson,2003,"Little, Brown"
7067,0316776963,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books
7152,0316777730,Naked,David Sedaris,1998,Back Bay Books
7188,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey
7270,0345361792,A Prayer for Owen Meany,John Irving,1990,Ballantine Books
7358,0345413903,The Murder Book,Jonathan Kellerman,2003,Ballantine Books
7395,0345436911,The Dress Lodger (Ballantine Reader's Circle),Sheri Holman,2001,Ballantine Books
7427,0374199698,Middlesex: A Novel,Jeffrey Eugenides,2002,"Farrar, Straus and Giroux"
7457,0375727132,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback)),ANN PACKER,2003,Vintage
7483,0380710218,Postmortem,Patricia Daniels Cornwell,1993,Harper Mass Market Paperbacks (Mm)
7522,0380718332,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993,Avon
7563,0385424736,The Rainmaker,John Grisham,1995,Doubleday Books
7594,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997,Doubleday
7702,0385486804,Into the Wild,Jon Krakauer,1997,Anchor
7747,0399144463,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,Spencer Johnson,1998,Putnam Pub Group (Paper)
7789,0399501487,Lord of the Flies,William Gerald Golding,1959,Perigee Trade
7865,0425107469,Watchers,Dean R. Koontz,1996,Berkley Publishing Group
7904,0425116840,The Cardinal of the Kremlin (Jack Ryan Novels),Tom Clancy,1989,Berkley Publishing Group
7930,0425158616,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group
7970,0439064872,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
8082,0439136369,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001,Scholastic
8167,043936213X,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,2001,Scholastic
8193,0440224764,The Partner,John Grisham,1998,Dell Publishing Company
8267,0440236703,Tell No One,Harlan Coben,2002,Dell Publishing Company
8306,0441172717,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter
8352,0446602620,Blood Work,Michael Connelly,1998,Warner Books
8377,0446603716,Hide &amp; Seek,James Patterson,1996,Warner Books
8406,0446607193,Unspeakable,Sandra Brown,1999,Warner Books
8424,0446608890,Saving Faith,David Baldacci,2000,Warner Vision
8449,0449221482,J Is for Judgment,Sue Grafton,1999,Fawcett Books
8485,0449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1999,Fawcett Books
8515,0451169522,Misery,Stephen King,2004,Penguin USA (Paper)
8549,0451177096,Dolores Claiborne,Stephen King,2004,Signet Book
8582,0452284449,The Virgin Blue,Tracy Chevalier,2003,Plume Books
8618,0515132020,Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books
8669,0515133302,Hemlock Bay,Catherine Coulter,2002,Jove Books
8689,0553271636,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,Bantam
8738,0553274295,Where the Red Fern Grows,Wilson Rawls,1984,Random House Children's Books
8770,0553279556,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1989,Bantam
8811,0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam
8876,0553280368,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987,Bantam
8921,0553571818,Long After Midnight,IRIS JOHANSEN,1997,Bantam
8938,0553582755,One Door Away from Heaven,Dean R. Koontz,2002,Bantam Books
8979,0671001795,Two for the Dough,Janet Evanovich,1996,Pocket
9055,0679731148,A Year in Provence,Peter Mayle,1991,Vintage Books USA
9082,0679751521,Midnight in the Garden of Good and Evil,John Berendt,1999,Vintage Books USA
9119,0743412028,Pay It Forward,Catherine Ryan Hyde,2000,Pocket
9154,080410753X,The Kitchen God's Wife,Amy Tan,1992,Ivy Books
9207,080411918X,A Patchwork Planet,ANNE TYLER,2001,Ballantine Books
9218,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor
9282,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor
9373,0312144075,The Samurai's Garden : A Novel,Gail Tsukiyama,1996,St. Martin's Griffin
9391,0671027360,Angels &amp; Demons,Dan Brown,2001,Pocket Star
9528,0385722206,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor
9610,0380718340,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon
9663,042516098X,Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group
9696,044022165X,The Rainmaker,JOHN GRISHAM,1996,Dell
9768,0446612790,2nd Chance,James Patterson,2003,Warner Vision
9823,0449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1991,Fawcett Books
9871,0553292722,Still Waters,TAMI HOAG,1992,Bantam
9894,0553571885,A Thin Dark Line (Mysteries &amp; Horror),TAMI HOAG,1998,Bantam
9915,0345351525,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books
9983,0425169863,Point of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group
10026,0440234743,The Testament,John Grisham,1999,Dell
10103,0446607657,When the Wind Blows,James Patterson,1999,Warner Vision
10160,0449907481,A Thousand Acres (Ballantine Reader's Circle),JANE SMILEY,1992,Ballantine Books
10194,0553579606,Ashes to Ashes,TAMI HOAG,2000,Bantam
10220,0553579754,Fear Nothing,DEAN KOONTZ,1998,Bantam
10259,0553580191,Seize the Night,DEAN KOONTZ,1999,Bantam
10285,0671888587,I'll Be Seeing You,Mary Higgins Clark,1994,Pocket
10311,0786868716,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion
10428,080410526X,All I Really Need to Know,ROBERT FULGHUM,1989,Ivy Books
10491,0070212570,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill
10548,0316693200,2nd Chance,James Patterson,2002,"Little, Brown"
10586,0385508042,The King of Torts,John Grisham,2003,Doubleday Books
10628,0385510438,The Last Juror,John Grisham,2004,Doubleday
10661,1558744150,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications
10701,0316777722,Me Talk Pretty One Day,David Sedaris,2000,"Little, Brown"
10731,0064400557,Charlotte's Web (Trophy Newbery),E. B. White,1974,HarperTrophy
10775,0452268060,How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction),Julia Alvarez,1992,Plume Books
10798,0679734775,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS,1991,Vintage
10834,0345435168,Open House (Oprah's Book Club (Paperback)),Elizabeth Berg,2001,Ballantine Books
10857,0743418174,Good in Bed,Jennifer Weiner,2002,Washington Square Press
10981,0385511612,Bleachers,John Grisham,2003,Doubleday
11025,0061015725,Prey,Michael Crichton,2003,Avon Books
11062,0142004235,East of Eden (Oprah's Book Club),John Steinbeck,2003,Penguin Books
11094,0375707972,The Reader,Bernhard Schlink,1999,Vintage Books USA
11167,0312421273,The Corrections: A Novel,Jonathan Franzen,2002,Picador USA
11198,1400031346,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,2002,Anchor (UK)
11235,0345391055,Disclosure,Michael Crichton,1994,Ballantine Books
11278,0380018179,The Thorn Birds,Colleen McCullough,1978,Avon
11324,034539657X,Dark Rivers of the Heart,Dean R. Koontz,1995,Ballantine Books
11343,0373825013,"Whirlwind (Tyler, Book 1)",Nancy Martin,1992,Harlequin
11360,0425133540,The Sum of All Fears (Jack Ryan Novels),Tom Clancy,1996,Berkley Publishing Group
11380,0425147363,Tom Clancy's Op-Center (Tom Clancy's Op Center (Paperback)),Tom Clancy,1995,Berkley Publishing Group
11392,0440211727,A Time to Kill,JOHN GRISHAM,1992,Dell
11507,0440213525,The Client,John Grisham,1994,Dell Publishing Company
11598,0440214041,The Pelican Brief,John Grisham,1993,Dell
11697,0440218535,Smilla's Sense of Snow,Peter Hoeg,1997,Island
11712,0440222656,The Horse Whisperer,Nicholas Evans,1996,Dell
11777,0446359866,Presumed Innocent,Scott Turow,1989,Warner Books
11810,0451170385,Four Past Midnight,Stephen King,2001,Signet Book
11836,0671004565,We'll Meet Again,Mary Higgins Clark,2000,Pocket
11855,067976397X,Corelli's Mandolin : A Novel,LOUIS DE BERNIERES,1995,Vintage
11876,0515121843,Sea Swept (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books
11904,0743225406,The Shipping News : A Novel,Annie Proulx,2001,Scribner
11931,0316769487,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown"
12047,0380717018,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992,Avon
12080,0345441036,Black House,Stephen King,2002,Ballantine Books
12107,0449212602,The Handmaid's Tale,Margaret Atwood,1989,Fawcett Books
12173,0452264464,Beloved (Plume Contemporary Fiction),Toni Morrison,1994,Plume
12220,0449005615,Seabiscuit: An American Legend,LAURA HILLENBRAND,2002,Ballantine Books
12269,0440235162,The Smoke Jumper,Nicholas Evans,2002,Dell Publishing Company
12293,0385502532,Drowning Ruth,Christina Schwarz,2000,Doubleday
12320,0553272535,Night,Elie Wiesel,1982,Bantam Books
12367,076790592X,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Mitch Albom,2002,Broadway
12385,0061097314,The Bean Trees,Barbara Kingsolver,1998,HarperTorch
12420,0060915544,The Bean Trees,Barbara Kingsolver,1989,Perennial
12480,0380789019,Neverwhere,Neil Gaiman,1998,Avon
12543,067976402X,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA
12660,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial
12809,0446672211,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books
12955,0446675059,The Honk and Holler Opening Soon,Billie Letts,1999,Warner Books
12989,0440226430,Summer Sisters,Judy Blume,1999,Dell Publishing Company
13087,006019491X,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover)),Isabel Allende,1999,HarperCollins
13105,0451163966,One Flew Over the Cuckoo's Nest,Ken Kesey,1989,Signet Book
13133,0452269571,Bastard Out of Carolina,Dorothy Allison,1993,Plume Books
13173,0375725784,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA
13236,0385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,1998,Anchor
13292,038542471X,The Client,John Grisham,1993,Doubleday Books
13316,0446532231,"Dude, Where's My Country?",Michael Moore,2003,Warner Books
13377,0446670251,The Virgin Suicides,Jeffrey Eugenides,1994,Warner Books
13431,0670880728,Bridget Jones's Diary,Helen Fielding,1998,Viking Books
13463,0679429220,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House
13524,0804105820,It Was on Fire When I Lay Down on It,Robert Fulghum,1993,Ivy Books
13554,0452283205,Falling Angels,Tracy Chevalier,2002,Plume Books
13580,0684865742,Tis: A Memoir,Frank McCourt,2000,Scribner
13616,0743237188,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,Touchstone
13672,0743437802,The Stone Monkey (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,2003,Pocket
13689,0312974256,Welcome to Temptation,Jennifer Crusie,2001,St. Martin's Paperbacks
13712,0312983824,Faking It,Jennifer Crusie,2003,St. Martin's Paperbacks
13742,0451203771,Scarlet Feather,Maeve Binchy,2002,Signet Book
13773,051512317X,Rising Tides,Nora Roberts,2001,Jove Books
13795,0515124214,Inner Harbor (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books
13817,051513628X,Key of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books
13852,0515136379,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books
13891,0515136530,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,Jove Pubns
13931,0425147517,The Key to Midnight,Dean R. Koontz,1995,Berkley Publishing Group
13950,0767905385,Catch Me If You Can: The True Story of a Real Fake,Stan Redding,2000,Broadway
13985,0451169530,The Stand: Complete and Uncut,Stephen King,1991,Signet Book
14037,0316789089,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover)),Anita Shreve,1999,"Little, Brown"
14063,0345353145,Sphere,MICHAEL CRICHTON,1988,Ballantine Books
14141,0345354613,Eaters of the Dead,MICHAEL CRICHTON,1988,Ballantine Books
14163,0345378482,The Andromeda Strain,MICHAEL CRICHTON,1992,Ballantine Books
14204,0345378490,Congo,Michael Crichton,1995,Ballantine Books
14253,0345380371,Rising Sun,MICHAEL CRICHTON,1992,Ballantine Books
14315,0345402871,Airframe,Michael Crichton,1997,Ballantine Books
14347,034540288X,The Lost World,Michael Crichton,1996,Ballantine Books
14394,0345417623,Timeline,MICHAEL CRICHTON,2000,Ballantine Books
14470,0399145087,Black Notice,Patricia Daniels Cornwell,1999,Putnam Pub Group
14491,0684874350,ANGELA'S ASHES,Frank McCourt,1996,Scribner
14556,0786881852,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),Richard Carlson,1997,Hyperion
14610,0345384369,Intensity,DEAN KOONTZ,1996,Ballantine Books
14639,0345386108,Winter Moon,Dean R. Koontz,1995,Ballantine Books
14658,0425153975,The Eyes of Darkness,Dean R. Koontz,1996,Berkley Publishing Group
14680,0440206154,Red Dragon,Thomas Harris,2000,Dell Publishing Company
14764,0446603589,Absolute Power,David Baldacci,1996,Warner Books
14791,0446611778,Last Man Standing,David Baldacci,2002,Warner Vision
14807,1558745157,The Lost Boy: A Foster Child's Search for the Love of a Family,Dave Pelzer,1997,Health Communications
14849,044651652X,The Bridges of Madison County,Robert James Waller,1992,Warner Books
14929,034543479X,A Widow for One Year,JOHN IRVING,2001,Fawcett
14942,0804115761,Thousand Acres,JANE SMILEY,1996,Ivy Books
14962,0743203631,Gap Creek: The Story Of A Marriage,Robert Morgan,2000,Touchstone
14983,0449003795,P Is for Peril,Sue Grafton,2002,Ballantine Books
15020,0451206525,Dead Sleep,Greg Iles,2002,Signet Book
15039,0515130389,Carolina Moon,Nora Roberts,2001,Jove Books
15079,0553564528,Guilty as Sin,TAMI HOAG,1997,Bantam
15101,0804111359,Secret History,DONNA TARTT,1993,Ballantine Books
15143,0140244824,Songs in Ordinary Time (Oprah's Book Club (Paperback)),Mary McGarry Morris,1996,Penguin Books
15173,0375702709,A Lesson Before Dying (Vintage Contemporaries (Paperback)),Ernest J. Gaines,1997,Vintage Books USA
15211,0446605239,The Notebook,Nicholas Sparks,1998,Warner Books
15325,0312924801,September,Rosamunde Pilcher,1991,St. Martin's Press
15347,0385472951,The Partner,John Grisham,1997,Doubleday Books
15376,0375727345,House of Sand and Fog,Andre Dubus III,2000,Vintage Books
15478,0060958022,Five Quarters of the Orange,Joanne Harris,2002,Perennial
15516,0345337662,Interview with the Vampire,Anne Rice,1993,Ballantine Books
15665,0440235596,Tara Road,Maeve Binchy,2000,Dell Publishing Company
15711,0446606812,Message in a Bottle,Nicholas Sparks,1999,Warner Vision
15779,0671568175,Let Me Call You Sweetheart,Mary Higgins Clark,1996,Pocket
15802,0671673688,While My Pretty One Sleeps,Mary Higgins Clark,1990,Pocket
15817,0671867091,Remember Me,Mary Higgins Clark,1995,Pocket
15842,0316693235,Violets Are Blue,James Patterson,2001,"Little, Brown"
15877,0399146253,The Last Precinct,Patricia Daniels Cornwell,2000,Putnam Publishing Group
15896,0399150897,Blow Fly: A Scarpetta Novel,Patricia Cornwell,2003,Putnam Publishing Group
15926,0425147584,Debt of Honor (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
15947,044022103X,One True Thing,Anna Quindlen,1995,Dell
15980,0446613266,Four Blind Mice,James Patterson,2003,Warner Books
16003,068484477X,STONES FROM THE RIVER,Ursula Hegi,1997,Touchstone
16064,0446612545,The Beach House,James Patterson,2003,Warner Books
16104,0451524934,1984,George Orwell,1990,Signet Book
16165,0142000205,Icy Sparks,Gwyn Hyman Rubio,2001,Penguin Books
16225,0345439104,Drowning Ruth (Oprah's Book Club),CHRISTINA SCHWARZ,2001,Ballantine Books
16270,0373218192,Engaging The Enemy,Nora Roberts,2003,Silhouette
16293,0373484003,Irish Hearts,Nora Roberts,2000,Silhouette
16314,042510107X,Red Storm Rising,Tom Clancy,1997,Berkley Publishing Group
16345,0425180964,The Bear and the Dragon (Jack Ryan Novels),Tom Clancy,2001,Berkley Publishing Group
16366,0440122090,Echoes,Maeve Binchy,1989,Dell
16389,0446611867,A Bend in the Road,Nicholas Sparks,2002,Warner Books
16439,0373218036,"Truly, Madly Manhattan",Nora Roberts,2003,Silhouette
16461,0385498802,Bee Season: A Novel,Myla Goldberg,2001,Anchor Books/Doubleday
16496,0425152251,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group
16538,0688177859,"Ahab's Wife: Or, The Star-Gazer: A Novel",Sena Jeter Naslund,2000,Perennial
16555,0802139256,Peace Like a River,Leif Enger,2002,Grove Press
16580,014025448X,At Home in Mitford (The Mitford Years),Jan Karon,1996,Viking Books
16633,0385497466,The Brethren,JOHN GRISHAM,2000,Doubleday
16662,0060977493,The God of Small Things,Arundhati Roy,1998,Perennial
16708,0743460529,Daddy's Little Girl,Mary Higgins Clark,2003,Pocket
16729,0446604666,Sick Puppy,Carl Hiaasen,2001,Warner Vision
16764,1878424319,The Four Agreements: A Practical Guide to Personal Freedom,Don Miguel Ruiz,1997,Amber-Allen Publishing
16795,039592720X,Interpreter of Maladies,Jhumpa Lahiri,1999,Houghton Mifflin Co
