,User-ID,Location,Age
10146,246000,"saratoga, california, usa",20
10159,243,"arden hills, minnesota, usa",
10175,16106,"albany, california, usa",44
10217,23511,"chapel hill, north carolina, usa",56
10239,92810,"manistee, michigan, usa",60
10317,187517,"brooklyn, new york, usa",28
10395,193458,"toronto, ontario, canada",40
10453,208829,"fredericton, new brunswick, canada",
10519,219683,"santa ana, california, usa",32
10630,225199,"toronto, ontario, canada",54
10698,232945,"newport, rhode island, usa",28
10777,12824,"long beach, california, usa",18
10807,23872,"tulsa, oklahoma, usa",22
10929,48046,"central sq., new york, usa",
10967,55892,"plantersville, texas, usa",45
11016,70052,"st. john`s, ontario, canada",30
11055,70415,"crescent city, florida, usa",57
11112,78973,"amadora, lisboa, portugal",29
11315,110373,"livingston, new jersey, usa",
11353,143837,"san antonio, texas, usa",28
11374,154469,"trois-rivières ouest, quebec, canada",
11431,179718,"leroy, ,",39
11521,182085,"ginsheim, hessen, germany",
11691,201969,"vancouver, british columbia, canada",
11748,207349,"seadrift, texas, usa",25
11796,213523,"brookville, pennsylvania, usa",
11820,217318,"sackville, new brunswick, canada",
11934,220597,"toronto, ontario, canada",26
11982,251843,"homer city, pennsylvania, usa",
12082,252347,"springfield, virginia, usa",52
12103,17859,"roanoke, virginia, usa",43
12122,26516,"victor, montana, usa",67
12135,30972,"columbiana, alabama, usa",47
12175,87712,"yarmouth, nova scotia, canada",19
12216,93179,"san diego, california, usa",
12260,113270,"evanston, illinois, usa",25
12340,126736,"fulton, missouri, usa",38
12412,137688,"medford, new york, usa",46
12469,152186,"windsor, ontario, canada",33
12520,157247,"deventer, overijssel, netherlands",48
12586,173481,"arlington, texas, usa",69
12618,190459,"schertz, texas, usa",40
12632,208568,"fontana, california, usa",
12650,225087,"toronto, ontario, canada",51
12816,247752,"wake forest, north carolina, usa",30
12854,258185,"livermore, maine, usa",37
12991,258270,"fpo, ap, okinawa, japan",
13029,258884,"belvidere, illinois, usa",
13075,4017,"new orleans, louisiana, usa",48
13180,26883,"vienna, vienna, austria",
13219,52584,"livermore, california, usa",45
13300,96357,"aiken, south carolina, usa",31
13354,110382,"brooklyn, new york, usa",35
13373,135149,"ft. pierce, florida, usa",
13666,164323,"delta, british columbia, canada",31
13748,202277,"kennesaw, georgia, usa",54
13792,20119,"manchester, new hampshire,",51
13802,83287,"tulsa, oklahoma, usa",45
13869,126604,"north reading, massachusetts, usa",27
13914,168047,"oxford, connecticut, usa",28
13968,201684,"austin, texas, usa",24
14018,209756,"sacramento, california, usa",36
14077,231210,"roanoke, virginia, usa",44
14157,73681,"almada, setúbal, portugal",27
14231,129503,"lisboa, n/a, portugal",40
14254,12982,"getxo, vizcaya, spain",41
14356,28634,"bad axe, michigan, usa",28
14444,69405,"ede, gelderland, netherlands",36
14468,114544,"antelope, california, usa",35
14544,137589,"enterprise, oregon, usa",35
14608,144038,"columbia, missouri, usa",49
14648,252695,"lincoln, nebraska, usa",
14764,30511,"culemborg, gelderland, netherlands",
14832,92853,"ely, england, united kingdom",
14849,142479,"portland, maine, usa",
14877,225986,"watford, england, united kingdom",36
14908,226965,"clemson, south carolina, usa",47
15000,17950,"puchong, selangor, malaysia",32
15070,33580,"rockwell, north carolina, usa",27
15093,35859,"duluth, minnesota, usa",
15404,44893,"alexandria, virginia, usa",
15453,50895,"calverton, new york, usa",
15506,51992,"west fairlee, vermont, usa",43
15542,69389,"nebraska city, nebraska, usa",29
15624,108005,"greenfield, wisconsin, usa",29
15655,110973,"wiley ford, west virginia, usa",43
15810,152435,"indianapolis, indiana, usa",40
15829,184532,"des moines, iowa, usa",28
15892,188171,"st. louis, missouri, usa",
15903,224435,"warren, michigan, usa",24
15911,236283,"orlando, florida, usa",41
16044,241980,"ashburn, virginia, usa",35
16169,252071,"catawba, wisconsin, usa",32
16208,263877,"victoria, british columbia, canada",44
16241,11629,"houston, texas, usa",21
16265,16634,"little rock, arkansas, usa",42
16376,21404,"west vancouver, british columbia, canada",
16408,28204,"south ohio, nova scotia, canada",61
16446,38281,"barcelona, catalunya, spain",33
16487,55075,"seattle, washington, usa",33
16516,67515,"oakland, california, usa",45
16527,68156,"brooklyn, new york, usa",34
16545,78783,"chantilly, virginia, usa",49
16633,79942,"mackay, queensland, australia",26
16642,86145,"alexandria, virginia, usa",45
16696,87141,"huntington beach, california, usa",
16829,94985,"sant cugat del vallès, catalunya, spain",39
16859,95921,"st james, western australia, australia",
16880,106225,"chicago, illinois, usa",38
16939,114216,"ste-anne-de-bellevue, quebec, canada",
16961,114988,"temple, texas, usa",37
17100,126296,"ramsey, huntingdon, cambridgeshire, united kingdom",41
17134,141210,"tübingen, baden-württemberg, germany",
17144,142121,"waipahu, hawaii, usa",33
17192,149908,"hull, england, united kingdom",29
17265,156150,"howell, new jersey, usa",36
17396,164675,"portland, oregon, usa",55
17424,172512,"louisville, kentucky, usa",25
17452,172742,"astoria, oregon, usa",44
17533,199515,"la cienega, new mexico, usa",44
17568,217740,"madrid, madrid, spain",37
17639,231857,"canberra, australian capital territory, australia",46
17691,246507,"san francisco, california, usa",35
17716,251844,"lisboa, lisboa, portugal",30
17821,178199,"amarillo, texas, usa",
17891,235105,"st louis, missouri, usa",46
18202,132375,"denver, colorado, usa",58
18241,162639,"kelso, washington, usa",
18445,223566,"kansas city, missouri, usa",29
18473,241666,"san francisco, california, usa",35
18558,254,"minneapolis, minnesota, usa",24
18591,37950,"calgary, alberta, canada",
18761,59172,"owen sound, ontario, canada",36
18862,66942,"kuching, sarawak, malaysia",31
18914,70931,"new haven, connecticut, usa",36
18932,100088,"burnley, england, united kingdom",26
18958,105054,"edmonton, alberta, canada",29
18991,105517,"calgary, alberta, canada",28
19126,109901,"sydney, new south wales, australia",59
19191,116122,"glendale heights, illinois, usa",31
19205,122440,"vancouver, british columbia, canada",29
19230,126492,"westmont, illinois, usa",31
19335,131126,"barcelona, catalunya, spain",31
19358,160558,"hooksett, new hampshire, usa",28
19410,163570,"lincoln, new brunswick, canada",50
19480,165758,"st. catharines, ontario, canada",
19543,171904,"urduliz, bizkaia, spain",28
19561,172030,"rainsville, alabama, usa",30
19599,177432,"wichita, kansas, usa",33
19777,178667,"freehold, new jersey, usa",34
19837,214786,"boone county, kentucky, usa",
19947,229632,"duchesne, utah, usa",23
19976,234828,"fairbanks, alaska, usa",
20170,236340,"st kilda, victoria, australia",29
20256,237271,"sandy, utah, usa",
20301,240035,"birmingham, alabama, usa",
20352,248850,"verdon, nebraska, usa",48
20383,254206,"tucson, arizona, usa",31
20472,60707,"manchester, new hampshire, usa",38
20561,83637,"raleigh, north carolina, usa",57
20623,86243,"christchurch, canterbury, new zealand",
20667,231237,"waianae, hawaii, us",
20733,35407,"gütersloh, nordrhein-westfalen, germany",48
20759,91113,"chicago, illinois, usa",26
20873,115572,"darlington, south carolina, usa",23
20918,206074,"new britain, connecticut, usa",16
20960,232964,"westchester, illinois, usa",44
20995,249989,"lansing, michigan, usa",
21015,2033,"omaha, nebraska, usa",27
21076,6251,"wahiawa, hawaii, usa",32
21185,6563,"burien, washington, usa",31
21239,9908,"woodstock, georgia, usa",36
21265,10560,"chicago, illinois, usa",27
21336,13082,"bellwood, pennsylvania, usa",
21345,21576,"memphis, tennessee, usa",31
21388,24186,"vineland, new jersey, usa",36
21401,25409,"la mesa, california, usa",31
21524,30445,"kuala lumpur, ,",23
21536,30735,"corvallis, oregon, usa",
21632,32122,"south daytona, florida, usa",24
21647,36003,"shah alam, selangor, malaysia",26
21677,40415,"san francisco, california, usa",34
21700,43806,"delano, minnesota, usa",31
21714,52350,"lisboa, n/a, portugal",31
21744,55492,"antioch, illinois, usa",43
21812,69156,"cross plains, wisconsin, usa",31
21849,69697,"west sacramento, california, usa",24
22002,74056,"san gabriel, california, usa",24
22028,76626,"london, england, united kingdom",38
22142,78553,"el cajon, california, usa",40
22257,78834,"honolulu, hawaii, usa",28
22342,81274,"london, england, united kingdom",28
22354,88733,"houston, texas, usa",
22499,91184,"kuala lumpur, kuala lumpur, malaysia",31
22545,95359,"charleston, west virginia, usa",33
22962,98904,"billings, montana, usa",28
23021,100906,"seattle, washington, usa",34
23215,101209,"ft huachuca, arizona, usa",44
23268,101851,"keizer, oregon, usa",29
23355,102647,"modesto, california, usa",14
23465,103541,"linz, oberoesterreich, austria",24
23481,108243,"canton, ga, usa",14
23498,114446,"cardiff, wales, united kingdom",26
23514,123257,"circleville, ohio, usa",20
23558,124597,"brights grove, ontario, canada",38
23593,124717,"amsterdam, noord-holland, netherlands",24
23596,126693,"newmarket, ontario, canada",33
23633,127233,"marietta, georgia, usa",29
23687,136491,"rio rancho, new mexico, usa",18
23731,138602,"bremerton, washington, usa",36
23768,143163,"weaverville, california, usa",26
23809,145449,"virginia beach, virginia, usa",
23865,146803,"n/a, n/a, usa",
23917,147141,"portland, oregon, usa",21
23946,147752,"downers grove, illinois, usa",27
23959,149084,"germantown, maryland, usa",32
23973,151503,"fairbanks, alaska, usa",33
23991,153054,"cambridge, massachusetts, usa",20
24020,153662,"ft. stewart, georgia, usa",44
24619,159506,"portland, oregon, usa",28
24689,168954,"manhattan, kansas, usa",29
24726,169682,"minneapolis, minnesota, usa",26
24775,170634,"crystal lake, illinois, usa",
24809,174596,"jackson heights, new york, usa",
24855,175003,"round rock, texas, usa",33
24867,179734,"greenville, texas, usa",26
24921,179978,"perry, new york, usa",28
24963,185176,"dayton, ohio, usa",37
25000,190708,"ramona, california, usa",43
25058,195904,"ruby, south carolina, usa",36
25100,198711,"little canada, minnesota, usa",62
25104,199209,"napa, california, usa",32
25115,201783,"white haven, pennsylvania, usa",25
25134,208141,"jefferson, wisconsin, usa",46
25153,212088,"dresden, sachsen, germany",33
25162,213628,"springfield, ,",31
25188,220688,"brookline, massachusetts, usa",27
25257,224997,"legazpi, albay, philippines",
25310,225078,"austin, texas, usa",46
25333,229741,"kensington, california, usa",29
25420,230374,"duisburg, nordrhein-westfalen, germany",30
25439,240403,"louisville, kentucky, usa",49
25486,242083,"fairview, new mexico, usa",24
25605,242106,"covington, virginia, usa",28
25657,242409,"berck sur mer, pas de calais, france",23
25690,247447,"long beach, california, usa",19
25813,249894,"duncansville, pennsylvania, usa",
25925,264525,"quezon city, manila, philippines",17
25970,265889,"kitchener, ontario, canada",30
26141,267830,"fort worth, texas, usa",101
26161,271176,"louisville, kentucky, usa",39
26195,271448,"ona, west virginia, usa",27
26300,36606,"san marcos, california, usa",39
26389,73394,"san diego, california, usa",33
26416,130474,"nashville, tennessee, usa",33
26462,136205,"crest hill, illinois, usa",39
26507,207499,"las cruces, new mexico, usa",
26545,277195,"san francisco, california, usa",54
26554,24194,"palos hills, illinois, usa",20
26582,25533,"derby, derbyshire, united kingdom",38
26595,60797,"aberdare, wales, united kingdom",24
26603,93147,"leeds, england, united kingdom",31
26618,119575,"north vancouver, british columbia, canada",30
26674,131099,"nottingham, england, united kingdom",39
26686,131855,"farnborough, hampshire, united kingdom",31
26709,137190,"rennes, bretagne, france",31
26731,164096,"lisboa, lisboa, portugal",29
26757,170073,"aberdeen, scotland, united kingdom",
26774,171846,"graz, steiermark, austria",
26783,197775,"iasi, iasi, romania",21
26801,208410,"stevenage, england, united kingdom",23
26809,225763,"san francisco, california, usa",
26894,259901,"thompson, manitoba, canada",
26934,261037,"manchester, england, united kingdom",
26949,85433,"tübingen, baden-wuerttemberg, germany",33
26970,250330,"riverdale, new york, usa",
26990,111947,"albuquerque, new mexico, usa",30
27018,150896,"vancouver, washington, usa",30
27052,236959,"st. louis, missouri, usa",35
27072,238179,"smithton, illinois, usa",
27081,265313,"morrisville, north carolina, usa",33
27147,104144,"florence, alabama, usa",65
27209,128085,"durham, north carolina, usa",40
27268,136382,"edmonton, alberta, canada",
27353,166596,"greenwood, british columbia, canada",57
27413,177072,"moberly, missouri, usa",47
27492,258534,"mcqueeney, texas, usa",32
27659,3363,"knoxville, tennessee, usa",29
27696,37644,"sudbury, massachusetts, usa",18
27759,46443,"asheville, north carolina, usa",14
27805,60244,"alvin, texas, usa",47
28078,104636,"youngstown, ohio, usa",
28409,189835,"honolulu, hawaii, usa",
28597,223231,"warsaw, n/a, poland",17
28636,10819,"richmond, kentucky, usa",27
28672,27472,"bountiful, utah, usa",41
28735,47118,"ellensburg, washington, usa",42
28744,56959,"monroe twp., new jersey, usa",52
28855,62558,"rochester, minnesota, usa",
28879,76168,"southborough, massachusetts, usa",
28903,93426,"plano, texas, usa",35
28968,95932,"manchester, new hampshire, usa",36
29032,113955,"webster, new york, usa",16
29052,144531,"pleasanton, california, usa",37
29121,148744,"campbellsport, wisconsin, usa",67
29193,172061,"portland, oregon, usa",25
29242,173415,"chicago, illinois, usa",31
29350,175052,"chicago, illinois, usa",57
29395,196160,"auburn, alabama, usa",22
29478,203240,"st. louis, missouri, usa",32
29577,203900,"portland, oregon, usa",30
29592,203910,"manila, makati, phillipines",16
29626,218121,"brighton, colorado, usa",
29687,263163,"austin, texas, usa",26
29735,266056,"hoover, alabama, usa",47
29822,274808,"paynesville, , usa",17
29854,224349,"columbia, maryland, usa",23
29937,267033,"tucson, arizona, usa",
29979,41841,"sherwood park, alberta, canada",
30021,179744,"manchester, connecticut, usa",26
30037,276463,"providence, rhode island, usa",26
30062,7125,"apo, ae, usa",28
30109,7346,"sunnyvale, california, usa",49
30327,8067,"owings mills, maryland, usa",26
30416,15819,"grapevine, texas, usa",
30429,51350,"monroe, ,",
30466,74833,"hamburg, hamburg, germany",35
30473,95173,"sterling heights, michigan, usa",
30499,125692,"elmira, new york, usa",28
30529,127359,"beaverton, oregon, usa",33
30629,138198,"edmonton, alberta, canada",37
30660,155141,"knoxville, tennessee, usa",31
30675,164027,"burlington, ontario, canada",
30687,233711,"mackay, queensland, australia",36
30731,249407,"nashville, tennessee, usa",22
30751,251422,"cumberland, maryland, usa",23
30802,122429,"kamuela, hawaii, usa",48
30877,16601,"brewster, new york, usa",40
30891,32440,"dunedin, otago, new zealand",
30945,32627,"casper, wyoming, usa",49
30972,40889,"brainerd, minnesota, usa",37
31061,49212,"san francisco, california, usa",38
31085,89602,"honolulu, hawaii, usa",
31294,96440,"rochester, new york, usa",29
31330,98741,"fairbanks, alaska, usa",30
31350,101606,"niagara falls, ontario, canada",32
31424,125203,"montreal, quebec, canada",18
31453,173650,"edmonton, alberta, canada",27
31459,182053,"london, ontario, canada",30
31483,183046,"toronto, ontario, canada",
31541,197687,"plymouth, indiana, usa",
31567,211344,"vienna, virginia, usa",32
31614,219951,"wolverhampton, england, united kingdom",19
31627,226879,"overland park, kansas, usa",31
31685,234721,"hazelwood, missouri, usa",
31722,245410,"san antonio, texas, usa",28
31829,266866,"northamptonshire, england, united kingdom",33
31842,267510,"klang, selangor, malaysia",23
31866,268657,"petaling jaya, selangor darul ehsan, malaysia",20
31894,8890,"paris, ile-de-france, france",47
31903,32721,"toulouse, haute-garonne, france",36
31934,74172,"strasbourg, alsace, france",20
31938,90232,"strasbourg, alsace, france",23
31956,131441,"paris, paris, france",18
31969,222912,"thil, rhône-alpes, france",41
31985,259155,"paris, ile de france, france",25
31999,25436,"chambery, savoie, france",30
32013,141601,"paris, , france",29
32028,211610,"buthiers, haute-saône, france",50
32033,215947,"rouen, normandie, france",
32040,239594,"leuven, vlaams-brabant, belgium",28
32120,24933,"long island, new york, usa",44
32165,124942,"olympia, washington, usa",
32187,139828,"juneau, , usa",49
32225,174892,"milford, connecticut,",
32294,232131,"oakland, california, usa",
32421,8454,"auburndale, massachusetts, usa",
32480,29915,"fullerton, california, usa",38
32488,43246,"toronto, ontario, canada",36
32629,60858,"sacramento, california, usa",25
32650,62862,"new milford, connecticut, usa",47
32699,88793,"arcata, california, usa",25
32746,121170,"arlington, virginia, usa",30
32813,122793,"omemee, ontario, canada",46
32887,124874,"warren, new jersey, usa",32
32928,130157,"olympia, washington, usa",47
32933,139913,"monett, missouri, usa",54
32994,140000,"london, england, united kingdom",
33072,141901,"christchurch, canterbury, new zealand",43
33105,160401,"akron, ohio, usa",30
33158,165308,"new berlin, wisconsin, usa",33
33262,170724,"burbank, california, usa",43
33300,194600,"toronto, ontario, canada",51
33395,209174,"toronto, ontario, canada",
33420,236757,"mars, pennsylvania, usa",
33512,253106,"westchester county, new york, usa",45
33520,271195,"elsmere, kentucky, usa",39
33571,8066,"chicago, illinois, usa",
33611,8245,"torrance, california, usa",31
33691,43619,"shrewsbury, massachusetts, usa",26
33718,100459,"bay area, california, usa",38
33784,135609,"charlestown, massachusetts, usa",
33812,136139,"fair oaks, california, usa",
33872,241042,"eugene, oregon, usa",
33884,244736,"forest grove, oregon, usa",23
33897,245645,"phoenix, arizona, usa",
33945,196077,"disputanta, virginia, usa",28
34042,197364,"cumming, georgia, usa",30
34099,219546,"new albany, indiana, usa",25
34147,222050,"allen park, michigan, usa",45
34179,14079,"valencia, valencia, spain",41
34194,5903,"vienna, vienna, austria",25
34208,56554,"rural hall, north carolina, usa",39
34292,84024,"abilene, texas, usa",37
34330,114581,"san francisco, california, usa",23
34345,125736,"atlanta, georgia, usa",17
34371,178920,"san francisco, california, usa",31
34398,206567,"new orleans, louisiana, usa",33
34437,234359,"morro bay, california, usa",35
34533,18082,"southern, california, usa",38
34564,19085,"menomonie, wisconsin, usa",60
34610,21031,"alexandria, virginia, usa",36
34635,28177,"grand rapids, michigan, usa",26
34681,32195,"fall river, massachusetts, usa",
34700,33818,"winnipeg, manitoba, canada",29
34746,53174,"orlando, florida, usa",29
34810,54622,"kuala lumpur, federal territory, malaysia",
34841,123430,"manning, south carolina, usa",
34860,123825,"vancouver, british columbia, canada",
34894,143175,"blythewood, south carolina, usa",28
34956,145369,"winnemucca, nevada, usa",
34976,148028,"decatur, texas, usa",
34987,150979,"greencastle, pennsylvania, usa",34
35067,177040,"cicero, new york, usa",27
35083,200674,"pittsburg, missouri, usa",58
35101,202462,"arlington, texas, usa",32
35126,217375,"st. petersburg, florida, usa",35
35158,223644,"newmarket, ontario, canada",30
35194,240567,"hawthorne, new jersey, usa",33
35296,254465,"maryville, tennessee, usa",22
35412,267635,"bartlesville, oklahoma, usa",69
35472,56360,"wien, wien, austria",35
35480,173632,"graz, steiermark, austria",36
35483,30810,"berlin, berlin, germany",
35501,132500,"fürth, ,",29
35506,215225,"bonn, nordrhein-westfalen, germany",40
35509,28537,"bochum, nordrhein-westfalen, germany",29
35514,227176,"bonn, nordrhein-westfalen, germany",27
35526,194957,"reinbek, schleswig-holstein, germany",41
35528,55927,"roscoe, minnesota, usa",17
35561,66483,"berlin, berlin, germany",16
35572,107951,"tübingen, baden-württemberg, germany",
35604,35433,"wangen, zürich, switzerland",40
35629,241198,"stuttgart, baden-württemberg, germany",
35640,258913,"zaberfeld, baden-wuerttemberg, germany",25
35645,41700,"kerzers, fribourg, switzerland",42
35662,201548,"rheinfelden, baden-wuerttemberg, germany",29
35676,76352,"olympia, washington, usa",58
35712,101305,"milwaukee, wisconsin, usa",29
35770,147847,"greenville, illinois, usa",
35886,184401,"olympia, washington, united state",55
35919,197659,"indiana, pennsylvania, usa",49
36086,237748,"eagan, minnesota, usa",27
36114,35836,"rochester, new york, usa",34
36186,1211,"rennes, bretagne, france",22
36199,69808,"asnières, ile de france, france",34
36208,156972,"lyon, rhône-alpes, france",26
36210,215942,"toulouse, midi-pyrénées, france",24
36219,253852,"paris, n/a, france",27
36230,264317,"portela de sacavém, loures, portugal",25
36253,14456,"edmonton, alberta, canada",27
36296,38273,"chandler, arizona, usa",
36389,116866,"ottawa, ,",
36401,136010,"brampton, ontario, canada",
36480,168036,"tualatin, ,",
36496,171118,"toronto, ontario, canada",47
36737,177458,"ottawa, ontario, canada",29
36906,182334,"somerville, massachusetts, usa",31
36927,240401,"denver, colorado, usa",64
36944,79441,"spruce grove, alberta, canada",43
36985,146348,"tigard, oregon, usa",
37036,180378,"calgary, alberta, canada",38
37072,196108,"seattle, washington, usa",34
37095,198012,"baltimore, maryland, usa",34
37121,262186,"matosinhos, porto, portugal",25
37128,12835,"hamburg, hamburg, germany",38
37147,222488,"vaihingen an der enz, baden-wuerttemberg, germany",29
37169,261105,"basel, basel-stadt, switzerland",50
37202,268711,"zug, zug, switzerland",30
37213,97598,"bielefeld, nordrhein-westfalen, germany",43
37221,244139,"halle, sachsen-anhalt, germany",32
37230,263733,"günzburg, bayern, germany",
37237,3827,"orlando, florida, usa",23
37277,5582,"seattle, washington, usa",26
37355,16966,"waterloo, ontario, canada",41
37391,88693,"shanghai, shanghai, china",30
37508,121264,"chicago, illinois, usa",
37549,124876,"redford, michigan, usa",23
37614,142524,"detroit, michigan, usa",36
37736,166123,"cortez, colorado, usa",32
37809,167349,"keller, texas, usa",33
37826,195694,"tucson, arizona, usa",29
37864,196502,"decatur, georgia, usa",38
37905,230522,"colorado springs, colorado, usa",52
38030,235392,"st. louis, missouri, usa",27
38083,261998,"seal beach, california, usa",28
38129,274061,"gahanna/columbus, ohio, usa",26
38257,189227,"hamburg, hamburg, germany",36
38259,71739,"mainz, rheinland-pfalz, germany",34
38275,57449,"rudersberg, baden-württemberg, germany",29
38288,212142,"warrenton, virginia, usa",37
38319,20060,"baltimore, maryland, usa",48
38371,112001,"barren springs, virginia, usa",43
38542,16943,"sydney, new south wales, australia",
38549,128696,"southampton, england, united kingdom",34
38593,2442,"torino, ,",25
38597,56399,"n/a, surrey, united kingdom",63
38710,94347,"oakland, new jersey, usa",44
38821,187145,"grapeview, washington, usa",65
38921,189334,"ottawa, ontario, canada",49
38977,120565,"singapore, n/a, singapore",38
39000,164465,"nashville, tennessee, usa",33
39003,43021,"carbondale, illinois, usa",
39018,60569,"chardon, ohio, usa",41
39027,117384,"some other, planet, far away...",29
39065,224764,"rockaway, new jersey, usa",116
39171,69971,"pinehurst, north carolina, usa",43
39226,94951,"san jose, california, usa",37
39292,111578,"fremont, california, usa",
39317,143211,"greenbelt, maryland, usa",
39345,134797,"elk grove, california, usa",
39401,23680,"carmichael, ,",
39423,30533,"charleston, south carolina, usa",
39496,80945,"freiburg, baden-württemberg, germany",46
39548,82164,"oshawa, ontario, canada",46
39558,82497,"yulee, florida, usa",47
39636,91103,"casper, wyoming, usa",35
39677,91832,"miami, florida, usa",
39702,117111,"toronto, ontario, canada",30
39723,148712,"homer, alaska, usa",
39747,174726,"san diego, california, usa",
39770,196775,"toronto, ontario, canada",
39788,225886,"ruma, illinois, usa",35
39840,271558,"henderson, nevada, usa",35
39876,49900,"catonsville, maryland, usa",48
39900,172676,"long beach, california, usa",29
39960,178130,"auburn, washington, usa",45
39974,193499,"deland, florida, usa",41
40038,227702,"league city, texas, usa",42
40061,52614,"toccoa, ga., usa",33
40117,189558,"catlettsburg, kentucky, usa",55
40170,125039,"lafayette, indiana, usa",27
40216,276925,"barcelona, barcelona, spain",22
40220,277427,"gilbert, arizona, usa",48
40300,8019,"toronto, ontario, canada",
40326,10030,"pittsburgh, pennsylvania, usa",66
40340,12538,"byron, minnesota, usa",18
40425,41084,"orlando, florida, usa",36
40472,71712,"valley center, kansas, usa",26
40494,80538,"lisboa, lisboa, portugal",32
40544,89551,"colorado springs, colorado, usa",29
40561,104058,"newark, ohio, usa",
40581,105108,"st. louis, missouri, usa",35
40590,110934,"kirkland, washington, usa",46
40743,119725,"wokingham, berkshire, united kingdom",24
40771,128835,"bellingham, washington, usa",60
40891,152946,"lisbon, lisbon, portugal",25
40933,171602,"bainbridge island, washington, usa",37
40955,173291,"greensboro, north carolina, usa",29
41003,174216,"hamilton, ohio, usa",36
41050,175117,"royersford, pennsylvania, usa",
41059,183995,"columbus (grandview heights), ohio, usa",49
41110,194514,"melzo, lombardia, italy",36
41119,209516,"felixstowe, suffolk, united kingdom",57
41188,213760,"omaha, nebraska, usa",32
41201,234597,"firenze, toscana, italy",
41254,235498,"lisboa, lisboa, portugal",42
41266,244277,"inverness, scotland, united kingdom",44
41288,259264,"molalla, ,",45
41298,262902,"sydney, new south wales, australia",32
41322,269566,"seattle, washington, usa",9
41380,238120,"louisville, kentucky, usa",25
41427,35857,"mentor, ohio, usa",36
41493,75591,"charleston, west virginia, usa",33
41620,129690,"valley stream, new york, usa",34
41637,134556,"santander, cantabria, spain",28
41660,97324,"costa de caparica, lisbon, portugal",29
41687,134434,"barcelona, barcelona, spain",25
41744,56271,"leeds, england, united kingdom",22
41766,201526,"vancouver, british columbia, canada",25
41794,2766,"frisco, texas, usa",42
41838,3346,"tehran, tehran, iran",20
41857,13273,"harrisburg, pennsylvania, usa",201
41924,13582,"lisboa, lisboa, portugal",29
41953,13995,"adelaide, south australia, australia",
41967,17003,"carlsbad, california, usa",
42020,20971,"sacramento, california, usa",20
42043,24433,"deventer, overijssel, netherlands",37
42072,29855,"morris, connecticut, usa",53
42097,33816,"richmond hill, ontario, canada",33
42111,36609,"zachary, louisiana, usa",32
42161,39646,"fairless hills, pennsylvania, usa",35
