,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
3589,0440221463,All Our Yesterdays,ROBERT PARKER,1995,Dell
3592,0449221512,I Is for Innocent,Sue Grafton,1994,Fawcett Books
3628,0670894184,Back Roads,Tawni O'Dell,2000,Viking Books
3643,0671024094,The Coffin Dancer (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,1999,Pocket Books
3656,0679450408,Silent Witness,Richard North Patterson,1997,Random House Inc
3667,074320607X,"Nighttime Is My Time (Clark, Mary Higgins)",Mary Higgins Clark,2004,Simon &amp; Schuster
3678,0743486226,Angels &amp; Demons,Dan Brown,2003,Atria
3692,0380724987,Justice (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1996,Avon
3695,0380726246,Prayers for the Dead : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1997,Avon
3701,0425175405,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group
3732,0440225701,The Street Lawyer,JOHN GRISHAM,1999,Dell
3783,0553263226,The Bourne Supremacy,Robert Ludlum,1987,Bantam
3794,067102423X,Bag of Bones,Stephen King,1999,Pocket
3830,0671032658,The Green Mile,Stephen King,1999,Pocket
3837,0812516001,The Inheritor,Marion Zimmer Bradley,1984,Tor Books
3844,0812568710,01-01-00: The Novel of the Millennium,R. J. Pineiro,1999,Tor Books (Mm)
3849,0425178102,Big Trouble,Dave Barry,2001,Berkley Publishing Group
3859,0446609404,Cradle and All,James Patterson,2001,Warner Vision
3893,0446610038,1st to Die: A Novel,James Patterson,2002,Warner Vision
3970,0451178017,Over the Edge,Jonathan Kellerman,1993,Signet Book
3978,0553285920,Silent Partner (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1990,Bantam Books
3990,0345404114,Sleepers,Lorenzo Carcaterra,1996,Ballantine Books
4006,0375724400,When We Were Orphans (Vintage International (Paperback)),Kazuo Ishiguro,2001,Vintage Books USA
4015,0385479565,The Hot Zone,Richard Preston,1995,Anchor
4048,0449213730,The Ritual Bath (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1991,Fawcett Books
4061,0451173139,Night over Water,Ken Follett,1992,Signet Book
4074,0553299506,Private Eyes (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1992,Bantam Books
4085,0553575937,Jane and the Unpleasantness at Scargrave Manor: Being the First Jane Austen Mystery (Jane Austen Mysteries (Paperback)),Stephanie Barron,1997,Bantam Books
4089,0553580930,A Man in Full,Tom Wolfe,1999,Bantam
4103,080410946X,Object Lessons,Anna Quindlen,1992,Ivy Books
4112,0804114986,The Bonesetter's Daughter,Amy Tan,2002,Ballantine Books
4158,0440414806,Holes (Yearling Newbery),LOUIS SACHAR,2000,Yearling
4186,0679767800,The Stars My Destination,Alfred Bester,1996,Vintage Books USA
4192,0451198948,"Warrior's Song (Coulter, Catherine. Medieval Song Quartet, 4.)",Catherine Coulter,2004,Signet Book
4195,038081093X,Excavation,James Rollins,2000,HarperTorch
4201,0425147762,Red Azalea,Anchee Min,1995,Berkley Publishing Group
4202,0440224705,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,Dell
4212,0515115649,The Cat Who Came to Breakfast,Lilian Jackson Braun,1995,Jove Books
4223,0515129941,The Cat Who Robbed a Bank (Cat Who... (Paperback)),Lilian Jackson Braun,2001,Jove Books
4235,0671042858,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket
4268,0679745203,The English Patient,Michael Ondaatje,1996,Vintage Books USA
4305,0743223543,The Bone Vault : A Novel,Linda Fairstein,2003,Scribner
4309,0525945636,Code to Zero,Ken Follett,2000,Dutton Books
4317,0743422732,High Country Bride (McKettrick Cowboys),Linda Lael Miller,2002,Pocket
4324,074341232X,Jinxed,Carol Higgins Clark,2003,Pocket Star
4330,0060391626,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,Regan Books
4361,0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch
4433,0060987561,I Know This Much Is True,Wally Lamb,1999,Regan Books
4472,0316734837,Fortune's Rocks : A Novel,Anita Shreve,2002,"Little, Brown"
4482,0345413881,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,Ballantine Books
4506,0375724672,True History of the Kelly Gang,Peter Carey,2001,Vintage Books USA
4513,037582233X,Stargirl,JERRY SPINELLI,2002,Knopf Books for Young Readers
4530,0385475721,The Blind Assassin,Margaret Atwood,2000,Nan A. Talese
4548,0385483503,Arranged Marriage: Stories,Chitra Banerjee Divakaruni,1996,Anchor
4555,0385729332,The Sisterhood of the Traveling Pants,Ann Brashares,2001,Delacorte Press
4577,0394726413,"Bright Lights, Big City: A Novel (Vintage Contemporaries)",Jay McInerney,1987,Vintage Books USA
4583,0399142789,Conversations with God : An Uncommon Dialogue (Book 1),Neale Donald Walsch,1996,Putnam Publishing Group
4592,042511774X,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
4615,0440214424,Out of Sight,Elmore Leonard,1998,Dell
4620,0440236673,The Brethren,John Grisham,2000,Island
4677,0446604801,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books
4708,0446606189,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,Warner Books
4744,0446606383,The Midnight Club,James Patterson,1999,Warner Vision
4761,0446609323,Black Friday,James Patterson,1989,Warner Vision
4777,0449134482,Dances With Wolves,Michael Blake,1990,Fawcett Books
4790,0449223345,A Pirate Looks at Fifty,Jimmy Buffett,1999,Fawcett Books
4799,0553251996,Singin' and Swingin' and Gettin' Merry Like Christmas,Maya Angelou,1985,Bantam Books
4803,055326611X,EVEN COWGIRLS GET THE BLUES,TOM ROBBINS,1984,Bantam
4812,0553268880,The Prince of Tides,Pat Conroy,1987,Bantam Books
4852,0553273604,Of Love and Shadows,Isabel Allende,1988,Bantam Books
4858,0553347756,Wild Mind: Living the Writer's Life,Natalie Goldberg,1990,Bantam
4864,0553379615,Into the Forest,JEAN HEGLAND,1998,Bantam
4869,0553572997,The Alienist,Caleb Carr,1995,Bantam Books
4922,0670869902,How Stella Got Her Groove Back,Terry McMillan,1996,Viking Books
4939,0671021001,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket
5019,0671510053,SHIPPING NEWS,Annie Proulx,1994,Scribner
5072,0671647458,Color Purple,Alice Walker,1987,Pocket
5077,0679459618,Dr. Death: A Novel,Jonathan Kellerman,2000,Random House Trade
5085,0679741666,A Lesson Before Dying (Vintage Contemporaries),Ernest J. Gaines,1994,Random House Inc
5090,0679746048,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage
5141,0684841347,ONE DAY MY SOUL JUST OPENED UP : 40 DAYS AND 40 NIGHTS TOWARD SPIRITUAL STRENGTH AND PERSONAL GROWTH,Iyanla Vanzant,1998,Fireside
5147,0811801802,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin &amp; Sabine Continues,Nick Bantock,1992,Chronicle Books
5174,1558743669,"A Child Called \It\"": One Child's Courage to Survive""",Dave Pelzer,1995,Health Communications
5224,1573221856,High Maintenance,Jennifer Belle,2001,Riverhead Hardcover
5231,0425184463,Warrior Class,Dale Brown,2002,Berkley Publishing Group
5232,0553271644,Doom of the Darksword (Darksword Trilogy),Margaret Weis,1988,Bantam
5237,0316969680,The Beach House,James Patterson,2002,"Little, Brown"
5257,0375703861,White Teeth: A Novel,Zadie Smith,2001,Vintage Books USA
5288,0440225442,One False Move (Myron Bolitar Mysteries (Paperback)),HARLAN COBEN,1999,Dell
5296,0743206045,Daddy's Little Girl,Mary Higgins Clark,2002,Simon &amp; Schuster
5315,0743229878,Mount Vernon Love Story : A Novel of George and Martha Washington,Mary Higgins Clark,2002,Simon &amp; Schuster
5323,0307302636,The Grand and Wonderful Day (Little Golden Book),Mary Packard,1995,Western Publishing Company
5329,0380600129,The Indian in the Cupboard,Lynne Reid Banks,1999,HarperTrophy
5344,0380702843,The Return of the Indian (Indian in the Cupboard),Lynne Reid Banks,1999,HarperTrophy
5361,0380710404,The Secret of the Indian (Indian in the Cupboard),Lynne Reid Banks,1999,HarperTrophy
5368,039480001X,The Cat in the Hat,Dr. Seuss,1957,Random House Books for Young Readers
5389,0394800028,The Cat in the Hat Comes Back (I Can Read It All by Myself Beginner Books),Dr. Seuss,1958,Random House Books for Young Readers
5398,0394800184,Are You My Mother?,Philip D. Eastman,1960,Random House Children's Books
5409,039480029X,Hop on Pop (I Can Read It All by Myself Beginner Books),Dr. Seuss,1963,Random House Books for Young Readers
5424,0717283208,Prince and the Pauper Walt Disney,Disney,1993,Stoddart+publishing
5431,044023722X,A Painted House,John Grisham,2001,Dell Publishing Company
5509,0671015648,Isabel's Bed,Elinor Lipman,1998,Washington Square Press
5515,0061044636,Mars and Venus on a Date : A Guide to Navigating the 5 Stages of Dating to Create a Loving and Lasting Relationship,John Gray,1998,HarperTorch
5521,0312282990,The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon,2001,Picador
5548,037541309X,Balzac and the Little Chinese Seamstress,Dai Sijie,2001,Alfred A. Knopf
5563,0826308791,The Education of Little Tree (A Zia Book),Forrest Carter,1986,University of New Mexico Press
5575,014023313X,The Stone Diaries,Carol Shields,1995,Penguin Books
5601,014029628X,Girl in Hyacinth Blue,Susan Vreeland,2000,Penguin Books
5646,038550926X,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday
5673,0449005909,Nightshade,John Saul,2001,Ballantine Books
5682,0345443284,While I Was Gone,Sue Miller,1999,Ballantine Books
5728,0425128164,The Voice of the Night,Dean R. Koontz,1996,Berkley Publishing Group
5751,0316601950,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books
5843,0452282152,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books
5943,0345422384,Pandora: New Tales of the Vampires (New Tales of the Vampires),Anne Rice,1999,Ballantine Books
5960,0552998486,Chocolat,Joanne Harris,2000,Black Swan
5978,0062501860,Plain and Simple : A Journey to the Amish (Ohio),Sue Bender,1991,HarperSanFrancisco
5984,0553581929,Special Circumstances,SHELDON SIEGEL,2001,Bantam
5992,0425154092,From Potter's Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group
6038,1551668726,Death Qualified (Barbara Holloway Novels (Paperback)),Kate Wilhelm,2002,Mira
6044,0380721643,Track of the Cat (Anna Pigeon Mysteries (Paperback)),Nevada Barr,1994,Avon Books
6059,0446360716,Shadows of Yesterday,Sandra Brown,1992,Warner Books
6065,0060173289,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,1996,HarperCollins
6086,0060976845,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial
6159,0441478123,The Left Hand of Darkness (Remembering Tomorrow),Ursula K. Le Guin,1991,ACE Charter
6170,3746614007,Die PÃ?Â¤pstin.,Donna Woolfolk Cross,1998,Aufbau Tb
6177,0767902076,Take Time for Your Life: A Personal Coach's Seven-Step Program for Creating the Life You Want,Cheryl Richardson,1999,Broadway Books
6181,0060393823,Lost,Gregory Maguire,2001,ReganBooks
6186,0156027321,Life of Pi,Yann Martel,2003,Harvest Books
6290,0553576801,The Perfect Husband,LISA GARDNER,1997,Bantam
6313,0312276885,The Sigma Protocol,Robert Ludlum,2001,St. Martin's Press
6316,0671521705,GUMP &amp; CO,Winston Groom,1995,Atria
6318,0140003185,"I, Claudius: From the autobiography of Tiberius Claudius, Emperor of the Romans, born 10 B.C., murdered and deified A.D. 54",Robert Graves,1978,Penguin Books
6323,0312195516,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
6460,0385474016,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",Laura Esquivel,1994,Anchor Books/Doubleday
6493,0446322180,Name of the Rose-Nla,Umberto Eco,1984,Warner Books
