,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
974,0786817070,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,2002,Miramax Kids
1033,2070403734,Les Confessions: Livres I Ã?Â  IV,Jean-Jacques Rousseau,1997,Gallimard
1034,2253044903,Le Parfum : Histoire d'un meurtrier,Patrick SÃ?Â¼skind,1988,LGF
1049,2253150711,Stupeur Et Tremblements,Amelie Nothomb,2001,Distribooks
1064,2277221678,Maudit Manege,Philippe Djian,0,Kurtzman Sales Inc
1067,0440225825,Move to Strike,Perri O'Shaughnessy,2001,Island
1091,0316781266,The Last Time They Met : A Novel,Anita Shreve,2002,Back Bay Books
1141,0345446860,Back When We Were Grownups : A Novel (Ballantine Reader's Circle),ANNE TYLER,2002,Ballantine Books
1174,0671876244,"Field of Dishonor (Honor Harrington Series, Book 4)",David Weber,1994,Baen
1177,0380005239,Go Ask Alice (Avon/Flare Book),James Jennings,1991,Avon Books
1191,1593080255,The Picture of Dorian Gray,Oscar Wilde,2003,Barnes &amp; Noble Books-Imports
1195,0385729340,The Second Summer of the Sisterhood,ANN BRASHARES,2003,Delacorte Books for Young Readers
1217,0446364193,Along Came a Spider (Alex Cross Novels),James Patterson,1993,Warner Books
1294,3379015180,Schlafes Bruder,Robert Schneider,1994,"Reclam, Leipzig"
1305,3404145909,Der Stein der Kelten.,Michael Phillips,2001,LÃ?Â¼bbe
1306,3404148576,Nordermoor,Arnaldur Indridason,2003,LÃ?Â¼bbe
1311,3404921178,Nur der Tod ist ohne Makel.,Ann Granger,2002,LÃ?Â¼bbe
1315,3423071516,Der Kleine Hobbit,J. R. R. Tolkien,2002,Distribooks
1321,3442413508,Auf Ehre und Gewissen. Roman.,Elizabeth George,1992,Goldmann
1324,3442422035,Keiner werfe den ersten Stein. Roman.,Elizabeth George,1993,Goldmann
1326,3442435773,Denn keiner ist ohne Schuld.,Elizabeth George,1996,Goldmann
1329,3442437717,Asche zu Asche.,Elizabeth George,1997,Goldmann
1335,3442441080,Im Angesicht des Feindes.,Elizabeth George,1998,Goldmann
1339,3442444020,Denn sie betrÃ?Â¼gt man nicht.,Elizabeth George,1999,Goldmann
1342,3442446414,Mit dem KÃ?Â¼hlschrank durch Irland.,Tony Hawks,2000,Goldmann
1348,3442448530,Die HirnkÃ?Â¶nigin.,Thea Dorn,2001,Goldmann
1351,3442449820,Undank ist der VÃ?Â¤ter Lohn.,Elizabeth George,2001,Goldmann
1353,347354034X,Die Welle,Rhue,1998,"Ullstein-Taschenbuch-Verlag, Zweigniederlassung der Ullstein Buchverlage GmbH"
1357,349912176X,Inspektor Jury kÃ?Â¼Ã?Â?t die Muse. Roman.,Martha Grimes,2003,Rowohlt Tb.
1360,3551551677,Harry Potter und der Stein der Weisen,Joanne K. Rowling,1999,Carlsen Verlag GmbH
1372,3551551685,Harry Potter und die Kammer des Schreckens,Joanne K. Rowling,2000,Carlsen Verlag GmbH
1382,3551551693,Harry Potter und der Gefangene von Azkaban,J. K. Rowling,1999,Carlsen Verlag GmbH
1391,3551551936,Harry Potter Und Der Feuerkelch,Joanne K. Rowling,1999,Carlsen Verlag GmbH
1400,359621078X,Saemtliche Erzaehlungen,Franz Kafka,0,Fischer Taschenbuch Verlag
1403,360893541X,Die Gefahrten I,J. R. R. Tolkien,2001,Distribooks
1408,3608935428,Die Zwei Turme II,J. R. R. Tolkien,2001,Distribooks
1412,3608935436,Die Wiederkehr Des Konigs III,J. R. R. Tolkien,2001,Distribooks Intl
1416,374661922X,Der Sterne TennisbÃ?Â¤lle.,Stephen Fry,2003,Aufbau Tb
1419,3453042905,Gevatter Tod. Roman. ( Fantasy).,Terry Pratchett,1990,Heyne
1422,3453061187,Die Jury. Roman.,John Grisham,1992,Heyne
1429,3453071174,Die Firma. Roman.,John Grisham,1993,Heyne
1437,3453127013,Der Regenmacher.,John Grisham,1997,Heyne
1445,3453211014,Kaltgestellt.,Colin Forbes,2002,Heyne
1447,3596122279,Das Superwieb,Hera Lind,2002,Distribooks Inc
1455,0449217264,Alaska,James A. Michener,1994,Fawcett Books
1469,055321358X,O Pioneers! (Bantam Classic),Willa Cather,1989,Bantam Books
1470,0671034944,Soul Survivor,Christopher Golden,1999,Simon Pulse
1471,0843946415,Alone with the Dead (Joe Keough Mysteries (Paperback)),Robert J. Randisi,1999,Leisure Books
1472,2253005274,Le Grand Meaulnes (Classiques De Poche),Alain-Fournier,2000,Distribooks Inc
1481,0140328742,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,1988,Penguin USA
1486,0140366830,Tales of the Greek Heroes: Retold from the Ancient Authors (Puffin Classics),Roger Lancelyn Green,1995,Puffin Books
1488,0836218833,Attack Of The Deranged Mutant Killer Snow Goons,Bill Watterson,1992,Andrews McMeel Publishing
1507,0836220889,Calvin and Hobbes,Bill Watterson,1987,Andrews McMeel Publishing
1529,088365721X,"The Best of Bombeck: At Wit's End, Just Wait Until You Have Children of Your Own, I Lost Everything in the Post-Natal Depression",Erma Bombeck,1994,BBS Publishing Corporation
1533,3257227264,Die HÃ?Â¤upter meiner Lieben.,Ingrid Noll,2000,Diogenes Verlag
1545,3423201509,Die Weiss Lowin / Contemporary German Lit,Henning Mankell,2002,Distribooks
1559,0345423402,A Kiss of Shadows (Meredith Gentry Novels (Paperback)),LAURELL K. HAMILTON,2002,Ballantine Books
1590,3404131606,Nachtschicht.,Stephen King,2003,LÃ?Â¼bbe
1595,3404139178,Das Lacheln der Fortuna: Historischer Roman,Rebecca Gable,1997,LÃ?Â¼bbe
1601,3442421357,Im Eishaus.,Minette Walters,1996,Goldmann
1606,345309221X,Die Zauberin von Ruwenda.,Marion Zimmer Bradley,1995,Heyne
1610,3596129389,Die Zauberfrau.,Hera Lind,1995,"Fischer (Tb.), Frankfurt"
1616,3596237874,Beim Naechsten Mann Wird Alles (Frau in Der Gesellschaft),Eva Heller,1997,Fischer Taschenbuch Verlag GmbH
1621,3596247500,Ein Mann fÃ?Â¼r jede Tonart. Roman. ( Die Frau in der Gesellschaft).,Hera Lind,2000,"Fischer (Tb.), Frankfurt"
1626,044020562X,One,Richard Bach,1989,Dell
1640,042518109X,Whispers,Dean R. Koontz,2001,Berkley Publishing Group
1651,0425188221,Shadowland,Peter Straub,2003,Berkley Publishing Group
1653,0688172377,Desert Flower : The Extraordinary Journey Of A Desert Nomad,Waris Dirie,1999,Perennial
1657,8806155873,Un Giorno Dopo L'altro,Carlo Lucarelli,2000,Einaudi
1658,8807810751,Piccoli Equivoci Senza Importanza: Piccoli Equivoci Senza Importanza,Tabucchi,0,Feltrinelli
1660,8817106100,Oceano Mare,Alessandro Baricco,0,Biblioteca Universale Rizzoli
1668,8838910987,Il birraio di Preston (La memoria),Andrea Camilleri,1995,Sellerio
1672,0151446474,The Name of the Rose,Umberto Eco,1983,Harcourt
1679,0064430227,Harold and the Purple Crayon 50th Anniversary Edition (Purple Crayon Books),Crockett Johnson,1981,HarperTrophy
1683,0671723650,How To Win Friends And Influence People,Dale Carnegie,1990,Pocket
1693,0812533550,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1986,Tor Books
1702,884590184X,Siddharta Romanzo Versione Di M Mila,Hermann Hesse,0,Adelphi Book Shop Ltd
1704,0446613843,The Jester,James Patterson,2004,Warner Books
1721,0440241537,The King of Torts,JOHN GRISHAM,2003,Dell
1787,0440228840,Demon in My View (Laurel-Leaf Books),AMELIA ATWATER-RHODES,2001,Laurel Leaf
1788,0060542845,The Holiday Present,Johanna Lindsey,2003,Avon Books
1795,1551666308,"Roan (Blake, Jennifer, Louisiana Gentlemen Series.)",Jennifer Blake,2000,Mira
1796,8420636282,El Principito,Antoine De Saint-Exupery,2002,Distribooks
1797,8432205311,El Perfume: Historia De UN Asesino/Perfume : The Story of a Murderer,Patrick Suskind,1984,Editorial Seix Barral
1799,042513976X,Close to the Bone,David Wiltse,1993,Berkley Publishing Group
1800,0441008291,The Tower at Stony Wood,Patricia A. McKillip,2001,Ace Books
1802,002542730X,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994,John Wiley &amp; Sons Inc
1863,0060520507,"Sushi for Beginners : A Novel (Keyes, Marian)",Marian Keyes,2003,William Morrow
1871,0060930934,Wasted : A Memoir of Anorexia and Bulimia,Marya Hornbacher,1999,Perennial
1879,0060951303,La casa de los espÃ­ritus,Isabel Allende,1995,Rayo
1884,0140154078,The Music of Chance,Paul Auster,1993,Penguin Books
1892,0140327592,Matilda,Roald Dahl,1990,Viking Penguin Inc
1897,0140367616,The Coral Island (Puffin Classics),Robert M. Ballantyne,1995,Puffin Books
1899,0141181222,One Flew over the Cuckoo's Nest (Penguin Classics),Ken Kesey,2003,Penguin Books
1901,0151010633,Q,Luther Blissett,2004,Harcourt
1902,0316666343,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
2300,0345391810,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1995,Ballantine Books
2324,0385504209,The Da Vinci Code,Dan Brown,2003,Doubleday
2641,0439284031,Harry Potter Schoolbooks: Quidditch Through the Ages and Fantastic Beasts and Where to Find Them,J .K. Rowling,2001,Scholastic
2644,0439286239,Harry Potter and the Sorcerer's Stone Movie Poster Book,Inc Staff Scholastic,2001,Scholastic
2646,0449221148,High Stakes,Dick Francis,1993,Fawcett Books
2651,0451527747,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,2000,Signet Classics
2659,0486282112,Frankenstein (Dover Thrift Editions),Mary Wollstonecraft Shelley,1994,Dover Publications
2670,0486424499,Jane Eyre (Dover Thrift Editions),Charlotte Bronte,2003,Dover Publications
2677,0553275283,Love Story,Erich Segal,1988,Bantam Books
2681,0613329740,Quidditch Through the Ages,J. K. Rowling,2001,Sagebrush Education Resources
2693,063403541X,Bridget Jones's Diary: Music from the Motion Picture,Various,2001,Hal Leonard Publishing Corporation
2699,067172939X,Dark Angel (Casteel),V.C. Andrews,1990,Pocket
2707,0671729438,Gates of Paradise (Casteel),V.C. Andrews,1990,Pocket
2715,0679745580,In Cold Blood (Vintage International),TRUMAN CAPOTE,1994,Vintage
2727,0804106304,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
2861,0971880107,Wild Animus,Rich Shapero,2004,Too Far
3111,1400001625,Sultana (Spanish Edition),JEAN SASSON,2002,Plaza y Janes
3113,1853262404,Heart of Darkness (Wordsworth Collection),Joseph Conrad,1998,NTC/Contemporary Publishing Company
3114,2290309494,Virgin suicides,Eugenides Jeffrey,2000,J'ai lu
3118,2742739351,Les Soldats de Salamine,Javier Cercas,2002,Actes Sud
3121,3775713328,Ernst Luwig Kirchner: Mountain Life: The Early Years in Davos 1917-1926,Ernst Ludwig Kirchner,2003,Hatje Cantz Publishers
3124,8401462231,Contacto,Carl Sagan,1989,Lectorum Pubns Inc
3129,8408011200,El Hermano Pequeno (Serie Carvalho),Manuel Vazquez Montalban,1995,Planeta Pub Corp
3132,8420432113,Momo (Spanish Language Edition),Michael Ende,1984,Aguilar
3136,8423325105,NADA,Carmen Laforet,1999,Destino Ediciones
3140,8423951537,El Corazon Del Tartaro (Narrativa),Rosa Montero,2002,"Espasa Calpe Mexicana, S.A."
3143,8423976645,Olvidado Rey Gudu,Ana Maria Matute,1996,Espasa
3144,8440627203,El mÃ©dico,Noah Gordon,1992,Ediciones B
3148,8440696833,La Playa (Spanish Language Version),Alex Garland,2000,Grupo Zeta
3150,8495501090,El ocho,Katherine Neville,2001,Punto de Lectura
3160,8495501198,Memorias de una geisha,Arthur Golden,2001,Suma de Letras
3171,950491036X,La Sombra del Viento,Carlos Ruiz Zafon,2003,Planeta
3179,059030271X,Charlotte's Web,E. B. White,1974,Scholastic Paperbacks (T)
3196,0590453661,"Stay Out of the Basement (Goosebumps, No 2)",R. L. Stine,1995,Scholastic
3202,0590483404,"A Shocker on Shock Street (Goosebumps, No 35)",R. L. Stine,1995,Scholastic
3208,0671021354,Child of the Hunt (Buffy the Vampire Slayer),Christopher Golden,1998,Simon Spotlight Entertainment
3211,0671026283,Visitors (Buffy the Vampire Slayer),Laura Anne Gilman,1999,Simon Spotlight Entertainment
3213,0671727109,My Teacher Fried My Brains (MY TEACHER BOOKS),Bruce Coville,1991,Aladdin
3215,0060964049,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,1989,Perennial
3243,0380807343,Coraline,Neil Gaiman,2003,HarperTrophy
3267,0439064864,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic
3380,2020564777,Bouquiner : Autobiobibliographie,Annie FranÃ?Â§ois,2002,Seuil
3386,2020591944,Twist tropique,Francis Mizio,2003,Seuil
3389,2070378411,L'Enchanteur,RenÃ?Â© Barjavel,1987,Gallimard
3391,2070404587,Le Liseur,Berhard Schlink,0,Folio
3395,2070404722,Prisonniers du paradis,Arto Paasilinna,1998,Gallimard
3396,2070406962,Des chrÃ?Â©tiens et des maures,Daniel Pennac,1999,Gallimard
3402,2070408450,Saga,Tonino Benacquista,1999,Gallimard
3403,2070425770,La Douce empoisonneuse,Arto Paasilinna,2003,Gallimard
3405,2070725804,Comme un roman,Daniel Pennac,1992,Gallimard
3408,2226070109,Un aller simple: Roman,Didier van Cauwelaert,1994,Albin Michel
3412,2226135022,Oscar et la dame rose,Eric-Emmanuel Schmitt,2002,Albin Michel
3422,2253049417,"Bilbo, Le Hobbit",J. R. R. Tolkien,2002,Pocket (FR)
3428,2253171670,Les RiviÃ?Â¨res pourpres,Jean-Christophe GrangÃ?Â©,2001,Le Livre de Poche
3431,2264010991,Nocturne indien,Antonio Tabucchi,1988,Editions 10/18
3432,2264029463,Au lit !,Baddiel,2000,Editions 10/18
3433,2264031158,"Amour, Prozac, et autres curiositÃ?Â©s",Lucia Etxebarria,2000,Editions 10/18
3437,2266102028,NÃ?Â©fertiti dans un champ de canne Ã?Â  sucre,Philippe Jaenada,2000,Pocket
3438,2266102621,Les Heures / The Hours,Michael Cunningham,2001,Pocket (FR)
3445,2266104535,Et Si C'Etait Vrai / If This Were Only True,Marc Levy,2001,Pocket
3457,2277302228,The Nazis and the Metro,Didier Daeninckx,0,Editions 84
3463,2290303488,"Le Cycle d'Ender, tome 4 : Les Enfants de l'esprit",Orson Scott Card,2003,J'ai lu
3466,2290308285,"Le Cycle d'Ender, tome 1 : La StratÃ?Â©gie Ender",Scott Card Orson,2001,J'ai lu
3473,2290312924,"Le Cycle d'Ender, tome 2 : La Voix des morts",Scott Card Orson,2001,J'ai lu
3478,2290315524,"Le Cycle d'Ender, tome 3 : XÃ?Â©nocide",Card Orson Scott,2001,J'ai lu
3482,2290321559,"Le Poulpe, numÃ?Â©ro 17 : Touche pas Ã?Â  mes deux seins",Martin Winckler,2002,J'ai lu
3485,2742729038,Un lieu sÃ?Â»r,Barbara Gowdy,2000,Actes Sud
3487,2841469824,Le cimetiÃ?Â¨re des Ã?Â©lÃ?Â©phants,Maryse Lamigeon,2001,Syros la DÃ?Â©couverte
3489,2869305583,Un tout petit monde,David Lodge,1992,Rivages
3492,2895400644,J'Ã?Â©tais si timide que j'ai mordu la maÃ?Â®tresse,Minne,2003,Les 400 coups
3497,2907572121,Les bruines de Lanester,Jean Failler,2003,Du Palemon
3500,3453150538,Weit wie das Meer.,Nicholas Sparks,1999,Heyne
3502,0060011939,Veronika Decide Morir,Paulo Coelho,2001,Rayo
3507,0140187758,O Pioneers! (Penguin Twentieth-Century Classics),Willa Cather,1994,Penguin Books
3510,0316154601,Lost Light,Michael Connelly,2003,"Little, Brown"
3518,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
3726,2070419657,Soie,Alessandro Baricco,2001,Gallimard
3731,2253063339,Les Fourmis,Bernard Werber,2002,LGF
3747,2253137243,Le Jour des fourmis,Bernard Werber,1995,LGF
3753,2253144452,La RÃ?Â©volution des fourmis,Bernard Werber,1998,LGF
3761,2253152072,L'Empire des Anges,B. Werber,2001,LGF
3765,2264027134,Haute FidÃ?Â©litÃ?Â©,Nick Hornby,1999,Editions 10/18
3772,226612269X,Ou Es-Tu?,Marc Levy,2003,Distribooks Inc
3777,2290318329,L'Homme aux cercles bleus,Fred Vargas,2002,J'ai lu
3782,2878580753,Un peu plus loin sur la droite (Chemins nocturnes),Fred Vargas,1996,V. Hamy
3785,8423310353,El Camino (Coleccion Destinolibro),Miguel Delibes,1991,Continental Book Company
3794,0446310786,To Kill a Mockingbird,Harper Lee,1988,Little Brown &amp; Company
3942,3423118709,Title Kassandra. ErzÃ?Â¤hlung. ( Sammlung Luchterhand im dtv).,Christa Wolf,1993,Dtv
3946,3442723078,Die Asche Meiner Mutter,Frank McCourt,1999,"Wilhelm Goldmann Verlag, GmbH"
3949,3499153629,"Ich sehe was, was du nicht siehst. Acht unglaubliche Geschichten.",Roald Dahl,1984,Rowohlt Tb.
3950,0312966970,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks
4038,0312169817,To The Last Breath : Three Women Fight For The Truth Behind A Child's Tragic Murder,Carlton Stowers,1998,St. Martin's Press
4040,0312864590,"Crossroads of Twilight (The Wheel of Time, Book 10)",Robert Jordan,2003,Tor Fantasy
4043,0345348664,The Illearth War (Chronicles of Thomas Covenant the Unbeliever),Stephen R. Donaldson,1989,Del Rey Books
4048,0345348672,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, Book 3)",Stephen R. Donaldson,1993,Del Rey Books
4054,0345354621,The Terminal Man,Michael Crichton,1988,Ballantine Books
4077,0345385764,Night Manager,JOHN LE CARRE,1994,Ballantine Books
4081,0345435036,Crying Wolf,PETER ABRAHAMS,2001,Fawcett
4085,0425104273,The First Deadly Sin,Lawrence Sanders,1993,Berkley Publishing Group
4088,0425172546,Southern Cross,Patricia Daniels Cornwell,1999,Berkley Publishing Group
4129,0440218667,The Select,F. Paul Wilson,1995,Dell
4133,0440220602,The Chamber,John Grisham,1995,Dell Publishing Company
4233,0446522856,The Last Day,Glenn Kleier,1997,Warner Books Inc
4234,0451180054,Trial by Fire,Nancy Taylor Rosenberg,1996,Signet Book
4244,0451198514,Stealing Faces,Michael Prescott,1999,Signet Book
4250,0515131520,Darkling I Listen,Katherine Sutcliffe,2001,Jove Books
4254,0553266306,The Day of the Jackal,Frederick Forsyth,1982,Bantam Books
4258,0765342987,Kushiel's Dart,Jacqueline Carey,2002,Tor Books
4279,0812550307,"The Fires of Heaven (The Wheel of Time, Book 5)",Robert Jordan,1994,Tor Fantasy
4295,0843949163,In the Dark,Richard Laymon,2001,Leisure Books
4300,0886773741,Tailchaser's Song,Tad Williams,1994,Daw Books
4307,0886774802,"Stone of Farewell (Memory, Sorrow, and Thorn, Book 2)",Tad Williams,1994,Daw Books
4317,0886774829,"Stronghold (Dragon Star, Book 1)",Melanie Rawn,1994,Daw Books
4327,0886775426,"The Dragon Token (Dragon Star, Book 2)",Melanie Rawn,1994,Daw Books
4335,0886775957,"Skybowl (Dragon Star, Book 3)",Melanie Rawn,1994,Daw Books
4344,0886777178,"Crown of Shadows (The Coldfire Trilogy, Book 3)",C. S. Friedman,1996,Daw Books
4347,1572971835,Courage Under Fire,Patrick Sheane Duncan,1996,Berkley Publishing Group
4350,3499221489,Heimkehr.,Rosamunde Pilcher,1997,Rowohlt Tb.
4352,0345425596,The Spice Girls: The Uncensored Story Behind Pop's Biggest Phenomenon,Anna Louise Golden,1997,Ballantine Books
4353,0590260251,"Karen's Angel (Baby-Sitters Little Sister, 68)",Ann M. Martin,1995,Scholastic
4354,0590417827,"Karen's Kittycat Club (Baby-Sitters Little Sister, 4)",Ann M. Martin,1989,Scholastic Paperbacks
4356,0590426702,Karen's Haircut (Baby-Sitters Little Sister (Paperback)),Ann M. Martin,1990,Scholastic
4357,0590436422,"Karen's Home Run (Baby-Sitters Little Sister, 18)",Ann M. Martin,1991,Scholastic
4359,0590436449,"Karen's Goldfish (Baby-Sitters Little Sister, 16)",Ann M. Martin,1995,Scholastic
4361,0590436457,"Karen's in Love (Baby-Sitters Little Sister, 15)",Ann M. Martin,1991,Scholastic
4362,0590436465,Baby-Sitters Little Sister #14:  Karen's New Year,Ann M. Martin,1995,Scholastic
4364,0590436481,"Karen's Surprise (Baby-Sitters Little Sister, 13)",Ann M. Martin,1995,Scholastic
4366,059043649X,"Karen's Ghost (Baby-Sitters Little Sister, 12)",Ann M. Martin,1990,Scholastic
4367,0590442589,"Karen's School Picture (Baby-Sitters Little Sister, 5)",Ann M. Martin,1993,Scholastic
4368,0590442988,"Karen's Little Sister (Baby-Sitters Little Sister, 6)",Ann M. Martin,1990,Scholastic
4369,0590442996,"Karen's Worst Day (Baby-Sitters Little Sister, 3)",Ann M. Martin,1990,Scholastic
4372,0590448234,Karen's Carnival (Baby-Sitters Little Sister (Paperback)),Ann M. Martin,1995,Scholastic
4373,0590448595,"Karen's School Trip (Baby-Sitters Little Sister, 24)",Ann M. Martin,1992,Scholastic Paperbacks (Mm)
4376,0590456504,"Karen's Snow Day (Baby-Sitters Little Sister, 34)",Ann M. Martin,1993,Scholastic Paperbacks
4377,0060930187,The Bell Jar : A Novel (Perennial Classics),Sylvia Plath,2000,Perennial
4405,0375760911,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books
4445,0689817851,Go Ask Alice,Anonymous,1998,Simon Pulse
4477,0874869870,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,1999,Plough Publishing House
4490,0061081450,Dancing on Air (Harper Monogram),Susan Wiggs,1996,HarperCollins Publishers
4491,0061083259,Dreamcatcher,Dinah McCall,1996,HarperTorch
4495,0061087017,Legend,Sharon Sala,1998,HarperTorch
4496,0061094404,Power of a Woman,Barbara Taylor Bradford,1998,HarperTorch
4501,0671793489,All Around the Town,Mary Higgins Clark,1993,Pocket Star
4538,0684845768,COAST ROAD : A NOVEL,Barbara Delinsky,1998,Simon &amp; Schuster
4542,0312244266,Winter Solstice,Rosamunde Pilcher,2000,Thomas Dunne Books
4562,3257062354,Veronika beschlieÃ?Â?t zu sterben.,Paulo Coelho,2000,"Diogenes Verlag, ZÃ?Â¼rich"
4566,3423202327,MÃ?Â¶rder ohne Gesicht.,Henning Mankell,1999,Dtv
4580,3492045170,Stupid White Men. Eine Abrechnung mit dem Amerika unter George W. Bush,Michael Moore,2003,Piper
4603,3499101505,Der Richter Und Sein Henker,Friedrich Duerenmatt,2000,Distribooks Inc
4608,3548359698,Warum MÃ?Â¤nner nicht zuhÃ?Â¶ren und Frauen schlecht einparken.,Allan Pease,2000,Ullstein Tb
4623,3550075359,Warum MÃ?Â¤nner lÃ?Â¼gen und Frauen immer Schuhe kaufen.,Allan Pease,2002,Ullstein Buchverlage GmbH &amp; Co. KG / Ullstein Tas
4625,3596214629,"Herr Der Fliegen (Fiction, Poetry and Drama)",Golding,0,Fischer Taschenbuch Verlag GmbH
4631,0671011367,Deja Dead,Kathy Reichs,1998,Pocket
4669,0618045996,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,2002,Houghton Mifflin Company
4677,0452282101,The Debt: What America Owes to Blacks,Randall Robinson,2001,Plume Books
4679,0671025368,The Coldest Winter Ever,Sister Souljah,2000,Pocket
4683,0553581112,Justice Hall: A Mary Russell Novel (Mary Russell Novels (Paperback)),Laurie R. King,2003,Bantam Books
