,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
1174,3257227264,Die HÃ?Â¤upter meiner Lieben.,Ingrid Noll,2000,Diogenes Verlag
1180,3423201509,Die Weiss Lowin / Contemporary German Lit,Henning Mankell,2002,Distribooks
1192,0345423402,A Kiss of Shadows (Meredith Gentry Novels (Paperback)),LAURELL K. HAMILTON,2002,Ballantine Books
1218,3404131606,Nachtschicht.,Stephen King,2003,LÃ?Â¼bbe
1223,3404139178,Das Lacheln der Fortuna: Historischer Roman,Rebecca Gable,1997,LÃ?Â¼bbe
1226,3442421357,Im Eishaus.,Minette Walters,1996,Goldmann
1230,345309221X,Die Zauberin von Ruwenda.,Marion Zimmer Bradley,1995,Heyne
1232,3596129389,Die Zauberfrau.,Hera Lind,1995,"Fischer (Tb.), Frankfurt"
1236,3596237874,Beim Naechsten Mann Wird Alles (Frau in Der Gesellschaft),Eva Heller,1997,Fischer Taschenbuch Verlag GmbH
1240,3596247500,Ein Mann fÃ?Â¼r jede Tonart. Roman. ( Die Frau in der Gesellschaft).,Hera Lind,2000,"Fischer (Tb.), Frankfurt"
1245,044020562X,One,Richard Bach,1989,Dell
1257,042518109X,Whispers,Dean R. Koontz,2001,Berkley Publishing Group
1267,0425188221,Shadowland,Peter Straub,2003,Berkley Publishing Group
1268,0688172377,Desert Flower : The Extraordinary Journey Of A Desert Nomad,Waris Dirie,1999,Perennial
1272,8806155873,Un Giorno Dopo L'altro,Carlo Lucarelli,2000,Einaudi
1273,8817106100,Oceano Mare,Alessandro Baricco,0,Biblioteca Universale Rizzoli
1278,0151446474,The Name of the Rose,Umberto Eco,1983,Harcourt
1285,0064430227,Harold and the Purple Crayon 50th Anniversary Edition (Purple Crayon Books),Crockett Johnson,1981,HarperTrophy
1289,0671723650,How To Win Friends And Influence People,Dale Carnegie,1990,Pocket
1297,0812533550,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1986,Tor Books
1304,0446613843,The Jester,James Patterson,2004,Warner Books
1313,0440241537,The King of Torts,JOHN GRISHAM,2003,Dell
1358,0060542845,The Holiday Present,Johanna Lindsey,2003,Avon Books
1363,1551666308,"Roan (Blake, Jennifer, Louisiana Gentlemen Series.)",Jennifer Blake,2000,Mira
1364,042513976X,Close to the Bone,David Wiltse,1993,Berkley Publishing Group
1365,0441008291,The Tower at Stony Wood,Patricia A. McKillip,2001,Ace Books
1367,002542730X,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994,John Wiley &amp; Sons Inc
1417,0060520507,"Sushi for Beginners : A Novel (Keyes, Marian)",Marian Keyes,2003,William Morrow
1423,0060930934,Wasted : A Memoir of Anorexia and Bulimia,Marya Hornbacher,1999,Perennial
1430,0060951303,La casa de los espÃ­ritus,Isabel Allende,1995,Rayo
1433,0140154078,The Music of Chance,Paul Auster,1993,Penguin Books
1440,0140327592,Matilda,Roald Dahl,1990,Viking Penguin Inc
1444,0151010633,Q,Luther Blissett,2004,Harcourt
1445,0316666343,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
1760,0345391810,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1995,Ballantine Books
1778,0385504209,The Da Vinci Code,Dan Brown,2003,Doubleday
2028,0439284031,Harry Potter Schoolbooks: Quidditch Through the Ages and Fantastic Beasts and Where to Find Them,J .K. Rowling,2001,Scholastic
2030,0449221148,High Stakes,Dick Francis,1993,Fawcett Books
2035,0451527747,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,2000,Signet Classics
2042,0486282112,Frankenstein (Dover Thrift Editions),Mary Wollstonecraft Shelley,1994,Dover Publications
2050,0486424499,Jane Eyre (Dover Thrift Editions),Charlotte Bronte,2003,Dover Publications
2057,0613329740,Quidditch Through the Ages,J. K. Rowling,2001,Sagebrush Education Resources
2069,067172939X,Dark Angel (Casteel),V.C. Andrews,1990,Pocket
2076,0671729438,Gates of Paradise (Casteel),V.C. Andrews,1990,Pocket
2084,0679745580,In Cold Blood (Vintage International),TRUMAN CAPOTE,1994,Vintage
2095,0804106304,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
2198,0971880107,Wild Animus,Rich Shapero,2004,Too Far
2366,2290309494,Virgin suicides,Eugenides Jeffrey,2000,J'ai lu
2368,2742739351,Les Soldats de Salamine,Javier Cercas,2002,Actes Sud
2370,8408011200,El Hermano Pequeno (Serie Carvalho),Manuel Vazquez Montalban,1995,Planeta Pub Corp
2373,8423325105,NADA,Carmen Laforet,1999,Destino Ediciones
2376,8440627203,El mÃ©dico,Noah Gordon,1992,Ediciones B
2379,8495501090,El ocho,Katherine Neville,2001,Punto de Lectura
2388,8495501198,Memorias de una geisha,Arthur Golden,2001,Suma de Letras
2396,950491036X,La Sombra del Viento,Carlos Ruiz Zafon,2003,Planeta
2404,059030271X,Charlotte's Web,E. B. White,1974,Scholastic Paperbacks (T)
2418,0590453661,"Stay Out of the Basement (Goosebumps, No 2)",R. L. Stine,1995,Scholastic
2422,0590483404,"A Shocker on Shock Street (Goosebumps, No 35)",R. L. Stine,1995,Scholastic
2427,0671021354,Child of the Hunt (Buffy the Vampire Slayer),Christopher Golden,1998,Simon Spotlight Entertainment
2429,0671026283,Visitors (Buffy the Vampire Slayer),Laura Anne Gilman,1999,Simon Spotlight Entertainment
2430,0671727109,My Teacher Fried My Brains (MY TEACHER BOOKS),Bruce Coville,1991,Aladdin
2432,0060964049,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,1989,Perennial
2453,0380807343,Coraline,Neil Gaiman,2003,HarperTrophy
2474,0439064864,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic
2573,2020564777,Bouquiner : Autobiobibliographie,Annie FranÃ?Â§ois,2002,Seuil
2577,2020591944,Twist tropique,Francis Mizio,2003,Seuil
2579,2070378411,L'Enchanteur,RenÃ?Â© Barjavel,1987,Gallimard
2580,2070404587,Le Liseur,Berhard Schlink,0,Folio
2584,2070406962,Des chrÃ?Â©tiens et des maures,Daniel Pennac,1999,Gallimard
2590,2070725804,Comme un roman,Daniel Pennac,1992,Gallimard
2593,2226070109,Un aller simple: Roman,Didier van Cauwelaert,1994,Albin Michel
2597,2226135022,Oscar et la dame rose,Eric-Emmanuel Schmitt,2002,Albin Michel
2605,2253049417,"Bilbo, Le Hobbit",J. R. R. Tolkien,2002,Pocket (FR)
2611,2264031158,"Amour, Prozac, et autres curiositÃ?Â©s",Lucia Etxebarria,2000,Editions 10/18
2614,2266102621,Les Heures / The Hours,Michael Cunningham,2001,Pocket (FR)
2621,2266104535,Et Si C'Etait Vrai / If This Were Only True,Marc Levy,2001,Pocket
2631,2277302228,The Nazis and the Metro,Didier Daeninckx,0,Editions 84
2637,2290308285,"Le Cycle d'Ender, tome 1 : La StratÃ?Â©gie Ender",Scott Card Orson,2001,J'ai lu
2643,2290312924,"Le Cycle d'Ender, tome 2 : La Voix des morts",Scott Card Orson,2001,J'ai lu
2648,2895400644,J'Ã?Â©tais si timide que j'ai mordu la maÃ?Â®tresse,Minne,2003,Les 400 coups
2652,2907572121,Les bruines de Lanester,Jean Failler,2003,Du Palemon
2655,3453150538,Weit wie das Meer.,Nicholas Sparks,1999,Heyne
2656,0140187758,O Pioneers! (Penguin Twentieth-Century Classics),Willa Cather,1994,Penguin Books
2658,0316154601,Lost Light,Michael Connelly,2003,"Little, Brown"
2665,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
2838,2070419657,Soie,Alessandro Baricco,2001,Gallimard
2843,2253063339,Les Fourmis,Bernard Werber,2002,LGF
2855,2253137243,Le Jour des fourmis,Bernard Werber,1995,LGF
2861,2253144452,La RÃ?Â©volution des fourmis,Bernard Werber,1998,LGF
2869,2264027134,Haute FidÃ?Â©litÃ?Â©,Nick Hornby,1999,Editions 10/18
2875,226612269X,Ou Es-Tu?,Marc Levy,2003,Distribooks Inc
2879,2290318329,L'Homme aux cercles bleus,Fred Vargas,2002,J'ai lu
2884,2878580753,Un peu plus loin sur la droite (Chemins nocturnes),Fred Vargas,1996,V. Hamy
2887,8423310353,El Camino (Coleccion Destinolibro),Miguel Delibes,1991,Continental Book Company
2895,0446310786,To Kill a Mockingbird,Harper Lee,1988,Little Brown &amp; Company
3022,3423118709,Title Kassandra. ErzÃ?Â¤hlung. ( Sammlung Luchterhand im dtv).,Christa Wolf,1993,Dtv
3026,3442723078,Die Asche Meiner Mutter,Frank McCourt,1999,"Wilhelm Goldmann Verlag, GmbH"
3028,0312966970,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks
3102,0312864590,"Crossroads of Twilight (The Wheel of Time, Book 10)",Robert Jordan,2003,Tor Fantasy
3104,0345348664,The Illearth War (Chronicles of Thomas Covenant the Unbeliever),Stephen R. Donaldson,1989,Del Rey Books
3108,0345348672,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, Book 3)",Stephen R. Donaldson,1993,Del Rey Books
3114,0345354621,The Terminal Man,Michael Crichton,1988,Ballantine Books
3133,0345385764,Night Manager,JOHN LE CARRE,1994,Ballantine Books
3136,0345435036,Crying Wolf,PETER ABRAHAMS,2001,Fawcett
3138,0425104273,The First Deadly Sin,Lawrence Sanders,1993,Berkley Publishing Group
3141,0425172546,Southern Cross,Patricia Daniels Cornwell,1999,Berkley Publishing Group
3176,0440218667,The Select,F. Paul Wilson,1995,Dell
3180,0440220602,The Chamber,John Grisham,1995,Dell Publishing Company
3261,0451180054,Trial by Fire,Nancy Taylor Rosenberg,1996,Signet Book
3271,0451198514,Stealing Faces,Michael Prescott,1999,Signet Book
3277,0515131520,Darkling I Listen,Katherine Sutcliffe,2001,Jove Books
3281,0553266306,The Day of the Jackal,Frederick Forsyth,1982,Bantam Books
3283,0765342987,Kushiel's Dart,Jacqueline Carey,2002,Tor Books
3301,0812550307,"The Fires of Heaven (The Wheel of Time, Book 5)",Robert Jordan,1994,Tor Fantasy
3316,0843949163,In the Dark,Richard Laymon,2001,Leisure Books
3320,0886773741,Tailchaser's Song,Tad Williams,1994,Daw Books
3326,0886774802,"Stone of Farewell (Memory, Sorrow, and Thorn, Book 2)",Tad Williams,1994,Daw Books
3334,0886774829,"Stronghold (Dragon Star, Book 1)",Melanie Rawn,1994,Daw Books
3343,0886775426,"The Dragon Token (Dragon Star, Book 2)",Melanie Rawn,1994,Daw Books
3350,0886775957,"Skybowl (Dragon Star, Book 3)",Melanie Rawn,1994,Daw Books
3359,1572971835,Courage Under Fire,Patrick Sheane Duncan,1996,Berkley Publishing Group
3362,0590417827,"Karen's Kittycat Club (Baby-Sitters Little Sister, 4)",Ann M. Martin,1989,Scholastic Paperbacks
3364,0590436422,"Karen's Home Run (Baby-Sitters Little Sister, 18)",Ann M. Martin,1991,Scholastic
3365,0590436465,Baby-Sitters Little Sister #14:  Karen's New Year,Ann M. Martin,1995,Scholastic
3366,0590442988,"Karen's Little Sister (Baby-Sitters Little Sister, 6)",Ann M. Martin,1990,Scholastic
3367,0590442996,"Karen's Worst Day (Baby-Sitters Little Sister, 3)",Ann M. Martin,1990,Scholastic
3369,0590448595,"Karen's School Trip (Baby-Sitters Little Sister, 24)",Ann M. Martin,1992,Scholastic Paperbacks (Mm)
3371,0060930187,The Bell Jar : A Novel (Perennial Classics),Sylvia Plath,2000,Perennial
3391,0375760911,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books
3427,0689817851,Go Ask Alice,Anonymous,1998,Simon Pulse
3454,0874869870,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,1999,Plough Publishing House
3466,0061083259,Dreamcatcher,Dinah McCall,1996,HarperTorch
3469,0061087017,Legend,Sharon Sala,1998,HarperTorch
3470,0061094404,Power of a Woman,Barbara Taylor Bradford,1998,HarperTorch
3475,0671793489,All Around the Town,Mary Higgins Clark,1993,Pocket Star
3507,0684845768,COAST ROAD : A NOVEL,Barbara Delinsky,1998,Simon &amp; Schuster
3510,0312244266,Winter Solstice,Rosamunde Pilcher,2000,Thomas Dunne Books
3527,3423202327,MÃ?Â¶rder ohne Gesicht.,Henning Mankell,1999,Dtv
3536,3492045170,Stupid White Men. Eine Abrechnung mit dem Amerika unter George W. Bush,Michael Moore,2003,Piper
3549,3499101505,Der Richter Und Sein Henker,Friedrich Duerenmatt,2000,Distribooks Inc
3554,3548359698,Warum MÃ?Â¤nner nicht zuhÃ?Â¶ren und Frauen schlecht einparken.,Allan Pease,2000,Ullstein Tb
3563,3596214629,"Herr Der Fliegen (Fiction, Poetry and Drama)",Golding,0,Fischer Taschenbuch Verlag GmbH
3567,0671011367,Deja Dead,Kathy Reichs,1998,Pocket
3595,0618045996,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,2002,Houghton Mifflin Company
3602,0671025368,The Coldest Winter Ever,Sister Souljah,2000,Pocket
3604,0553581112,Justice Hall: A Mary Russell Novel (Mary Russell Novels (Paperback)),Laurie R. King,2003,Bantam Books
3607,0805047379,The Sweetheart Season: A Novel,Karen Joy Fowler,1996,Henry Holt &amp; Company
3611,0373250223,Name &amp; Address Withheld (Red Dress Ink (Paperback)),Jane Sigaloff,2002,Red Dress Ink
3623,9681500830,El Principito/Little Prince,Antonie De Saint,1998,"Editores Mexicanos Unidos, S.A."
3626,0425182150,Perish Twice,Robert B. Parker,2001,Berkley Publishing Group
3631,1883473004,Mutant Message: Down Under,Marlo Morgan,1992,Bookpeople
3635,0061007129,Kane &amp; Abel,Jeffrey Archer,1993,HarperTorch
3637,0061000027,Dance Hall of the Dead (Joe Leaphorn Novels),Tony Hillerman,1990,HarperTorch
3650,0812511816,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy
3679,0880381736,"Dragons of Autumn Twilight (Dragonlance Chronicles, Vol 1)",Margaret Weis,1990,TSR
3692,0880381744,Dragons of Winter Night,Margaret Weis,1985,Wizards of the Coast
3699,0060505885,The Scandalous Summer of Sissy LeBlanc : A Novel,Loraine Despres,2002,Perennial
3712,0061097101,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch
3746,0312283709,Running with Scissors,Augusten Burroughs,2002,St. Martin's Press
3761,0312983271,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002,St. Martin's Paperbacks
3813,0380731851,Mystic River,Dennis Lehane,2002,HarperTorch
3863,0446605484,Roses Are Red (Alex Cross Novels),James Patterson,2001,Warner Vision
3903,0446611212,Violets Are Blue,James Patterson,2002,Warner Vision
3950,0451188454,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004,Signet Book
3974,0609804138,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999,Three Rivers Press
4030,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
4132,0743407067,The First Time,Joy Fielding,2001,Pocket Star
4145,074343627X,Dreamcatcher,Stephen King,2001,Pocket
4179,0786013230,Out of Sight,T. J. MacGregor,2002,Pinnacle Books
4182,3426615355,How to be good.,Nick Hornby,2003,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co."
4183,3442435838,Die PrÃ?Â¼fung.,F. Paul Wilson,1996,Goldmann
4184,3442455707,MilitÃ?Â¤rmusik.,Wladimir Kaminer,2003,Goldmann
4190,0330262130,Restaurant At the End of the Universe,Douglas Adams,0,Pan Books Ltd
4208,0385720920,Choke,CHUCK PALAHNIUK,2002,Anchor
4225,0393319296,Invisible Monsters,Chuck Palahniuk,1999,W.W. Norton &amp; Company
4246,0553262505,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)",URSULA K. LE GUIN,1984,Bantam
4270,0805062971,Fight Club,Chuck Palahniuk,1999,Owl Books
4294,3257228007,Das Parfum: Die Geschichte Eines Morders,Patrick Suskind,1994,Distribooks Inc
4308,3453171500,Nackt.,David Sedaris,2000,Heyne
4309,0590108395,"The Hidden Stairs and the Magic Carpet (Secret of Droon, No 1)",Tony Abbott,1999,Scholastic
4311,3442451353,Das Wunschspiel.,Patrick Redmond,2002,Goldmann
4313,1573229571,About a Boy (Movie Tie-In),Nick Hornby,2002,Riverhead Books
4342,0434009407,Hannibal,Thomas Harris,0,William Heinemann Ltd(england
4345,0375700668,A Samba for Sherlock,Jo Soares,1998,Vintage Books USA
4347,8472230082,Relato de un nÃ¡ufrago,Gabriel Garcia Marquez,1984,Tusquets
4351,0064404773,Beauty: A Retelling of the Story of Beauty and the Beast,Robin McKinley,1993,HarperCollins Publishers
4362,0064407667,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins
4433,081297106X,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,2003,Random House Trade Paperbacks
4449,0066210151,The Book of Shadows: A Novel,James Reese,2002,William Morrow
4453,0425191184,Red Rabbit,Tom Clancy,2003,Berkley Publishing Group
4465,0751503894,The Physician,Noah Gordon,2001,Warner Futura
4470,0385503822,The Summons,John Grisham,2002,Doubleday Books
4511,0399138684,The Cat Who Came to Breakfast (Cat Who... (Hardcover)),Lilian Jackson Braun,1994,Putnam Pub Group
4517,0425189864,Mortal Prey,John Sandford,2003,Berkley Publishing Group
4530,0440236053,Writ of Execution,Perri O'Shaughnessy,2002,Dell Publishing Company
4543,0440241073,The Summons,John Grisham,2002,Dell Publishing Company
4613,0553586122,Reap the Wind,Iris Johansen,2002,Bantam Books
4636,0865472807,Hard Laughter: A Novel,Anne Lamott,1987,North Point Press
4638,0312960344,Pandora's Clock,John J. Nance,1996,St. Martin's Press
4644,055358068X,The Least Likely Bride,Jane Feather,2000,Bantam
4650,0688174590,Kisscut : A Novel,Karin Slaughter,2002,William Morrow
4652,031286504X,I Am Legend,Richard Matheson,1997,Orb Books
4662,0345342968,Fahrenheit 451,RAY BRADBURY,1987,Del Rey
4755,0375756981,The Vagina Monologues: The V-Day Edition,Eve Ensler,2000,Villard Books
4780,0553382411,The Elegant Gathering of White Snows,KRIS RADISH,2003,Bantam
4787,0671027662,Coast Road: A Novel,Barbara Delinsky,1999,Pocket Books
4808,0767903382,Tender at the Bone: Growing Up at the Table,Ruth Reichl,1999,Broadway Books
4821,1558744592,A 4th Course of Chicken Soup for the Soul: 101 More Stories to Open the Heart and Rekindle the Spirit,Jack Canfield,1997,Health Communications
4836,0312979517,The Tin Collectors : A Novel (A Shane Scully Novel),Stephen J. Cannell,2002,St. Martin's Paperbacks
4846,0316152196,Angels Flight (Detective Harry Bosch Mysteries),Michael Connelly,1999,Little Brown &amp; Co
4849,0316154059,City of Bones,Michael Connelly,2002,Warner Books
4864,0316287555,Day of Confession,Allan Folsom,1998,"Little, Brown"
4872,034541389X,Flesh and Blood,Jonathan Kellerman,2002,Ballantine Books
4901,0345450175,Balance of Power,RICHARD NORTH PATTERSON,2003,Ballantine Books
4907,0345452550,A Cold Heart: An Alex Delaware Novel,JONATHAN KELLERMAN,2003,Ballantine Books
4924,0380975017,Devil's Claw: A Joanna Brady Mystery,J.A. Jance,2000,William Morrow
4930,0399146504,The Devil's Code,John Sandford,2000,G. P. Putnam's Sons
4938,0399146687,Perish Twice,Robert B. Parker,2000,Putnam Publishing Group
4942,0399147101,Potshot,Robert B. Parker,2001,G. P. Putnam's Sons
4948,0399147322,McNally's Chance,Lawrence Sanders,2001,G. P. Putnam's Sons
4951,0399148337,Midnight Runner,Jack Higgins,2002,Putnam Publishing Group
4955,0399148450,Widow's Walk (Spenser Mysteries (Hardcover)),Robert Parker,2002,Putnam Publishing Group
4964,0399148639,Mortal Prey,John Sandford,2002,Putnam Publishing Group
4984,0399148728,Fire Ice: A Novel from the NUMA Files,Clive Cussler,2002,Putnam Publishing Group
4987,0399149783,Monkeewrench,P. J. Tracy,2003,Putnam Publishing Group
4997,0399150870,Stone Cold: A Jesse Stone Novel,Robert B. Parker,2003,Putnam Publishing Group
5006,0399151451,Bad Business,Robert B. Parker,2004,Putnam Publishing Group
5017,0399151478,Live Bait,P. J. Tracy,2004,Putnam Publishing Group
5022,0425183181,A Little Magic,Nora Roberts,2002,Berkley Publishing Group
5029,0440111323,A Catskill Eagle,Robert B. Parker,1993,Dell Publishing Company
5036,0440122147,Early Autumn,Robert B. Parker,1992,Dell Publishing Company
5040,0440221463,All Our Yesterdays,ROBERT PARKER,1995,Dell
5043,0446519480,An Isolated Incident,Susan R. Sloan,1998,Warner Books Inc
5045,0449221512,I Is for Innocent,Sue Grafton,1994,Fawcett Books
5087,0670894184,Back Roads,Tawni O'Dell,2000,Viking Books
5108,0671024094,The Coffin Dancer (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,1999,Pocket Books
5124,0679450408,Silent Witness,Richard North Patterson,1997,Random House Inc
5137,0684846608,Fountain Society : A NOVEL,Wes Craven,1999,Simon &amp; Schuster
5140,074320607X,"Nighttime Is My Time (Clark, Mary Higgins)",Mary Higgins Clark,2004,Simon &amp; Schuster
5155,0743486226,Angels &amp; Demons,Dan Brown,2003,Atria
5170,0804109990,Homicide: A Year on the Killing Streets,David Simon,1993,Ivy Books
5171,0812571118,Hope of Earth (Geodyssey),Piers Anthony,1998,Tor Fantasy
5174,0380724987,Justice (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1996,Avon
5179,0380726246,Prayers for the Dead : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1997,Avon
5186,0425175405,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group
5229,0440225701,The Street Lawyer,JOHN GRISHAM,1999,Dell
5293,0446602485,Night Train to Memphis,Elizabeth Peters,1995,Warner Books
5296,0553227041,Sisterhood,Michael Palmer,0,Bantam Doubleday Dell
5298,0553263226,The Bourne Supremacy,Robert Ludlum,1987,Bantam
