,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
1164,0804106304,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
1243,0971880107,Wild Animus,Rich Shapero,2004,Too Far
1351,0060964049,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,1989,Perennial
1368,0439064864,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic
1451,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
1587,0446310786,To Kill a Mockingbird,Harper Lee,1988,Little Brown &amp; Company
1688,0312966970,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks
1747,0345354621,The Terminal Man,Michael Crichton,1988,Ballantine Books
1761,0425172546,Southern Cross,Patricia Daniels Cornwell,1999,Berkley Publishing Group
1786,0440220602,The Chamber,John Grisham,1995,Dell Publishing Company
1852,0060930187,The Bell Jar : A Novel (Perennial Classics),Sylvia Plath,2000,Perennial
1869,0375760911,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books
1903,0689817851,Go Ask Alice,Anonymous,1998,Simon Pulse
1926,0671793489,All Around the Town,Mary Higgins Clark,1993,Pocket Star
1953,0312244266,Winter Solstice,Rosamunde Pilcher,2000,Thomas Dunne Books
1965,0671011367,Deja Dead,Kathy Reichs,1998,Pocket
1985,0812511816,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy
2008,0061097101,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch
2034,0312983271,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002,St. Martin's Paperbacks
2080,0380731851,Mystic River,Dennis Lehane,2002,HarperTorch
2116,0446605484,Roses Are Red (Alex Cross Novels),James Patterson,2001,Warner Vision
2149,0446611212,Violets Are Blue,James Patterson,2002,Warner Vision
2188,0451188454,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004,Signet Book
2207,0609804138,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999,Three Rivers Press
2249,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
2327,074343627X,Dreamcatcher,Stephen King,2001,Pocket
2349,0330262130,Restaurant At the End of the Universe,Douglas Adams,0,Pan Books Ltd
2366,0385720920,Choke,CHUCK PALAHNIUK,2002,Anchor
2378,0805062971,Fight Club,Chuck Palahniuk,1999,Owl Books
2394,1573229571,About a Boy (Movie Tie-In),Nick Hornby,2002,Riverhead Books
2419,0064407667,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins
2481,081297106X,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,2003,Random House Trade Paperbacks
2495,0425191184,Red Rabbit,Tom Clancy,2003,Berkley Publishing Group
2503,0385503822,The Summons,John Grisham,2002,Doubleday Books
2528,0425189864,Mortal Prey,John Sandford,2003,Berkley Publishing Group
2540,0440236053,Writ of Execution,Perri O'Shaughnessy,2002,Dell Publishing Company
2551,0440241073,The Summons,John Grisham,2002,Dell Publishing Company
2597,0553586122,Reap the Wind,Iris Johansen,2002,Bantam Books
2618,0345342968,Fahrenheit 451,RAY BRADBURY,1987,Del Rey
2694,0671027662,Coast Road: A Novel,Barbara Delinsky,1999,Pocket Books
2709,034541389X,Flesh and Blood,Jonathan Kellerman,2002,Ballantine Books
2729,0449221512,I Is for Innocent,Sue Grafton,1994,Fawcett Books
2765,0670894184,Back Roads,Tawni O'Dell,2000,Viking Books
2780,0671024094,The Coffin Dancer (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,1999,Pocket Books
2793,0425175405,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group
2824,0440225701,The Street Lawyer,JOHN GRISHAM,1999,Dell
2875,0553263226,The Bourne Supremacy,Robert Ludlum,1987,Bantam
2886,067102423X,Bag of Bones,Stephen King,1999,Pocket
2922,0425178102,Big Trouble,Dave Barry,2001,Berkley Publishing Group
2932,0446609404,Cradle and All,James Patterson,2001,Warner Vision
2966,0446610038,1st to Die: A Novel,James Patterson,2002,Warner Vision
3043,0345404114,Sleepers,Lorenzo Carcaterra,1996,Ballantine Books
3059,0385479565,The Hot Zone,Richard Preston,1995,Anchor
3092,0451173139,Night over Water,Ken Follett,1992,Signet Book
3105,0553580930,A Man in Full,Tom Wolfe,1999,Bantam
3119,0804114986,The Bonesetter's Daughter,Amy Tan,2002,Ballantine Books
3165,0440414806,Holes (Yearling Newbery),LOUIS SACHAR,2000,Yearling
3193,0440224705,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,Dell
3203,0671042858,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket
3236,0679745203,The English Patient,Michael Ondaatje,1996,Vintage Books USA
3273,0060391626,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,Regan Books
3304,0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch
3376,0060987561,I Know This Much Is True,Wally Lamb,1999,Regan Books
3415,0345413881,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,Ballantine Books
3439,0385475721,The Blind Assassin,Margaret Atwood,2000,Nan A. Talese
3457,042511774X,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
3480,0440236673,The Brethren,John Grisham,2000,Island
3537,0446604801,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books
3568,0446606189,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,Warner Books
3604,0446606383,The Midnight Club,James Patterson,1999,Warner Vision
3621,0446609323,Black Friday,James Patterson,1989,Warner Vision
3637,0449134482,Dances With Wolves,Michael Blake,1990,Fawcett Books
3650,0553268880,The Prince of Tides,Pat Conroy,1987,Bantam Books
3690,0553572997,The Alienist,Caleb Carr,1995,Bantam Books
3743,0671021001,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket
3823,0671510053,SHIPPING NEWS,Annie Proulx,1994,Scribner
3876,0679746048,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage
3927,1558743669,"A Child Called \It\"": One Child's Courage to Survive""",Dave Pelzer,1995,Health Communications
3977,0316969680,The Beach House,James Patterson,2002,"Little, Brown"
3997,0375703861,White Teeth: A Novel,Zadie Smith,2001,Vintage Books USA
4028,0743206045,Daddy's Little Girl,Mary Higgins Clark,2002,Simon &amp; Schuster
4047,0380600129,The Indian in the Cupboard,Lynne Reid Banks,1999,HarperTrophy
4062,044023722X,A Painted House,John Grisham,2001,Dell Publishing Company
4140,0312282990,The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon,2001,Picador
4167,014023313X,The Stone Diaries,Carol Shields,1995,Penguin Books
4193,014029628X,Girl in Hyacinth Blue,Susan Vreeland,2000,Penguin Books
4238,038550926X,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday
4265,0449005909,Nightshade,John Saul,2001,Ballantine Books
4274,0345443284,While I Was Gone,Sue Miller,1999,Ballantine Books
4320,0425128164,The Voice of the Night,Dean R. Koontz,1996,Berkley Publishing Group
4343,0316601950,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books
4435,0452282152,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books
4535,0345422384,Pandora: New Tales of the Vampires (New Tales of the Vampires),Anne Rice,1999,Ballantine Books
4552,0552998486,Chocolat,Joanne Harris,2000,Black Swan
4570,0425154092,From Potter's Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group
4616,0060173289,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,1996,HarperCollins
4637,0060976845,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial
4710,0156027321,Life of Pi,Yann Martel,2003,Harvest Books
4814,0553576801,The Perfect Husband,LISA GARDNER,1997,Bantam
4837,0312195516,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
4974,0385474016,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",Laura Esquivel,1994,Anchor Books/Doubleday
5007,0446608955,A Walk to Remember,Nicholas Sparks,2000,Warner Books
5054,0451137965,Thinner,Stephen King,1985,New Amer Library
5076,0553279378,I Know Why the Caged Bird Sings,MAYA ANGELOU,1983,Bantam
5105,0670892963,Bridget Jones : The Edge of Reason,Helen Fielding,2000,Viking Books
5142,0671028375,Fatal Voyage,Kathy Reichs,2002,Pocket
5169,0671683993,The Temple of My Familiar,Alice Walker,1990,Pocket
5181,0684872153,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner
5232,006092988X,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial
5246,0060930535,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial
5307,0060934417,Bel Canto: A Novel,Ann Patchett,2002,Perennial
5371,0061009059,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995,HarperTorch
5435,0140067477,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books
5480,014100018X,Chocolat,Joanne Harris,2000,Penguin Books
5511,0142001740,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books
5636,0310205719,The Purpose-Driven Life: What on Earth Am I Here For?,Rick Warren,2002,Zondervan Publishing Company
5651,0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks
5708,031298328X,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003,St. Martin's Paperbacks
5736,0316096199,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books
5807,0316168688,The Dogs of Babel (Today Show Book Club #12),Carolyn Parkhurst,2003,"Little, Brown"
5830,0316284955,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books
5888,0316569321,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown"
5938,0316602051,The Jester,James Patterson,2003,"Little, Brown"
5954,0316776963,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books
6019,0316777730,Naked,David Sedaris,1998,Back Bay Books
6044,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey
6109,0345361792,A Prayer for Owen Meany,John Irving,1990,Ballantine Books
6177,0345404769,Silent Witness,RICHARD NORTH PATTERSON,1997,Ballantine Books
6186,0345404777,No Safe Place,RICHARD NORTH PATTERSON,1999,Ballantine Books
6192,0345413903,The Murder Book,Jonathan Kellerman,2003,Ballantine Books
6218,0345436911,The Dress Lodger (Ballantine Reader's Circle),Sheri Holman,2001,Ballantine Books
6247,0373484232,Stanislaski Sisters,Nora Roberts,2001,Silhouette
6260,0374199698,Middlesex: A Novel,Jeffrey Eugenides,2002,"Farrar, Straus and Giroux"
6286,0375703764,House of Leaves,Mark Z. Danielewski,2000,Pantheon Books
6307,0375727132,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback)),ANN PACKER,2003,Vintage
6327,0380710218,Postmortem,Patricia Daniels Cornwell,1993,Harper Mass Market Paperbacks (Mm)
6362,0380718332,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993,Avon
6396,0385424736,The Rainmaker,John Grisham,1995,Doubleday Books
6424,0385482388,The Mistress of Spices,Chitra Banerjee Divakaruni,1998,Anchor Books/Doubleday
6447,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997,Doubleday
6534,0385486804,Into the Wild,Jon Krakauer,1997,Anchor
6571,0385503857,Oryx and Crake,Margaret Atwood,2003,Nan A. Talese
6587,0399144463,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,Spencer Johnson,1998,Putnam Pub Group (Paper)
6617,0399501487,Lord of the Flies,William Gerald Golding,1959,Perigee Trade
6680,0425107469,Watchers,Dean R. Koontz,1996,Berkley Publishing Group
6707,0425113884,Mortal Fear,Robin Cook,1989,Berkley Publishing Group
6717,0425116840,The Cardinal of the Kremlin (Jack Ryan Novels),Tom Clancy,1989,Berkley Publishing Group
6738,0425121631,Rules of Prey,John Sandford,1992,Berkley Publishing Group
6755,0425133516,The Hunt for Red October (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
6770,0425152898,Mind Prey,John Sandford,2004,Berkley Publishing Group
6782,0425155943,Contagion,Robin Cook,1998,Berkley Publishing Group
6793,0425158616,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group
6827,0425174271,Certain Prey,John Sandford,2000,Berkley Publishing Group
6843,0439064872,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
6926,0439136369,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001,Scholastic
6988,043936213X,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,2001,Scholastic
7012,044011585X,Crossings,DANIELLE STEEL,1987,Dell
7024,0440176484,Secrets,DANIELLE STEEL,1986,Dell
7039,0440193613,Wanderlust,Danielle Steel,1987,Dell
7051,0440224764,The Partner,John Grisham,1998,Dell Publishing Company
7106,0440236703,Tell No One,Harlan Coben,2002,Dell Publishing Company
7135,0440236738,Gone for Good,HARLAN COBEN,2003,Dell
7150,0441172717,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter
7183,0446350982,Presumed Innocent,Scott Turow,1988,Warner Books
7199,0446602620,Blood Work,Michael Connelly,1998,Warner Books
7219,0446603716,Hide &amp; Seek,James Patterson,1996,Warner Books
7243,0446607193,Unspeakable,Sandra Brown,1999,Warner Books
7260,0446608890,Saving Faith,David Baldacci,2000,Warner Vision
7279,0449221482,J Is for Judgment,Sue Grafton,1999,Fawcett Books
7311,0449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1999,Fawcett Books
7339,0451169522,Misery,Stephen King,2004,Penguin USA (Paper)
7369,0451177096,Dolores Claiborne,Stephen King,2004,Signet Book
7397,0451191153,The Fountainhead,Ayn Rand,1996,New American Library
7410,0451203593,24 Hours,Greg Iles,2001,Signet Book
7418,0452284449,The Virgin Blue,Tracy Chevalier,2003,Plume Books
7445,0515132020,Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books
7484,0515133302,Hemlock Bay,Catherine Coulter,2002,Jove Books
7497,0552996181,Behind the Scenes at the Museum,Kate Atkinson,1996,Black Swan
7514,0553271636,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,Bantam
7558,0553274295,Where the Red Fern Grows,Wilson Rawls,1984,Random House Children's Books
7584,0553279556,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1989,Bantam
7621,0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam
7682,0553280368,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987,Bantam
7726,0553571818,Long After Midnight,IRIS JOHANSEN,1997,Bantam
7736,0553582755,One Door Away from Heaven,Dean R. Koontz,2002,Bantam Books
7764,0553801430,By the Light of the Moon,DEAN KOONTZ,2002,Bantam
7781,0671001795,Two for the Dough,Janet Evanovich,1996,Pocket
7845,0679731148,A Year in Provence,Peter Mayle,1991,Vintage Books USA
7866,0679751521,Midnight in the Garden of Good and Evil,John Berendt,1999,Vintage Books USA
7900,0743412028,Pay It Forward,Catherine Ryan Hyde,2000,Pocket
7926,080410753X,The Kitchen God's Wife,Amy Tan,1992,Ivy Books
7969,0804108749,Saint Maybe,ANNE TYLER,1992,Ivy Books
7989,080411918X,A Patchwork Planet,ANNE TYLER,2001,Ballantine Books
8000,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor
8057,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor
8128,0312144075,The Samurai's Garden : A Novel,Gail Tsukiyama,1996,St. Martin's Griffin
8144,0671027360,Angels &amp; Demons,Dan Brown,2001,Pocket Star
8252,0671038443,The Devil's Teardrop,Jeffery Deaver,2000,Pocket
8267,0385722206,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor
8331,0380718340,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon
8377,042516098X,Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group
8405,044022165X,The Rainmaker,JOHN GRISHAM,1996,Dell
8452,0446612790,2nd Chance,James Patterson,2003,Warner Vision
8493,0449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1991,Fawcett Books
8532,051512219X,Small Town Girl,Lavyrle Spencer,1998,Jove Books
8550,0553292722,Still Waters,TAMI HOAG,1992,Bantam
8570,0553571885,A Thin Dark Line (Mysteries &amp; Horror),TAMI HOAG,1998,Bantam
8587,014038572X,The Outsiders (Now in Speak!),S. E. Hinton,1997,Puffin Books
8606,0345334531,Feast of All Saints,Anne Rice,1986,Ballantine Books
8624,0345351525,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books
8673,0373244487,Cordina's Crown Jewel,Nora Roberts,2002,Silhouette
8688,0380703882,Communion : A True Story,Whitley Strieber,1988,Avon
8700,0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group
8713,0425161242,Chromosome 6,Robin Cook,2000,Berkley Publishing Group
8724,0425169863,Point of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group
8761,0440234743,The Testament,John Grisham,1999,Dell
8818,0446607657,When the Wind Blows,James Patterson,1999,Warner Vision
8863,0449907481,A Thousand Acres (Ballantine Reader's Circle),JANE SMILEY,1992,Ballantine Books
8887,0553579606,Ashes to Ashes,TAMI HOAG,2000,Bantam
8912,0553579754,Fear Nothing,DEAN KOONTZ,1998,Bantam
8945,0553580191,Seize the Night,DEAN KOONTZ,1999,Bantam
8964,0671888587,I'll Be Seeing You,Mary Higgins Clark,1994,Pocket
8986,0786868716,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion
9079,080410526X,All I Really Need to Know,ROBERT FULGHUM,1989,Ivy Books
9133,1558745718,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),Jack Canfield,1998,Health Communications
9155,0070212570,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill
9203,0399143947,Point of Origin,Patricia Daniels Cornwell,1998,Putnam Pub Group
9222,0316603570,3rd Degree,James Patterson,2004,"Little, Brown"
9233,0316693200,2nd Chance,James Patterson,2002,"Little, Brown"
9264,0385508042,The King of Torts,John Grisham,2003,Doubleday Books
9293,0385510438,The Last Juror,John Grisham,2004,Doubleday
9316,0671886665,A Cry In The Night,Mary Higgins Clark,1993,Pocket
9330,0684835983,Before I Say Good-Bye : A Novel,Mary Higgins Clark,2000,Simon &amp; Schuster
9340,1558744150,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications
9376,0316777722,Me Talk Pretty One Day,David Sedaris,2000,"Little, Brown"
9404,0679439382,The Little Friend,Donna Tartt,2002,Alfred A. Knopf
9423,0679723161,Lolita (Vintage International),VLADIMIR NABOKOV,1989,Vintage
9447,0064400557,Charlotte's Web (Trophy Newbery),E. B. White,1974,HarperTrophy
9485,0452268060,How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction),Julia Alvarez,1992,Plume Books
9499,0679734775,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS,1991,Vintage
9530,0425168298,Secret Prey,John Sandford,2003,Berkley Publishing Group
9546,0345392825,Reviving Ophelia: Saving the Selves of Adolescent Girls (Ballantine Reader's Circle),Mary Pipher,1995,Ballantine Books
9564,0345435168,Open House (Oprah's Book Club (Paperback)),Elizabeth Berg,2001,Ballantine Books
9586,0743418174,Good in Bed,Jennifer Weiner,2002,Washington Square Press
9688,0345447867,The Apprentice,Tess Gerritsen,2003,Ballantine Books
9704,0385511612,Bleachers,John Grisham,2003,Doubleday
9738,0061015725,Prey,Michael Crichton,2003,Avon Books
9763,0142004235,East of Eden (Oprah's Book Club),John Steinbeck,2003,Penguin Books
9786,0446608262,The Lion's Game,Nelson DeMille,2000,Warner Books
9794,0375707972,The Reader,Bernhard Schlink,1999,Vintage Books USA
9856,0312421273,The Corrections: A Novel,Jonathan Franzen,2002,Picador USA
9876,0028604199,Once upon a More Enlightened Time: More Politically Correct Bedtime Stories,James Finn Garner,1995,MacMillan Publishing Company.
9889,0786890436,The Diary of Ellen Rimbauer: My Life at Rose Red,Ellen Rimbauer,2002,Hyperion Press
9908,1400031346,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,2002,Anchor (UK)
9938,0345391055,Disclosure,Michael Crichton,1994,Ballantine Books
9973,0380018179,The Thorn Birds,Colleen McCullough,1978,Avon
10010,0385472943,The Runaway Jury,JOHN GRISHAM,1996,Doubleday
10027,034539657X,Dark Rivers of the Heart,Dean R. Koontz,1995,Ballantine Books
10045,0373825013,"Whirlwind (Tyler, Book 1)",Nancy Martin,1992,Harlequin
10060,0425126064,Shadow Prey,John Sandford,2004,Berkley Publishing Group
10075,0425133540,The Sum of All Fears (Jack Ryan Novels),Tom Clancy,1996,Berkley Publishing Group
10094,0425142485,The Funhouse,Dean R. Koontz,1994,Berkley Publishing Group
10109,0425147363,Tom Clancy's Op-Center (Tom Clancy's Op Center (Paperback)),Tom Clancy,1995,Berkley Publishing Group
10119,0440204194,Firefly Summer,Maeve Binchy,1989,Dell
10131,0440211727,A Time to Kill,JOHN GRISHAM,1992,Dell
10230,0440211891,Heartbeat,Danielle Steel,1992,Dell
10238,0440213525,The Client,John Grisham,1994,Dell Publishing Company
10317,0440214041,The Pelican Brief,John Grisham,1993,Dell
10400,0440218535,Smilla's Sense of Snow,Peter Hoeg,1997,Island
10412,0440222656,The Horse Whisperer,Nicholas Evans,1996,Dell
10466,0440224780,The Ranch,DANIELLE STEEL,1998,Dell
10475,0446359866,Presumed Innocent,Scott Turow,1989,Warner Books
10505,0451170385,Four Past Midnight,Stephen King,2001,Signet Book
10529,0671004565,We'll Meet Again,Mary Higgins Clark,2000,Pocket
10544,0671034022,Mercy,Julie Garwood,2002,Pocket
10557,0812543262,Relic,Douglas Preston,2003,Tor Books
10569,067976397X,Corelli's Mandolin : A Novel,LOUIS DE BERNIERES,1995,Vintage
10586,0515121843,Sea Swept (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books
10608,0743225406,The Shipping News : A Novel,Annie Proulx,2001,Scribner
10629,0316769487,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown"
10721,0425171396,"Hidden Agendas (Tom Clancy's Net Force, No. 2)",Tom Clancy,1999,Berkley Publishing Group
10726,0380717018,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992,Avon
10754,0345441036,Black House,Stephen King,2002,Ballantine Books
10774,0451208765,Sleep No More,Greg Iles,2003,Signet Book
10791,0553582763,By the Light of the Moon,DEAN KOONTZ,2003,Bantam
10804,0449212602,The Handmaid's Tale,Margaret Atwood,1989,Fawcett Books
10865,0452264464,Beloved (Plume Contemporary Fiction),Toni Morrison,1994,Plume
10902,0061031070,Moving Target,Elizabeth Lowell,2002,Avon Books
10911,0449005615,Seabiscuit: An American Legend,LAURA HILLENBRAND,2002,Ballantine Books
10948,0440217520,Tunnel Vision (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1995,Dell
10962,0440235162,The Smoke Jumper,Nicholas Evans,2002,Dell Publishing Company
10981,0887307876,"The Dilbert Principle: A Cubicle'S-Eye View of Bosses, Meetings, Management Fads &amp; Other Workplace Afflictions",Scott Adams,1996,HarperBusiness
10998,0553211404,Jane Eyre (Bantam Classics),Charlotte Bronte,1983,Bantam
11023,0385502532,Drowning Ruth,Christina Schwarz,2000,Doubleday
11043,0553272535,Night,Elie Wiesel,1982,Bantam Books
11080,076790592X,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Mitch Albom,2002,Broadway
11092,0061097314,The Bean Trees,Barbara Kingsolver,1998,HarperTorch
11115,0380778556,Rebecca,Daphne Du Maurier,1994,Avon
11137,0060915544,The Bean Trees,Barbara Kingsolver,1989,Perennial
11187,0553210092,The Scarlet Letter,NATHANIEL HAWTHORNE,1965,Bantam
11205,0553274503,Flowers for Algernon (Bantam Classic),DANIEL KEYES,1984,Bantam
11229,055357227X,"The Web (Alex Delaware Series, No. 10)",JONATHAN KELLERMAN,1996,Bantam
11241,0380789019,Neverwhere,Neil Gaiman,1998,Avon
11287,067976402X,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA
11372,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial
11483,0446672211,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books
11597,0446675059,The Honk and Holler Opening Soon,Billie Letts,1999,Warner Books
11624,0440226430,Summer Sisters,Judy Blume,1999,Dell Publishing Company
11705,006019491X,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover)),Isabel Allende,1999,HarperCollins
11722,0451163966,One Flew Over the Cuckoo's Nest,Ken Kesey,1989,Signet Book
11745,0452269571,Bastard Out of Carolina,Dorothy Allison,1993,Plume Books
11780,0345384377,Sole Survivor,DEAN KOONTZ,1997,Ballantine Books
11793,0446609943,The Switch,Sandra Brown,2001,Warner Vision
11803,0375725784,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA
