,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
504,0140062718,The Rebel Angels,Robertson Davies,1983,Penguin Books
507,0060096195,The Boy Next Door,Meggin Cabot,2002,Avon Trade
529,0141310340,Skin and Other Stories (Now in Speak!),Roald Dahl,2002,Puffin Books
531,0375821813,Hoot (Newbery Honor Book),CARL HIAASEN,2002,Knopf Books for Young Readers
532,0439087597,The Last Book in the Universe,Rodman Philbrick,2002,Scholastic Signature
534,0439401399,The Contest,Gordon Korman,2002,Scholastic
535,0689804458,A String in the Harp,Nancy Bond,1996,Aladdin
536,0786817070,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,2002,Miramax Kids
571,2070403734,Les Confessions: Livres I Ã?Â  IV,Jean-Jacques Rousseau,1997,Gallimard
572,2253044903,Le Parfum : Histoire d'un meurtrier,Patrick SÃ?Â¼skind,1988,LGF
581,2253150711,Stupeur Et Tremblements,Amelie Nothomb,2001,Distribooks
588,2277221678,Maudit Manege,Philippe Djian,0,Kurtzman Sales Inc
591,0440225825,Move to Strike,Perri O'Shaughnessy,2001,Island
602,0316781266,The Last Time They Met : A Novel,Anita Shreve,2002,Back Bay Books
628,0345446860,Back When We Were Grownups : A Novel (Ballantine Reader's Circle),ANNE TYLER,2002,Ballantine Books
644,0671876244,"Field of Dishonor (Honor Harrington Series, Book 4)",David Weber,1994,Baen
647,0380005239,Go Ask Alice (Avon/Flare Book),James Jennings,1991,Avon Books
656,1593080255,The Picture of Dorian Gray,Oscar Wilde,2003,Barnes &amp; Noble Books-Imports
657,0385729340,The Second Summer of the Sisterhood,ANN BRASHARES,2003,Delacorte Books for Young Readers
672,0446364193,Along Came a Spider (Alex Cross Novels),James Patterson,1993,Warner Books
710,3379015180,Schlafes Bruder,Robert Schneider,1994,"Reclam, Leipzig"
713,3404148576,Nordermoor,Arnaldur Indridason,2003,LÃ?Â¼bbe
716,3404921178,Nur der Tod ist ohne Makel.,Ann Granger,2002,LÃ?Â¼bbe
718,3442413508,Auf Ehre und Gewissen. Roman.,Elizabeth George,1992,Goldmann
719,3442422035,Keiner werfe den ersten Stein. Roman.,Elizabeth George,1993,Goldmann
720,3442437717,Asche zu Asche.,Elizabeth George,1997,Goldmann
722,3442441080,Im Angesicht des Feindes.,Elizabeth George,1998,Goldmann
724,3442446414,Mit dem KÃ?Â¼hlschrank durch Irland.,Tony Hawks,2000,Goldmann
726,3442448530,Die HirnkÃ?Â¶nigin.,Thea Dorn,2001,Goldmann
727,347354034X,Die Welle,Rhue,1998,"Ullstein-Taschenbuch-Verlag, Zweigniederlassung der Ullstein Buchverlage GmbH"
729,3551551677,Harry Potter und der Stein der Weisen,Joanne K. Rowling,1999,Carlsen Verlag GmbH
732,3551551685,Harry Potter und die Kammer des Schreckens,Joanne K. Rowling,2000,Carlsen Verlag GmbH
733,3551551693,Harry Potter und der Gefangene von Azkaban,J. K. Rowling,1999,Carlsen Verlag GmbH
734,3551551936,Harry Potter Und Der Feuerkelch,Joanne K. Rowling,1999,Carlsen Verlag GmbH
736,359621078X,Saemtliche Erzaehlungen,Franz Kafka,0,Fischer Taschenbuch Verlag
737,360893541X,Die Gefahrten I,J. R. R. Tolkien,2001,Distribooks
738,3608935428,Die Zwei Turme II,J. R. R. Tolkien,2001,Distribooks
739,3608935436,Die Wiederkehr Des Konigs III,J. R. R. Tolkien,2001,Distribooks Intl
740,374661922X,Der Sterne TennisbÃ?Â¤lle.,Stephen Fry,2003,Aufbau Tb
742,3453042905,Gevatter Tod. Roman. ( Fantasy).,Terry Pratchett,1990,Heyne
743,3453061187,Die Jury. Roman.,John Grisham,1992,Heyne
745,3453071174,Die Firma. Roman.,John Grisham,1993,Heyne
749,3453127013,Der Regenmacher.,John Grisham,1997,Heyne
751,3453211014,Kaltgestellt.,Colin Forbes,2002,Heyne
753,3596122279,Das Superwieb,Hera Lind,2002,Distribooks Inc
755,0449217264,Alaska,James A. Michener,1994,Fawcett Books
764,055321358X,O Pioneers! (Bantam Classic),Willa Cather,1989,Bantam Books
765,0843946415,Alone with the Dead (Joe Keough Mysteries (Paperback)),Robert J. Randisi,1999,Leisure Books
766,2253005274,Le Grand Meaulnes (Classiques De Poche),Alain-Fournier,2000,Distribooks Inc
773,0140328742,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,1988,Penguin USA
775,0140366830,Tales of the Greek Heroes: Retold from the Ancient Authors (Puffin Classics),Roger Lancelyn Green,1995,Puffin Books
777,0836218833,Attack Of The Deranged Mutant Killer Snow Goons,Bill Watterson,1992,Andrews McMeel Publishing
793,0836220889,Calvin and Hobbes,Bill Watterson,1987,Andrews McMeel Publishing
809,088365721X,"The Best of Bombeck: At Wit's End, Just Wait Until You Have Children of Your Own, I Lost Everything in the Post-Natal Depression",Erma Bombeck,1994,BBS Publishing Corporation
811,3257227264,Die HÃ?Â¤upter meiner Lieben.,Ingrid Noll,2000,Diogenes Verlag
816,3423201509,Die Weiss Lowin / Contemporary German Lit,Henning Mankell,2002,Distribooks
820,0345423402,A Kiss of Shadows (Meredith Gentry Novels (Paperback)),LAURELL K. HAMILTON,2002,Ballantine Books
841,3404131606,Nachtschicht.,Stephen King,2003,LÃ?Â¼bbe
843,3404139178,Das Lacheln der Fortuna: Historischer Roman,Rebecca Gable,1997,LÃ?Â¼bbe
845,3442421357,Im Eishaus.,Minette Walters,1996,Goldmann
847,345309221X,Die Zauberin von Ruwenda.,Marion Zimmer Bradley,1995,Heyne
849,3596129389,Die Zauberfrau.,Hera Lind,1995,"Fischer (Tb.), Frankfurt"
852,3596247500,Ein Mann fÃ?Â¼r jede Tonart. Roman. ( Die Frau in der Gesellschaft).,Hera Lind,2000,"Fischer (Tb.), Frankfurt"
854,044020562X,One,Richard Bach,1989,Dell
861,042518109X,Whispers,Dean R. Koontz,2001,Berkley Publishing Group
868,0688172377,Desert Flower : The Extraordinary Journey Of A Desert Nomad,Waris Dirie,1999,Perennial
870,8806155873,Un Giorno Dopo L'altro,Carlo Lucarelli,2000,Einaudi
871,8817106100,Oceano Mare,Alessandro Baricco,0,Biblioteca Universale Rizzoli
872,8838910987,Il birraio di Preston (La memoria),Andrea Camilleri,1995,Sellerio
873,0151446474,The Name of the Rose,Umberto Eco,1983,Harcourt
878,0064430227,Harold and the Purple Crayon 50th Anniversary Edition (Purple Crayon Books),Crockett Johnson,1981,HarperTrophy
882,0671723650,How To Win Friends And Influence People,Dale Carnegie,1990,Pocket
890,0812533550,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1986,Tor Books
895,0446613843,The Jester,James Patterson,2004,Warner Books
899,0440241537,The King of Torts,JOHN GRISHAM,2003,Dell
919,0440228840,Demon in My View (Laurel-Leaf Books),AMELIA ATWATER-RHODES,2001,Laurel Leaf
920,0060542845,The Holiday Present,Johanna Lindsey,2003,Avon Books
925,1551666308,"Roan (Blake, Jennifer, Louisiana Gentlemen Series.)",Jennifer Blake,2000,Mira
926,8420636282,El Principito,Antoine De Saint-Exupery,2002,Distribooks
927,8432205311,El Perfume: Historia De UN Asesino/Perfume : The Story of a Murderer,Patrick Suskind,1984,Editorial Seix Barral
928,042513976X,Close to the Bone,David Wiltse,1993,Berkley Publishing Group
929,0441008291,The Tower at Stony Wood,Patricia A. McKillip,2001,Ace Books
931,002542730X,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994,John Wiley &amp; Sons Inc
970,0060520507,"Sushi for Beginners : A Novel (Keyes, Marian)",Marian Keyes,2003,William Morrow
975,0060930934,Wasted : A Memoir of Anorexia and Bulimia,Marya Hornbacher,1999,Perennial
981,0060951303,La casa de los espÃ­ritus,Isabel Allende,1995,Rayo
984,0140154078,The Music of Chance,Paul Auster,1993,Penguin Books
989,0140327592,Matilda,Roald Dahl,1990,Viking Penguin Inc
991,0141181222,One Flew over the Cuckoo's Nest (Penguin Classics),Ken Kesey,2003,Penguin Books
992,0316666343,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
1187,0345391810,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1995,Ballantine Books
1196,0385504209,The Da Vinci Code,Dan Brown,2003,Doubleday
1351,0439284031,Harry Potter Schoolbooks: Quidditch Through the Ages and Fantastic Beasts and Where to Find Them,J .K. Rowling,2001,Scholastic
1352,0439286239,Harry Potter and the Sorcerer's Stone Movie Poster Book,Inc Staff Scholastic,2001,Scholastic
1353,0449221148,High Stakes,Dick Francis,1993,Fawcett Books
1355,0451527747,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,2000,Signet Classics
1361,0486282112,Frankenstein (Dover Thrift Editions),Mary Wollstonecraft Shelley,1994,Dover Publications
1366,0486424499,Jane Eyre (Dover Thrift Editions),Charlotte Bronte,2003,Dover Publications
1373,0553275283,Love Story,Erich Segal,1988,Bantam Books
1377,0613329740,Quidditch Through the Ages,J. K. Rowling,2001,Sagebrush Education Resources
1386,063403541X,Bridget Jones's Diary: Music from the Motion Picture,Various,2001,Hal Leonard Publishing Corporation
1389,067172939X,Dark Angel (Casteel),V.C. Andrews,1990,Pocket
1394,0671729438,Gates of Paradise (Casteel),V.C. Andrews,1990,Pocket
1401,0679745580,In Cold Blood (Vintage International),TRUMAN CAPOTE,1994,Vintage
1409,0804106304,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
1479,0971880107,Wild Animus,Rich Shapero,2004,Too Far
1564,1400001625,Sultana (Spanish Edition),JEAN SASSON,2002,Plaza y Janes
1565,2290309494,Virgin suicides,Eugenides Jeffrey,2000,J'ai lu
1567,2742739351,Les Soldats de Salamine,Javier Cercas,2002,Actes Sud
1568,8401462231,Contacto,Carl Sagan,1989,Lectorum Pubns Inc
1572,8408011200,El Hermano Pequeno (Serie Carvalho),Manuel Vazquez Montalban,1995,Planeta Pub Corp
1574,8420432113,Momo (Spanish Language Edition),Michael Ende,1984,Aguilar
1577,8423325105,NADA,Carmen Laforet,1999,Destino Ediciones
1578,8423951537,El Corazon Del Tartaro (Narrativa),Rosa Montero,2002,"Espasa Calpe Mexicana, S.A."
1579,8423976645,Olvidado Rey Gudu,Ana Maria Matute,1996,Espasa
1580,8440627203,El mÃ©dico,Noah Gordon,1992,Ediciones B
1583,8440696833,La Playa (Spanish Language Version),Alex Garland,2000,Grupo Zeta
1585,8495501090,El ocho,Katherine Neville,2001,Punto de Lectura
1588,8495501198,Memorias de una geisha,Arthur Golden,2001,Suma de Letras
1591,950491036X,La Sombra del Viento,Carlos Ruiz Zafon,2003,Planeta
1598,059030271X,Charlotte's Web,E. B. White,1974,Scholastic Paperbacks (T)
1608,0590453661,"Stay Out of the Basement (Goosebumps, No 2)",R. L. Stine,1995,Scholastic
1611,0590483404,"A Shocker on Shock Street (Goosebumps, No 35)",R. L. Stine,1995,Scholastic
1614,0671021354,Child of the Hunt (Buffy the Vampire Slayer),Christopher Golden,1998,Simon Spotlight Entertainment
1616,0671026283,Visitors (Buffy the Vampire Slayer),Laura Anne Gilman,1999,Simon Spotlight Entertainment
1617,0671727109,My Teacher Fried My Brains (MY TEACHER BOOKS),Bruce Coville,1991,Aladdin
1619,0060964049,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,1989,Perennial
1633,0380807343,Coraline,Neil Gaiman,2003,HarperTrophy
1646,0439064864,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic
1718,2020564777,Bouquiner : Autobiobibliographie,Annie FranÃ?Â§ois,2002,Seuil
1720,2020591944,Twist tropique,Francis Mizio,2003,Seuil
1722,2070404587,Le Liseur,Berhard Schlink,0,Folio
1726,2070406962,Des chrÃ?Â©tiens et des maures,Daniel Pennac,1999,Gallimard
1731,2070425770,La Douce empoisonneuse,Arto Paasilinna,2003,Gallimard
1733,2070725804,Comme un roman,Daniel Pennac,1992,Gallimard
1735,2226070109,Un aller simple: Roman,Didier van Cauwelaert,1994,Albin Michel
1738,2226135022,Oscar et la dame rose,Eric-Emmanuel Schmitt,2002,Albin Michel
1743,2253049417,"Bilbo, Le Hobbit",J. R. R. Tolkien,2002,Pocket (FR)
1746,2253171670,Les RiviÃ?Â¨res pourpres,Jean-Christophe GrangÃ?Â©,2001,Le Livre de Poche
1748,2264010991,Nocturne indien,Antonio Tabucchi,1988,Editions 10/18
1749,2264029463,Au lit !,Baddiel,2000,Editions 10/18
1750,2264031158,"Amour, Prozac, et autres curiositÃ?Â©s",Lucia Etxebarria,2000,Editions 10/18
1751,2266102621,Les Heures / The Hours,Michael Cunningham,2001,Pocket (FR)
1756,2266104535,Et Si C'Etait Vrai / If This Were Only True,Marc Levy,2001,Pocket
1763,2277302228,The Nazis and the Metro,Didier Daeninckx,0,Editions 84
1767,2290303488,"Le Cycle d'Ender, tome 4 : Les Enfants de l'esprit",Orson Scott Card,2003,J'ai lu
1770,2290308285,"Le Cycle d'Ender, tome 1 : La StratÃ?Â©gie Ender",Scott Card Orson,2001,J'ai lu
1776,2290312924,"Le Cycle d'Ender, tome 2 : La Voix des morts",Scott Card Orson,2001,J'ai lu
1781,2290315524,"Le Cycle d'Ender, tome 3 : XÃ?Â©nocide",Card Orson Scott,2001,J'ai lu
1785,2290321559,"Le Poulpe, numÃ?Â©ro 17 : Touche pas Ã?Â  mes deux seins",Martin Winckler,2002,J'ai lu
1788,2742729038,Un lieu sÃ?Â»r,Barbara Gowdy,2000,Actes Sud
1789,2841469824,Le cimetiÃ?Â¨re des Ã?Â©lÃ?Â©phants,Maryse Lamigeon,2001,Syros la DÃ?Â©couverte
1790,2869305583,Un tout petit monde,David Lodge,1992,Rivages
1793,2895400644,J'Ã?Â©tais si timide que j'ai mordu la maÃ?Â®tresse,Minne,2003,Les 400 coups
1797,2907572121,Les bruines de Lanester,Jean Failler,2003,Du Palemon
1800,3453150538,Weit wie das Meer.,Nicholas Sparks,1999,Heyne
1801,0060011939,Veronika Decide Morir,Paulo Coelho,2001,Rayo
1803,0140187758,O Pioneers! (Penguin Twentieth-Century Classics),Willa Cather,1994,Penguin Books
1804,0316154601,Lost Light,Michael Connelly,2003,"Little, Brown"
1808,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
1922,2070419657,Soie,Alessandro Baricco,2001,Gallimard
1925,2253063339,Les Fourmis,Bernard Werber,2002,LGF
1929,2253137243,Le Jour des fourmis,Bernard Werber,1995,LGF
1931,2253144452,La RÃ?Â©volution des fourmis,Bernard Werber,1998,LGF
1936,2253152072,L'Empire des Anges,B. Werber,2001,LGF
1938,2264027134,Haute FidÃ?Â©litÃ?Â©,Nick Hornby,1999,Editions 10/18
1942,226612269X,Ou Es-Tu?,Marc Levy,2003,Distribooks Inc
1944,2290318329,L'Homme aux cercles bleus,Fred Vargas,2002,J'ai lu
1948,2878580753,Un peu plus loin sur la droite (Chemins nocturnes),Fred Vargas,1996,V. Hamy
1949,8423310353,El Camino (Coleccion Destinolibro),Miguel Delibes,1991,Continental Book Company
1953,0446310786,To Kill a Mockingbird,Harper Lee,1988,Little Brown &amp; Company
2045,3423118709,Title Kassandra. ErzÃ?Â¤hlung. ( Sammlung Luchterhand im dtv).,Christa Wolf,1993,Dtv
2047,3442723078,Die Asche Meiner Mutter,Frank McCourt,1999,"Wilhelm Goldmann Verlag, GmbH"
2049,0312966970,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks
2093,0312864590,"Crossroads of Twilight (The Wheel of Time, Book 10)",Robert Jordan,2003,Tor Fantasy
2094,0345348664,The Illearth War (Chronicles of Thomas Covenant the Unbeliever),Stephen R. Donaldson,1989,Del Rey Books
2097,0345348672,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, Book 3)",Stephen R. Donaldson,1993,Del Rey Books
2102,0345354621,The Terminal Man,Michael Crichton,1988,Ballantine Books
2115,0345385764,Night Manager,JOHN LE CARRE,1994,Ballantine Books
2117,0345435036,Crying Wolf,PETER ABRAHAMS,2001,Fawcett
2118,0425104273,The First Deadly Sin,Lawrence Sanders,1993,Berkley Publishing Group
2120,0425172546,Southern Cross,Patricia Daniels Cornwell,1999,Berkley Publishing Group
2143,0440218667,The Select,F. Paul Wilson,1995,Dell
2145,0440220602,The Chamber,John Grisham,1995,Dell Publishing Company
2205,0451180054,Trial by Fire,Nancy Taylor Rosenberg,1996,Signet Book
2213,0451198514,Stealing Faces,Michael Prescott,1999,Signet Book
2218,0515131520,Darkling I Listen,Katherine Sutcliffe,2001,Jove Books
2221,0553266306,The Day of the Jackal,Frederick Forsyth,1982,Bantam Books
2223,0765342987,Kushiel's Dart,Jacqueline Carey,2002,Tor Books
2235,0812550307,"The Fires of Heaven (The Wheel of Time, Book 5)",Robert Jordan,1994,Tor Fantasy
2247,0843949163,In the Dark,Richard Laymon,2001,Leisure Books
2249,0886773741,Tailchaser's Song,Tad Williams,1994,Daw Books
2253,0886774802,"Stone of Farewell (Memory, Sorrow, and Thorn, Book 2)",Tad Williams,1994,Daw Books
2258,0886774829,"Stronghold (Dragon Star, Book 1)",Melanie Rawn,1994,Daw Books
2265,0886775426,"The Dragon Token (Dragon Star, Book 2)",Melanie Rawn,1994,Daw Books
2271,0886775957,"Skybowl (Dragon Star, Book 3)",Melanie Rawn,1994,Daw Books
2278,0886777178,"Crown of Shadows (The Coldfire Trilogy, Book 3)",C. S. Friedman,1996,Daw Books
2279,1572971835,Courage Under Fire,Patrick Sheane Duncan,1996,Berkley Publishing Group
2281,3499221489,Heimkehr.,Rosamunde Pilcher,1997,Rowohlt Tb.
2282,0345425596,The Spice Girls: The Uncensored Story Behind Pop's Biggest Phenomenon,Anna Louise Golden,1997,Ballantine Books
2283,0590417827,"Karen's Kittycat Club (Baby-Sitters Little Sister, 4)",Ann M. Martin,1989,Scholastic Paperbacks
2285,0590436449,"Karen's Goldfish (Baby-Sitters Little Sister, 16)",Ann M. Martin,1995,Scholastic
2286,0590436481,"Karen's Surprise (Baby-Sitters Little Sister, 13)",Ann M. Martin,1995,Scholastic
2287,0590442988,"Karen's Little Sister (Baby-Sitters Little Sister, 6)",Ann M. Martin,1990,Scholastic
2288,0590442996,"Karen's Worst Day (Baby-Sitters Little Sister, 3)",Ann M. Martin,1990,Scholastic
2290,0590448595,"Karen's School Trip (Baby-Sitters Little Sister, 24)",Ann M. Martin,1992,Scholastic Paperbacks (Mm)
2291,0060930187,The Bell Jar : A Novel (Perennial Classics),Sylvia Plath,2000,Perennial
2305,0375760911,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books
2335,0689817851,Go Ask Alice,Anonymous,1998,Simon Pulse
2354,0874869870,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,1999,Plough Publishing House
2363,0061081450,Dancing on Air (Harper Monogram),Susan Wiggs,1996,HarperCollins Publishers
2364,0061083259,Dreamcatcher,Dinah McCall,1996,HarperTorch
2367,0061087017,Legend,Sharon Sala,1998,HarperTorch
2368,0061094404,Power of a Woman,Barbara Taylor Bradford,1998,HarperTorch
2371,0671793489,All Around the Town,Mary Higgins Clark,1993,Pocket Star
2396,0684845768,COAST ROAD : A NOVEL,Barbara Delinsky,1998,Simon &amp; Schuster
2398,0312244266,Winter Solstice,Rosamunde Pilcher,2000,Thomas Dunne Books
2406,3257062354,Veronika beschlieÃ?Â?t zu sterben.,Paulo Coelho,2000,"Diogenes Verlag, ZÃ?Â¼rich"
2407,3423202327,MÃ?Â¶rder ohne Gesicht.,Henning Mankell,1999,Dtv
2410,3492045170,Stupid White Men. Eine Abrechnung mit dem Amerika unter George W. Bush,Michael Moore,2003,Piper
2413,3499101505,Der Richter Und Sein Henker,Friedrich Duerenmatt,2000,Distribooks Inc
2415,3548359698,Warum MÃ?Â¤nner nicht zuhÃ?Â¶ren und Frauen schlecht einparken.,Allan Pease,2000,Ullstein Tb
2418,3550075359,Warum MÃ?Â¤nner lÃ?Â¼gen und Frauen immer Schuhe kaufen.,Allan Pease,2002,Ullstein Buchverlage GmbH &amp; Co. KG / Ullstein Tas
2419,3596214629,"Herr Der Fliegen (Fiction, Poetry and Drama)",Golding,0,Fischer Taschenbuch Verlag GmbH
2423,0671011367,Deja Dead,Kathy Reichs,1998,Pocket
2441,0618045996,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,2002,Houghton Mifflin Company
2447,0452282101,The Debt: What America Owes to Blacks,Randall Robinson,2001,Plume Books
2448,0671025368,The Coldest Winter Ever,Sister Souljah,2000,Pocket
2449,0553581112,Justice Hall: A Mary Russell Novel (Mary Russell Novels (Paperback)),Laurie R. King,2003,Bantam Books
2450,0805047379,The Sweetheart Season: A Novel,Karen Joy Fowler,1996,Henry Holt &amp; Company
2454,0892964456,Bootlegger's Daughter,Margaret Maron,1992,Mysterious Press
2455,0373250223,Name &amp; Address Withheld (Red Dress Ink (Paperback)),Jane Sigaloff,2002,Red Dress Ink
2464,9681500830,El Principito/Little Prince,Antonie De Saint,1998,"Editores Mexicanos Unidos, S.A."
2465,0425182150,Perish Twice,Robert B. Parker,2001,Berkley Publishing Group
2469,1883473004,Mutant Message: Down Under,Marlo Morgan,1992,Bookpeople
2472,0061007129,Kane &amp; Abel,Jeffrey Archer,1993,HarperTorch
2474,0061000027,Dance Hall of the Dead (Joe Leaphorn Novels),Tony Hillerman,1990,HarperTorch
2483,0812511816,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy
2505,0880381736,"Dragons of Autumn Twilight (Dragonlance Chronicles, Vol 1)",Margaret Weis,1990,TSR
2514,0880381744,Dragons of Winter Night,Margaret Weis,1985,Wizards of the Coast
2519,0060505885,The Scandalous Summer of Sissy LeBlanc : A Novel,Loraine Despres,2002,Perennial
2527,0061097101,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch
2550,0312283709,Running with Scissors,Augusten Burroughs,2002,St. Martin's Press
2559,0312983271,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002,St. Martin's Paperbacks
2597,0380731851,Mystic River,Dennis Lehane,2002,HarperTorch
2629,0446605484,Roses Are Red (Alex Cross Novels),James Patterson,2001,Warner Vision
2654,0446611212,Violets Are Blue,James Patterson,2002,Warner Vision
2683,0451188454,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004,Signet Book
2700,0451207955,Serpent's Dance,Larry Brooks,2003,Signet Book
2702,0609804138,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999,Three Rivers Press
2742,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
2808,0743407067,The First Time,Joy Fielding,2001,Pocket Star
2814,074343627X,Dreamcatcher,Stephen King,2001,Pocket
2833,0786013230,Out of Sight,T. J. MacGregor,2002,Pinnacle Books
2834,3426615355,How to be good.,Nick Hornby,2003,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co."
2835,3442455707,MilitÃ?Â¤rmusik.,Wladimir Kaminer,2003,Goldmann
2840,0075536498,The Plague,Albert  Camus,1965,McGraw-Hill Humanities/Social Sciences/Languages
2842,0330262130,Restaurant At the End of the Universe,Douglas Adams,0,Pan Books Ltd
2855,0385720920,Choke,CHUCK PALAHNIUK,2002,Anchor
2864,0393319296,Invisible Monsters,Chuck Palahniuk,1999,W.W. Norton &amp; Company
2877,0553262505,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)",URSULA K. LE GUIN,1984,Bantam
2895,0805062971,Fight Club,Chuck Palahniuk,1999,Owl Books
2910,3257228007,Das Parfum: Die Geschichte Eines Morders,Patrick Suskind,1994,Distribooks Inc
2917,0590108395,"The Hidden Stairs and the Magic Carpet (Secret of Droon, No 1)",Tony Abbott,1999,Scholastic
2919,3442451353,Das Wunschspiel.,Patrick Redmond,2002,Goldmann
2921,1573229571,About a Boy (Movie Tie-In),Nick Hornby,2002,Riverhead Books
2943,0434009407,Hannibal,Thomas Harris,0,William Heinemann Ltd(england
2945,8472230082,Relato de un nÃ¡ufrago,Gabriel Garcia Marquez,1984,Tusquets
2947,0064404773,Beauty: A Retelling of the Story of Beauty and the Beast,Robin McKinley,1993,HarperCollins Publishers
2955,0064407667,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins
3014,081297106X,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,2003,Random House Trade Paperbacks
3027,0843951826,Body Rides,Richard Laymon,2004,Leisure Books
3030,0066210151,The Book of Shadows: A Novel,James Reese,2002,William Morrow
3032,0385334141,Mother Night,KURT VONNEGUT,1999,Delta
3033,0425191184,Red Rabbit,Tom Clancy,2003,Berkley Publishing Group
