,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
1340,2253005274,Le Grand Meaulnes (Classiques De Poche),Alain-Fournier,2000,Distribooks Inc
1349,0140328742,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,1988,Penguin USA
1352,0140366830,Tales of the Greek Heroes: Retold from the Ancient Authors (Puffin Classics),Roger Lancelyn Green,1995,Puffin Books
1354,0836218833,Attack Of The Deranged Mutant Killer Snow Goons,Bill Watterson,1992,Andrews McMeel Publishing
1373,0836220889,Calvin and Hobbes,Bill Watterson,1987,Andrews McMeel Publishing
1394,088365721X,"The Best of Bombeck: At Wit's End, Just Wait Until You Have Children of Your Own, I Lost Everything in the Post-Natal Depression",Erma Bombeck,1994,BBS Publishing Corporation
1398,3257227264,Die HÃ?Â¤upter meiner Lieben.,Ingrid Noll,2000,Diogenes Verlag
1405,3423201509,Die Weiss Lowin / Contemporary German Lit,Henning Mankell,2002,Distribooks
1417,0345423402,A Kiss of Shadows (Meredith Gentry Novels (Paperback)),LAURELL K. HAMILTON,2002,Ballantine Books
1444,3404131606,Nachtschicht.,Stephen King,2003,LÃ?Â¼bbe
1449,3404139178,Das Lacheln der Fortuna: Historischer Roman,Rebecca Gable,1997,LÃ?Â¼bbe
1455,3442421357,Im Eishaus.,Minette Walters,1996,Goldmann
1459,345309221X,Die Zauberin von Ruwenda.,Marion Zimmer Bradley,1995,Heyne
1462,3596129389,Die Zauberfrau.,Hera Lind,1995,"Fischer (Tb.), Frankfurt"
1466,3596237874,Beim Naechsten Mann Wird Alles (Frau in Der Gesellschaft),Eva Heller,1997,Fischer Taschenbuch Verlag GmbH
1470,3596247500,Ein Mann fÃ?Â¼r jede Tonart. Roman. ( Die Frau in der Gesellschaft).,Hera Lind,2000,"Fischer (Tb.), Frankfurt"
1475,044020562X,One,Richard Bach,1989,Dell
1488,042518109X,Whispers,Dean R. Koontz,2001,Berkley Publishing Group
1499,0425188221,Shadowland,Peter Straub,2003,Berkley Publishing Group
1501,0688172377,Desert Flower : The Extraordinary Journey Of A Desert Nomad,Waris Dirie,1999,Perennial
1505,8806155873,Un Giorno Dopo L'altro,Carlo Lucarelli,2000,Einaudi
1506,8807810751,Piccoli Equivoci Senza Importanza: Piccoli Equivoci Senza Importanza,Tabucchi,0,Feltrinelli
1507,8817106100,Oceano Mare,Alessandro Baricco,0,Biblioteca Universale Rizzoli
1514,8838910987,Il birraio di Preston (La memoria),Andrea Camilleri,1995,Sellerio
1518,0151446474,The Name of the Rose,Umberto Eco,1983,Harcourt
1525,0064430227,Harold and the Purple Crayon 50th Anniversary Edition (Purple Crayon Books),Crockett Johnson,1981,HarperTrophy
1529,0671723650,How To Win Friends And Influence People,Dale Carnegie,1990,Pocket
1537,0812533550,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1986,Tor Books
1545,884590184X,Siddharta Romanzo Versione Di M Mila,Hermann Hesse,0,Adelphi Book Shop Ltd
1546,0446613843,The Jester,James Patterson,2004,Warner Books
1559,0440241537,The King of Torts,JOHN GRISHAM,2003,Dell
1614,0440228840,Demon in My View (Laurel-Leaf Books),AMELIA ATWATER-RHODES,2001,Laurel Leaf
1615,0060542845,The Holiday Present,Johanna Lindsey,2003,Avon Books
1621,1551666308,"Roan (Blake, Jennifer, Louisiana Gentlemen Series.)",Jennifer Blake,2000,Mira
1622,8420636282,El Principito,Antoine De Saint-Exupery,2002,Distribooks
1623,8432205311,El Perfume: Historia De UN Asesino/Perfume : The Story of a Murderer,Patrick Suskind,1984,Editorial Seix Barral
1625,042513976X,Close to the Bone,David Wiltse,1993,Berkley Publishing Group
1626,0441008291,The Tower at Stony Wood,Patricia A. McKillip,2001,Ace Books
1628,002542730X,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994,John Wiley &amp; Sons Inc
1682,0060520507,"Sushi for Beginners : A Novel (Keyes, Marian)",Marian Keyes,2003,William Morrow
1690,0060930934,Wasted : A Memoir of Anorexia and Bulimia,Marya Hornbacher,1999,Perennial
1697,0060951303,La casa de los espÃ­ritus,Isabel Allende,1995,Rayo
1701,0140154078,The Music of Chance,Paul Auster,1993,Penguin Books
1709,0140327592,Matilda,Roald Dahl,1990,Viking Penguin Inc
1714,0140367616,The Coral Island (Puffin Classics),Robert M. Ballantyne,1995,Puffin Books
1716,0141181222,One Flew over the Cuckoo's Nest (Penguin Classics),Ken Kesey,2003,Penguin Books
1717,0151010633,Q,Luther Blissett,2004,Harcourt
1718,0316666343,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
2075,0345391810,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1995,Ballantine Books
2095,0385504209,The Da Vinci Code,Dan Brown,2003,Doubleday
2380,0439284031,Harry Potter Schoolbooks: Quidditch Through the Ages and Fantastic Beasts and Where to Find Them,J .K. Rowling,2001,Scholastic
2382,0439286239,Harry Potter and the Sorcerer's Stone Movie Poster Book,Inc Staff Scholastic,2001,Scholastic
2384,0449221148,High Stakes,Dick Francis,1993,Fawcett Books
2389,0451527747,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,2000,Signet Classics
2397,0486282112,Frankenstein (Dover Thrift Editions),Mary Wollstonecraft Shelley,1994,Dover Publications
2408,0486424499,Jane Eyre (Dover Thrift Editions),Charlotte Bronte,2003,Dover Publications
2415,0553275283,Love Story,Erich Segal,1988,Bantam Books
2419,0613329740,Quidditch Through the Ages,J. K. Rowling,2001,Sagebrush Education Resources
2431,063403541X,Bridget Jones's Diary: Music from the Motion Picture,Various,2001,Hal Leonard Publishing Corporation
2437,067172939X,Dark Angel (Casteel),V.C. Andrews,1990,Pocket
2444,0671729438,Gates of Paradise (Casteel),V.C. Andrews,1990,Pocket
2452,0679745580,In Cold Blood (Vintage International),TRUMAN CAPOTE,1994,Vintage
2464,0804106304,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
2586,0971880107,Wild Animus,Rich Shapero,2004,Too Far
2794,1400001625,Sultana (Spanish Edition),JEAN SASSON,2002,Plaza y Janes
2796,1853262404,Heart of Darkness (Wordsworth Collection),Joseph Conrad,1998,NTC/Contemporary Publishing Company
2797,2290309494,Virgin suicides,Eugenides Jeffrey,2000,J'ai lu
2800,2742739351,Les Soldats de Salamine,Javier Cercas,2002,Actes Sud
2803,3775713328,Ernst Luwig Kirchner: Mountain Life: The Early Years in Davos 1917-1926,Ernst Ludwig Kirchner,2003,Hatje Cantz Publishers
2806,8401462231,Contacto,Carl Sagan,1989,Lectorum Pubns Inc
2811,8408011200,El Hermano Pequeno (Serie Carvalho),Manuel Vazquez Montalban,1995,Planeta Pub Corp
2814,8420432113,Momo (Spanish Language Edition),Michael Ende,1984,Aguilar
2818,8423325105,NADA,Carmen Laforet,1999,Destino Ediciones
2821,8423951537,El Corazon Del Tartaro (Narrativa),Rosa Montero,2002,"Espasa Calpe Mexicana, S.A."
2824,8423976645,Olvidado Rey Gudu,Ana Maria Matute,1996,Espasa
2825,8440627203,El mÃ©dico,Noah Gordon,1992,Ediciones B
2829,8440696833,La Playa (Spanish Language Version),Alex Garland,2000,Grupo Zeta
2831,8495501090,El ocho,Katherine Neville,2001,Punto de Lectura
2841,8495501198,Memorias de una geisha,Arthur Golden,2001,Suma de Letras
2851,950491036X,La Sombra del Viento,Carlos Ruiz Zafon,2003,Planeta
2859,059030271X,Charlotte's Web,E. B. White,1974,Scholastic Paperbacks (T)
2874,0590453661,"Stay Out of the Basement (Goosebumps, No 2)",R. L. Stine,1995,Scholastic
2879,0590483404,"A Shocker on Shock Street (Goosebumps, No 35)",R. L. Stine,1995,Scholastic
2885,0671021354,Child of the Hunt (Buffy the Vampire Slayer),Christopher Golden,1998,Simon Spotlight Entertainment
2888,0671026283,Visitors (Buffy the Vampire Slayer),Laura Anne Gilman,1999,Simon Spotlight Entertainment
2890,0671727109,My Teacher Fried My Brains (MY TEACHER BOOKS),Bruce Coville,1991,Aladdin
2892,0060964049,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,1989,Perennial
2916,0380807343,Coraline,Neil Gaiman,2003,HarperTrophy
2940,0439064864,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic
3044,2020564777,Bouquiner : Autobiobibliographie,Annie FranÃ?Â§ois,2002,Seuil
3050,2020591944,Twist tropique,Francis Mizio,2003,Seuil
3053,2070378411,L'Enchanteur,RenÃ?Â© Barjavel,1987,Gallimard
3054,2070404587,Le Liseur,Berhard Schlink,0,Folio
3058,2070404722,Prisonniers du paradis,Arto Paasilinna,1998,Gallimard
3059,2070406962,Des chrÃ?Â©tiens et des maures,Daniel Pennac,1999,Gallimard
3065,2070408450,Saga,Tonino Benacquista,1999,Gallimard
3066,2070425770,La Douce empoisonneuse,Arto Paasilinna,2003,Gallimard
3068,2070725804,Comme un roman,Daniel Pennac,1992,Gallimard
3071,2226070109,Un aller simple: Roman,Didier van Cauwelaert,1994,Albin Michel
3075,2226135022,Oscar et la dame rose,Eric-Emmanuel Schmitt,2002,Albin Michel
3084,2253049417,"Bilbo, Le Hobbit",J. R. R. Tolkien,2002,Pocket (FR)
3090,2253171670,Les RiviÃ?Â¨res pourpres,Jean-Christophe GrangÃ?Â©,2001,Le Livre de Poche
3093,2264010991,Nocturne indien,Antonio Tabucchi,1988,Editions 10/18
3094,2264029463,Au lit !,Baddiel,2000,Editions 10/18
3095,2264031158,"Amour, Prozac, et autres curiositÃ?Â©s",Lucia Etxebarria,2000,Editions 10/18
3099,2266102028,NÃ?Â©fertiti dans un champ de canne Ã?Â  sucre,Philippe Jaenada,2000,Pocket
3100,2266102621,Les Heures / The Hours,Michael Cunningham,2001,Pocket (FR)
3107,2266104535,Et Si C'Etait Vrai / If This Were Only True,Marc Levy,2001,Pocket
3119,2277302228,The Nazis and the Metro,Didier Daeninckx,0,Editions 84
3125,2290303488,"Le Cycle d'Ender, tome 4 : Les Enfants de l'esprit",Orson Scott Card,2003,J'ai lu
3128,2290308285,"Le Cycle d'Ender, tome 1 : La StratÃ?Â©gie Ender",Scott Card Orson,2001,J'ai lu
3135,2290312924,"Le Cycle d'Ender, tome 2 : La Voix des morts",Scott Card Orson,2001,J'ai lu
3140,2290315524,"Le Cycle d'Ender, tome 3 : XÃ?Â©nocide",Card Orson Scott,2001,J'ai lu
3144,2290321559,"Le Poulpe, numÃ?Â©ro 17 : Touche pas Ã?Â  mes deux seins",Martin Winckler,2002,J'ai lu
3147,2742729038,Un lieu sÃ?Â»r,Barbara Gowdy,2000,Actes Sud
3149,2841469824,Le cimetiÃ?Â¨re des Ã?Â©lÃ?Â©phants,Maryse Lamigeon,2001,Syros la DÃ?Â©couverte
3151,2869305583,Un tout petit monde,David Lodge,1992,Rivages
3154,2895400644,J'Ã?Â©tais si timide que j'ai mordu la maÃ?Â®tresse,Minne,2003,Les 400 coups
3159,2907572121,Les bruines de Lanester,Jean Failler,2003,Du Palemon
3162,3453150538,Weit wie das Meer.,Nicholas Sparks,1999,Heyne
3164,0060011939,Veronika Decide Morir,Paulo Coelho,2001,Rayo
3169,0140187758,O Pioneers! (Penguin Twentieth-Century Classics),Willa Cather,1994,Penguin Books
3172,0316154601,Lost Light,Michael Connelly,2003,"Little, Brown"
3179,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
3369,2070419657,Soie,Alessandro Baricco,2001,Gallimard
3374,2253063339,Les Fourmis,Bernard Werber,2002,LGF
3387,2253137243,Le Jour des fourmis,Bernard Werber,1995,LGF
3393,2253144452,La RÃ?Â©volution des fourmis,Bernard Werber,1998,LGF
3401,2253152072,L'Empire des Anges,B. Werber,2001,LGF
3404,2264027134,Haute FidÃ?Â©litÃ?Â©,Nick Hornby,1999,Editions 10/18
3411,226612269X,Ou Es-Tu?,Marc Levy,2003,Distribooks Inc
3416,2290318329,L'Homme aux cercles bleus,Fred Vargas,2002,J'ai lu
3421,2878580753,Un peu plus loin sur la droite (Chemins nocturnes),Fred Vargas,1996,V. Hamy
3424,8423310353,El Camino (Coleccion Destinolibro),Miguel Delibes,1991,Continental Book Company
3432,0446310786,To Kill a Mockingbird,Harper Lee,1988,Little Brown &amp; Company
3570,3423118709,Title Kassandra. ErzÃ?Â¤hlung. ( Sammlung Luchterhand im dtv).,Christa Wolf,1993,Dtv
3574,3442723078,Die Asche Meiner Mutter,Frank McCourt,1999,"Wilhelm Goldmann Verlag, GmbH"
3576,3499153629,"Ich sehe was, was du nicht siehst. Acht unglaubliche Geschichten.",Roald Dahl,1984,Rowohlt Tb.
3577,0312966970,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks
3658,0312169817,To The Last Breath : Three Women Fight For The Truth Behind A Child's Tragic Murder,Carlton Stowers,1998,St. Martin's Press
3660,0312864590,"Crossroads of Twilight (The Wheel of Time, Book 10)",Robert Jordan,2003,Tor Fantasy
3663,0345348664,The Illearth War (Chronicles of Thomas Covenant the Unbeliever),Stephen R. Donaldson,1989,Del Rey Books
3668,0345348672,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, Book 3)",Stephen R. Donaldson,1993,Del Rey Books
3674,0345354621,The Terminal Man,Michael Crichton,1988,Ballantine Books
3696,0345385764,Night Manager,JOHN LE CARRE,1994,Ballantine Books
3699,0345435036,Crying Wolf,PETER ABRAHAMS,2001,Fawcett
3702,0425104273,The First Deadly Sin,Lawrence Sanders,1993,Berkley Publishing Group
3705,0425172546,Southern Cross,Patricia Daniels Cornwell,1999,Berkley Publishing Group
3744,0440218667,The Select,F. Paul Wilson,1995,Dell
3748,0440220602,The Chamber,John Grisham,1995,Dell Publishing Company
3840,0451180054,Trial by Fire,Nancy Taylor Rosenberg,1996,Signet Book
3850,0451198514,Stealing Faces,Michael Prescott,1999,Signet Book
3856,0515131520,Darkling I Listen,Katherine Sutcliffe,2001,Jove Books
3860,0553266306,The Day of the Jackal,Frederick Forsyth,1982,Bantam Books
3862,0765342987,Kushiel's Dart,Jacqueline Carey,2002,Tor Books
3882,0812550307,"The Fires of Heaven (The Wheel of Time, Book 5)",Robert Jordan,1994,Tor Fantasy
3897,0843949163,In the Dark,Richard Laymon,2001,Leisure Books
3902,0886773741,Tailchaser's Song,Tad Williams,1994,Daw Books
3909,0886774802,"Stone of Farewell (Memory, Sorrow, and Thorn, Book 2)",Tad Williams,1994,Daw Books
3918,0886774829,"Stronghold (Dragon Star, Book 1)",Melanie Rawn,1994,Daw Books
3927,0886775426,"The Dragon Token (Dragon Star, Book 2)",Melanie Rawn,1994,Daw Books
3935,0886775957,"Skybowl (Dragon Star, Book 3)",Melanie Rawn,1994,Daw Books
3944,0886777178,"Crown of Shadows (The Coldfire Trilogy, Book 3)",C. S. Friedman,1996,Daw Books
3947,1572971835,Courage Under Fire,Patrick Sheane Duncan,1996,Berkley Publishing Group
3950,3499221489,Heimkehr.,Rosamunde Pilcher,1997,Rowohlt Tb.
3952,0345425596,The Spice Girls: The Uncensored Story Behind Pop's Biggest Phenomenon,Anna Louise Golden,1997,Ballantine Books
3953,0590260251,"Karen's Angel (Baby-Sitters Little Sister, 68)",Ann M. Martin,1995,Scholastic
3954,0590417827,"Karen's Kittycat Club (Baby-Sitters Little Sister, 4)",Ann M. Martin,1989,Scholastic Paperbacks
3956,0590426702,Karen's Haircut (Baby-Sitters Little Sister (Paperback)),Ann M. Martin,1990,Scholastic
3957,0590436422,"Karen's Home Run (Baby-Sitters Little Sister, 18)",Ann M. Martin,1991,Scholastic
3959,0590436449,"Karen's Goldfish (Baby-Sitters Little Sister, 16)",Ann M. Martin,1995,Scholastic
3961,0590436465,Baby-Sitters Little Sister #14:  Karen's New Year,Ann M. Martin,1995,Scholastic
3963,0590436481,"Karen's Surprise (Baby-Sitters Little Sister, 13)",Ann M. Martin,1995,Scholastic
3965,059043649X,"Karen's Ghost (Baby-Sitters Little Sister, 12)",Ann M. Martin,1990,Scholastic
3966,0590442589,"Karen's School Picture (Baby-Sitters Little Sister, 5)",Ann M. Martin,1993,Scholastic
3967,0590442988,"Karen's Little Sister (Baby-Sitters Little Sister, 6)",Ann M. Martin,1990,Scholastic
3968,0590442996,"Karen's Worst Day (Baby-Sitters Little Sister, 3)",Ann M. Martin,1990,Scholastic
3971,0590448234,Karen's Carnival (Baby-Sitters Little Sister (Paperback)),Ann M. Martin,1995,Scholastic
3972,0590448595,"Karen's School Trip (Baby-Sitters Little Sister, 24)",Ann M. Martin,1992,Scholastic Paperbacks (Mm)
3975,0590456504,"Karen's Snow Day (Baby-Sitters Little Sister, 34)",Ann M. Martin,1993,Scholastic Paperbacks
3976,0060930187,The Bell Jar : A Novel (Perennial Classics),Sylvia Plath,2000,Perennial
4000,0375760911,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books
4038,0689817851,Go Ask Alice,Anonymous,1998,Simon Pulse
4068,0874869870,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,1999,Plough Publishing House
4081,0061081450,Dancing on Air (Harper Monogram),Susan Wiggs,1996,HarperCollins Publishers
4082,0061083259,Dreamcatcher,Dinah McCall,1996,HarperTorch
4085,0061087017,Legend,Sharon Sala,1998,HarperTorch
4086,0061094404,Power of a Woman,Barbara Taylor Bradford,1998,HarperTorch
4091,0671793489,All Around the Town,Mary Higgins Clark,1993,Pocket Star
4124,0684845768,COAST ROAD : A NOVEL,Barbara Delinsky,1998,Simon &amp; Schuster
4127,0312244266,Winter Solstice,Rosamunde Pilcher,2000,Thomas Dunne Books
4147,3257062354,Veronika beschlieÃ?Â?t zu sterben.,Paulo Coelho,2000,"Diogenes Verlag, ZÃ?Â¼rich"
4150,3423202327,MÃ?Â¶rder ohne Gesicht.,Henning Mankell,1999,Dtv
4162,3492045170,Stupid White Men. Eine Abrechnung mit dem Amerika unter George W. Bush,Michael Moore,2003,Piper
4181,3499101505,Der Richter Und Sein Henker,Friedrich Duerenmatt,2000,Distribooks Inc
4186,3548359698,Warum MÃ?Â¤nner nicht zuhÃ?Â¶ren und Frauen schlecht einparken.,Allan Pease,2000,Ullstein Tb
4198,3550075359,Warum MÃ?Â¤nner lÃ?Â¼gen und Frauen immer Schuhe kaufen.,Allan Pease,2002,Ullstein Buchverlage GmbH &amp; Co. KG / Ullstein Tas
4200,3596214629,"Herr Der Fliegen (Fiction, Poetry and Drama)",Golding,0,Fischer Taschenbuch Verlag GmbH
4206,0671011367,Deja Dead,Kathy Reichs,1998,Pocket
4241,0618045996,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,2002,Houghton Mifflin Company
4249,0452282101,The Debt: What America Owes to Blacks,Randall Robinson,2001,Plume Books
4251,0671025368,The Coldest Winter Ever,Sister Souljah,2000,Pocket
4254,0553581112,Justice Hall: A Mary Russell Novel (Mary Russell Novels (Paperback)),Laurie R. King,2003,Bantam Books
4258,0805047379,The Sweetheart Season: A Novel,Karen Joy Fowler,1996,Henry Holt &amp; Company
4262,0892964456,Bootlegger's Daughter,Margaret Maron,1992,Mysterious Press
