,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
3059,0440220602,The Chamber,John Grisham,1995,Dell Publishing Company
3144,0451180054,Trial by Fire,Nancy Taylor Rosenberg,1996,Signet Book
3154,0451198514,Stealing Faces,Michael Prescott,1999,Signet Book
3160,0553266306,The Day of the Jackal,Frederick Forsyth,1982,Bantam Books
3162,0765342987,Kushiel's Dart,Jacqueline Carey,2002,Tor Books
3180,0812550307,"The Fires of Heaven (The Wheel of Time, Book 5)",Robert Jordan,1994,Tor Fantasy
3195,0886773741,Tailchaser's Song,Tad Williams,1994,Daw Books
3202,0886774802,"Stone of Farewell (Memory, Sorrow, and Thorn, Book 2)",Tad Williams,1994,Daw Books
3211,0060930187,The Bell Jar : A Novel (Perennial Classics),Sylvia Plath,2000,Perennial
3233,0375760911,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books
3270,0689817851,Go Ask Alice,Anonymous,1998,Simon Pulse
3299,0874869870,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,1999,Plough Publishing House
3311,0061094404,Power of a Woman,Barbara Taylor Bradford,1998,HarperTorch
3316,0671793489,All Around the Town,Mary Higgins Clark,1993,Pocket Star
3349,0312244266,Winter Solstice,Rosamunde Pilcher,2000,Thomas Dunne Books
3367,3423202327,MÃ?Â¶rder ohne Gesicht.,Henning Mankell,1999,Dtv
3376,3492045170,Stupid White Men. Eine Abrechnung mit dem Amerika unter George W. Bush,Michael Moore,2003,Piper
3391,3548359698,Warum MÃ?Â¤nner nicht zuhÃ?Â¶ren und Frauen schlecht einparken.,Allan Pease,2000,Ullstein Tb
3402,0671011367,Deja Dead,Kathy Reichs,1998,Pocket
3430,0618045996,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,2002,Houghton Mifflin Company
3438,0671025368,The Coldest Winter Ever,Sister Souljah,2000,Pocket
3440,0553581112,Justice Hall: A Mary Russell Novel (Mary Russell Novels (Paperback)),Laurie R. King,2003,Bantam Books
3444,0373250223,Name &amp; Address Withheld (Red Dress Ink (Paperback)),Jane Sigaloff,2002,Red Dress Ink
3456,0425182150,Perish Twice,Robert B. Parker,2001,Berkley Publishing Group
3462,0061007129,Kane &amp; Abel,Jeffrey Archer,1993,HarperTorch
3464,0061000027,Dance Hall of the Dead (Joe Leaphorn Novels),Tony Hillerman,1990,HarperTorch
3477,0812511816,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy
3507,0880381736,"Dragons of Autumn Twilight (Dragonlance Chronicles, Vol 1)",Margaret Weis,1990,TSR
3520,0880381744,Dragons of Winter Night,Margaret Weis,1985,Wizards of the Coast
3527,0060505885,The Scandalous Summer of Sissy LeBlanc : A Novel,Loraine Despres,2002,Perennial
3541,0061097101,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch
3577,0312283709,Running with Scissors,Augusten Burroughs,2002,St. Martin's Press
3593,0312983271,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002,St. Martin's Paperbacks
3650,0380731851,Mystic River,Dennis Lehane,2002,HarperTorch
3704,0446605484,Roses Are Red (Alex Cross Novels),James Patterson,2001,Warner Vision
3748,0446611212,Violets Are Blue,James Patterson,2002,Warner Vision
3799,0451188454,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004,Signet Book
3824,0609804138,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999,Three Rivers Press
3882,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
3992,0743407067,The First Time,Joy Fielding,2001,Pocket Star
4006,074343627X,Dreamcatcher,Stephen King,2001,Pocket
4043,3442455707,MilitÃ?Â¤rmusik.,Wladimir Kaminer,2003,Goldmann
4049,0330262130,Restaurant At the End of the Universe,Douglas Adams,0,Pan Books Ltd
4069,0385720920,Choke,CHUCK PALAHNIUK,2002,Anchor
4087,0393319296,Invisible Monsters,Chuck Palahniuk,1999,W.W. Norton &amp; Company
4109,0553262505,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)",URSULA K. LE GUIN,1984,Bantam
4134,0805062971,Fight Club,Chuck Palahniuk,1999,Owl Books
4161,3257228007,Das Parfum: Die Geschichte Eines Morders,Patrick Suskind,1994,Distribooks Inc
4175,1573229571,About a Boy (Movie Tie-In),Nick Hornby,2002,Riverhead Books
4206,0064404773,Beauty: A Retelling of the Story of Beauty and the Beast,Robin McKinley,1993,HarperCollins Publishers
4217,0064407667,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins
4292,081297106X,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,2003,Random House Trade Paperbacks
4308,0066210151,The Book of Shadows: A Novel,James Reese,2002,William Morrow
4312,0425191184,Red Rabbit,Tom Clancy,2003,Berkley Publishing Group
4324,0751503894,The Physician,Noah Gordon,2001,Warner Futura
4330,0385503822,The Summons,John Grisham,2002,Doubleday Books
4373,0399138684,The Cat Who Came to Breakfast (Cat Who... (Hardcover)),Lilian Jackson Braun,1994,Putnam Pub Group
4379,0425189864,Mortal Prey,John Sandford,2003,Berkley Publishing Group
4394,0440236053,Writ of Execution,Perri O'Shaughnessy,2002,Dell Publishing Company
4409,0440241073,The Summons,John Grisham,2002,Dell Publishing Company
4494,0553586122,Reap the Wind,Iris Johansen,2002,Bantam Books
4517,0312960344,Pandora's Clock,John J. Nance,1996,St. Martin's Press
4523,055358068X,The Least Likely Bride,Jane Feather,2000,Bantam
4530,031286504X,I Am Legend,Richard Matheson,1997,Orb Books
4541,0345342968,Fahrenheit 451,RAY BRADBURY,1987,Del Rey
4639,0375756981,The Vagina Monologues: The V-Day Edition,Eve Ensler,2000,Villard Books
4666,0553382411,The Elegant Gathering of White Snows,KRIS RADISH,2003,Bantam
4673,0671027662,Coast Road: A Novel,Barbara Delinsky,1999,Pocket Books
4695,0767903382,Tender at the Bone: Growing Up at the Table,Ruth Reichl,1999,Broadway Books
4708,1558744592,A 4th Course of Chicken Soup for the Soul: 101 More Stories to Open the Heart and Rekindle the Spirit,Jack Canfield,1997,Health Communications
4723,0312979517,The Tin Collectors : A Novel (A Shane Scully Novel),Stephen J. Cannell,2002,St. Martin's Paperbacks
4733,0316152196,Angels Flight (Detective Harry Bosch Mysteries),Michael Connelly,1999,Little Brown &amp; Co
4736,0316154059,City of Bones,Michael Connelly,2002,Warner Books
4751,0316287555,Day of Confession,Allan Folsom,1998,"Little, Brown"
4761,034541389X,Flesh and Blood,Jonathan Kellerman,2002,Ballantine Books
4791,0345452550,A Cold Heart: An Alex Delaware Novel,JONATHAN KELLERMAN,2003,Ballantine Books
4809,0399146504,The Devil's Code,John Sandford,2000,G. P. Putnam's Sons
4817,0399148450,Widow's Walk (Spenser Mysteries (Hardcover)),Robert Parker,2002,Putnam Publishing Group
4827,0399148639,Mortal Prey,John Sandford,2002,Putnam Publishing Group
4848,0399148728,Fire Ice: A Novel from the NUMA Files,Clive Cussler,2002,Putnam Publishing Group
4853,0399149783,Monkeewrench,P. J. Tracy,2003,Putnam Publishing Group
4863,0399150870,Stone Cold: A Jesse Stone Novel,Robert B. Parker,2003,Putnam Publishing Group
4872,0399151451,Bad Business,Robert B. Parker,2004,Putnam Publishing Group
4886,0425183181,A Little Magic,Nora Roberts,2002,Berkley Publishing Group
4894,0440111323,A Catskill Eagle,Robert B. Parker,1993,Dell Publishing Company
4901,0440221463,All Our Yesterdays,ROBERT PARKER,1995,Dell
4905,0449221512,I Is for Innocent,Sue Grafton,1994,Fawcett Books
4949,0670894184,Back Roads,Tawni O'Dell,2000,Viking Books
4972,0671024094,The Coffin Dancer (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,1999,Pocket Books
4991,0679450408,Silent Witness,Richard North Patterson,1997,Random House Inc
5005,074320607X,"Nighttime Is My Time (Clark, Mary Higgins)",Mary Higgins Clark,2004,Simon &amp; Schuster
5020,0743486226,Angels &amp; Demons,Dan Brown,2003,Atria
5037,0380724987,Justice (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1996,Avon
5043,0380726246,Prayers for the Dead : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1997,Avon
5051,0425175405,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group
5096,0440225701,The Street Lawyer,JOHN GRISHAM,1999,Dell
5160,0553263226,The Bourne Supremacy,Robert Ludlum,1987,Bantam
5177,067102423X,Bag of Bones,Stephen King,1999,Pocket
5230,0671032658,The Green Mile,Stephen King,1999,Pocket
5240,0812516001,The Inheritor,Marion Zimmer Bradley,1984,Tor Books
5247,0812568710,01-01-00: The Novel of the Millennium,R. J. Pineiro,1999,Tor Books (Mm)
5253,0425178102,Big Trouble,Dave Barry,2001,Berkley Publishing Group
5271,0446609404,Cradle and All,James Patterson,2001,Warner Vision
5309,0446610038,1st to Die: A Novel,James Patterson,2002,Warner Vision
5402,0451178017,Over the Edge,Jonathan Kellerman,1993,Signet Book
5411,0553285920,Silent Partner (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1990,Bantam Books
5424,0345404114,Sleepers,Lorenzo Carcaterra,1996,Ballantine Books
5449,0375724400,When We Were Orphans (Vintage International (Paperback)),Kazuo Ishiguro,2001,Vintage Books USA
5460,0385479565,The Hot Zone,Richard Preston,1995,Anchor
5504,0449213730,The Ritual Bath (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1991,Fawcett Books
5519,0451173139,Night over Water,Ken Follett,1992,Signet Book
5536,0553299506,Private Eyes (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1992,Bantam Books
5550,0553575937,Jane and the Unpleasantness at Scargrave Manor: Being the First Jane Austen Mystery (Jane Austen Mysteries (Paperback)),Stephanie Barron,1997,Bantam Books
5554,0553580930,A Man in Full,Tom Wolfe,1999,Bantam
5573,080410946X,Object Lessons,Anna Quindlen,1992,Ivy Books
5585,0804114986,The Bonesetter's Daughter,Amy Tan,2002,Ballantine Books
5643,0440414806,Holes (Yearling Newbery),LOUIS SACHAR,2000,Yearling
5685,0679767800,The Stars My Destination,Alfred Bester,1996,Vintage Books USA
5692,0451198948,"Warrior's Song (Coulter, Catherine. Medieval Song Quartet, 4.)",Catherine Coulter,2004,Signet Book
5696,038081093X,Excavation,James Rollins,2000,HarperTorch
5703,0425147762,Red Azalea,Anchee Min,1995,Berkley Publishing Group
5706,0440224705,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,Dell
5720,0515115649,The Cat Who Came to Breakfast,Lilian Jackson Braun,1995,Jove Books
5733,0515129941,The Cat Who Robbed a Bank (Cat Who... (Paperback)),Lilian Jackson Braun,2001,Jove Books
5746,0671042858,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket
5792,0679745203,The English Patient,Michael Ondaatje,1996,Vintage Books USA
5851,0743223543,The Bone Vault : A Novel,Linda Fairstein,2003,Scribner
5856,0525945636,Code to Zero,Ken Follett,2000,Dutton Books
5869,0743422732,High Country Bride (McKettrick Cowboys),Linda Lael Miller,2002,Pocket
5876,074341232X,Jinxed,Carol Higgins Clark,2003,Pocket Star
5883,0060391626,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,Regan Books
5921,0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch
6014,0060987561,I Know This Much Is True,Wally Lamb,1999,Regan Books
6074,0316734837,Fortune's Rocks : A Novel,Anita Shreve,2002,"Little, Brown"
6086,0345413881,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,Ballantine Books
6115,0375724672,True History of the Kelly Gang,Peter Carey,2001,Vintage Books USA
6123,037582233X,Stargirl,JERRY SPINELLI,2002,Knopf Books for Young Readers
6141,0385475721,The Blind Assassin,Margaret Atwood,2000,Nan A. Talese
6163,0385483503,Arranged Marriage: Stories,Chitra Banerjee Divakaruni,1996,Anchor
6170,0385729332,The Sisterhood of the Traveling Pants,Ann Brashares,2001,Delacorte Press
6194,0394726413,"Bright Lights, Big City: A Novel (Vintage Contemporaries)",Jay McInerney,1987,Vintage Books USA
6202,0399142789,Conversations with God : An Uncommon Dialogue (Book 1),Neale Donald Walsch,1996,Putnam Publishing Group
6214,042511774X,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
6241,0440214424,Out of Sight,Elmore Leonard,1998,Dell
6249,0440236673,The Brethren,John Grisham,2000,Island
6326,0446604801,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books
6367,0446606189,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,Warner Books
6411,0446606383,The Midnight Club,James Patterson,1999,Warner Vision
6432,0446609323,Black Friday,James Patterson,1989,Warner Vision
6456,0449134482,Dances With Wolves,Michael Blake,1990,Fawcett Books
6472,0449223345,A Pirate Looks at Fifty,Jimmy Buffett,1999,Fawcett Books
6483,0553251996,Singin' and Swingin' and Gettin' Merry Like Christmas,Maya Angelou,1985,Bantam Books
6487,055326611X,EVEN COWGIRLS GET THE BLUES,TOM ROBBINS,1984,Bantam
6498,0553268880,The Prince of Tides,Pat Conroy,1987,Bantam Books
6548,0553273604,Of Love and Shadows,Isabel Allende,1988,Bantam Books
6555,0553347756,Wild Mind: Living the Writer's Life,Natalie Goldberg,1990,Bantam
6562,0553379615,Into the Forest,JEAN HEGLAND,1998,Bantam
6568,0553572997,The Alienist,Caleb Carr,1995,Bantam Books
6640,0670869902,How Stella Got Her Groove Back,Terry McMillan,1996,Viking Books
6660,0671021001,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket
6769,0671510053,SHIPPING NEWS,Annie Proulx,1994,Scribner
6846,0671647458,Color Purple,Alice Walker,1987,Pocket
6851,0679459618,Dr. Death: A Novel,Jonathan Kellerman,2000,Random House Trade
6868,0679741666,A Lesson Before Dying (Vintage Contemporaries),Ernest J. Gaines,1994,Random House Inc
6874,0679746048,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage
6945,0684841347,ONE DAY MY SOUL JUST OPENED UP : 40 DAYS AND 40 NIGHTS TOWARD SPIRITUAL STRENGTH AND PERSONAL GROWTH,Iyanla Vanzant,1998,Fireside
6952,0811801802,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin &amp; Sabine Continues,Nick Bantock,1992,Chronicle Books
6981,1558743669,"A Child Called \It\"": One Child's Courage to Survive""",Dave Pelzer,1995,Health Communications
7042,1573221856,High Maintenance,Jennifer Belle,2001,Riverhead Hardcover
7050,0425184463,Warrior Class,Dale Brown,2002,Berkley Publishing Group
7051,0553271644,Doom of the Darksword (Darksword Trilogy),Margaret Weis,1988,Bantam
7056,0316969680,The Beach House,James Patterson,2002,"Little, Brown"
7085,0375703861,White Teeth: A Novel,Zadie Smith,2001,Vintage Books USA
7123,0440225442,One False Move (Myron Bolitar Mysteries (Paperback)),HARLAN COBEN,1999,Dell
7132,0743206045,Daddy's Little Girl,Mary Higgins Clark,2002,Simon &amp; Schuster
7152,0743229878,Mount Vernon Love Story : A Novel of George and Martha Washington,Mary Higgins Clark,2002,Simon &amp; Schuster
7161,0307302636,The Grand and Wonderful Day (Little Golden Book),Mary Packard,1995,Western Publishing Company
7168,0380600129,The Indian in the Cupboard,Lynne Reid Banks,1999,HarperTrophy
7188,0380702843,The Return of the Indian (Indian in the Cupboard),Lynne Reid Banks,1999,HarperTrophy
7207,0380710404,The Secret of the Indian (Indian in the Cupboard),Lynne Reid Banks,1999,HarperTrophy
7215,039480001X,The Cat in the Hat,Dr. Seuss,1957,Random House Books for Young Readers
7241,0394800028,The Cat in the Hat Comes Back (I Can Read It All by Myself Beginner Books),Dr. Seuss,1958,Random House Books for Young Readers
7253,0394800184,Are You My Mother?,Philip D. Eastman,1960,Random House Children's Books
7264,039480029X,Hop on Pop (I Can Read It All by Myself Beginner Books),Dr. Seuss,1963,Random House Books for Young Readers
7280,0717283208,Prince and the Pauper Walt Disney,Disney,1993,Stoddart+publishing
7288,044023722X,A Painted House,John Grisham,2001,Dell Publishing Company
7404,0671015648,Isabel's Bed,Elinor Lipman,1998,Washington Square Press
7410,0061044636,Mars and Venus on a Date : A Guide to Navigating the 5 Stages of Dating to Create a Loving and Lasting Relationship,John Gray,1998,HarperTorch
7417,0312282990,The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon,2001,Picador
7455,037541309X,Balzac and the Little Chinese Seamstress,Dai Sijie,2001,Alfred A. Knopf
7478,0826308791,The Education of Little Tree (A Zia Book),Forrest Carter,1986,University of New Mexico Press
7493,014023313X,The Stone Diaries,Carol Shields,1995,Penguin Books
7532,014029628X,Girl in Hyacinth Blue,Susan Vreeland,2000,Penguin Books
7584,038550926X,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday
7622,0449005909,Nightshade,John Saul,2001,Ballantine Books
7634,0345443284,While I Was Gone,Sue Miller,1999,Ballantine Books
7691,0425128164,The Voice of the Night,Dean R. Koontz,1996,Berkley Publishing Group
7717,0316601950,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books
7849,0452282152,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books
7989,0345422384,Pandora: New Tales of the Vampires (New Tales of the Vampires),Anne Rice,1999,Ballantine Books
8010,0552998486,Chocolat,Joanne Harris,2000,Black Swan
8036,0062501860,Plain and Simple : A Journey to the Amish (Ohio),Sue Bender,1991,HarperSanFrancisco
8044,0553581929,Special Circumstances,SHELDON SIEGEL,2001,Bantam
8052,0425154092,From Potter's Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group
8115,1551668726,Death Qualified (Barbara Holloway Novels (Paperback)),Kate Wilhelm,2002,Mira
8123,0380721643,Track of the Cat (Anna Pigeon Mysteries (Paperback)),Nevada Barr,1994,Avon Books
8142,0446360716,Shadows of Yesterday,Sandra Brown,1992,Warner Books
8148,0060173289,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,1996,HarperCollins
8180,0060976845,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial
8287,0441478123,The Left Hand of Darkness (Remembering Tomorrow),Ursula K. Le Guin,1991,ACE Charter
8299,3746614007,Die PÃ?Â¤pstin.,Donna Woolfolk Cross,1998,Aufbau Tb
8308,0767902076,Take Time for Your Life: A Personal Coach's Seven-Step Program for Creating the Life You Want,Cheryl Richardson,1999,Broadway Books
8312,0060393823,Lost,Gregory Maguire,2001,ReganBooks
8318,0156027321,Life of Pi,Yann Martel,2003,Harvest Books
8451,0553576801,The Perfect Husband,LISA GARDNER,1997,Bantam
8476,0312276885,The Sigma Protocol,Robert Ludlum,2001,St. Martin's Press
8480,0671521705,GUMP &amp; CO,Winston Groom,1995,Atria
8484,0140003185,"I, Claudius: From the autobiography of Tiberius Claudius, Emperor of the Romans, born 10 B.C., murdered and deified A.D. 54",Robert Graves,1978,Penguin Books
8489,0312195516,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
