,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
1563,3596247500,Ein Mann fÃ?Â¼r jede Tonart. Roman. ( Die Frau in der Gesellschaft).,Hera Lind,2000,"Fischer (Tb.), Frankfurt"
1570,044020562X,One,Richard Bach,1989,Dell
1588,042518109X,Whispers,Dean R. Koontz,2001,Berkley Publishing Group
1604,0688172377,Desert Flower : The Extraordinary Journey Of A Desert Nomad,Waris Dirie,1999,Perennial
1609,8817106100,Oceano Mare,Alessandro Baricco,0,Biblioteca Universale Rizzoli
1620,0151446474,The Name of the Rose,Umberto Eco,1983,Harcourt
1628,0671723650,How To Win Friends And Influence People,Dale Carnegie,1990,Pocket
1639,0812533550,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1986,Tor Books
1649,884590184X,Siddharta Romanzo Versione Di M Mila,Hermann Hesse,0,Adelphi Book Shop Ltd
1654,0446613843,The Jester,James Patterson,2004,Warner Books
1674,0440241537,The King of Torts,JOHN GRISHAM,2003,Dell
1747,0060542845,The Holiday Present,Johanna Lindsey,2003,Avon Books
1755,002542730X,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994,John Wiley &amp; Sons Inc
1824,0060520507,"Sushi for Beginners : A Novel (Keyes, Marian)",Marian Keyes,2003,William Morrow
1832,0060930934,Wasted : A Memoir of Anorexia and Bulimia,Marya Hornbacher,1999,Perennial
1840,0151010633,Q,Luther Blissett,2004,Harcourt
1841,0316666343,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
2324,0345391810,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1995,Ballantine Books
2354,0385504209,The Da Vinci Code,Dan Brown,2003,Doubleday
2723,0451527747,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,2000,Signet Classics
2733,0486282112,Frankenstein (Dover Thrift Editions),Mary Wollstonecraft Shelley,1994,Dover Publications
2746,0486424499,Jane Eyre (Dover Thrift Editions),Charlotte Bronte,2003,Dover Publications
2753,0613329740,Quidditch Through the Ages,J. K. Rowling,2001,Sagebrush Education Resources
2765,067172939X,Dark Angel (Casteel),V.C. Andrews,1990,Pocket
2773,0671729438,Gates of Paradise (Casteel),V.C. Andrews,1990,Pocket
2781,0679745580,In Cold Blood (Vintage International),TRUMAN CAPOTE,1994,Vintage
2797,0804106304,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
2957,0971880107,Wild Animus,Rich Shapero,2004,Too Far
3292,8495501090,El ocho,Katherine Neville,2001,Punto de Lectura
3304,8495501198,Memorias de una geisha,Arthur Golden,2001,Suma de Letras
3316,950491036X,La Sombra del Viento,Carlos Ruiz Zafon,2003,Planeta
3325,059030271X,Charlotte's Web,E. B. White,1974,Scholastic Paperbacks (T)
3348,0590453661,"Stay Out of the Basement (Goosebumps, No 2)",R. L. Stine,1995,Scholastic
3354,0590483404,"A Shocker on Shock Street (Goosebumps, No 35)",R. L. Stine,1995,Scholastic
3360,0060964049,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,1989,Perennial
3393,0380807343,Coraline,Neil Gaiman,2003,HarperTrophy
3418,0439064864,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic
3535,2266104535,Et Si C'Etait Vrai / If This Were Only True,Marc Levy,2001,Pocket
3547,3453150538,Weit wie das Meer.,Nicholas Sparks,1999,Heyne
3549,0316154601,Lost Light,Michael Connelly,2003,"Little, Brown"
3558,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
3813,2070419657,Soie,Alessandro Baricco,2001,Gallimard
3819,2253063339,Les Fourmis,Bernard Werber,2002,LGF
3835,226612269X,Ou Es-Tu?,Marc Levy,2003,Distribooks Inc
3840,8423310353,El Camino (Coleccion Destinolibro),Miguel Delibes,1991,Continental Book Company
3851,0446310786,To Kill a Mockingbird,Harper Lee,1988,Little Brown &amp; Company
4014,0312966970,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks
4109,0345354621,The Terminal Man,Michael Crichton,1988,Ballantine Books
4137,0345385764,Night Manager,JOHN LE CARRE,1994,Ballantine Books
4141,0425104273,The First Deadly Sin,Lawrence Sanders,1993,Berkley Publishing Group
4146,0425172546,Southern Cross,Patricia Daniels Cornwell,1999,Berkley Publishing Group
4193,0440218667,The Select,F. Paul Wilson,1995,Dell
4197,0440220602,The Chamber,John Grisham,1995,Dell Publishing Company
4314,0451180054,Trial by Fire,Nancy Taylor Rosenberg,1996,Signet Book
4324,0451198514,Stealing Faces,Michael Prescott,1999,Signet Book
4331,0553266306,The Day of the Jackal,Frederick Forsyth,1982,Bantam Books
4335,0765342987,Kushiel's Dart,Jacqueline Carey,2002,Tor Books
4360,0812550307,"The Fires of Heaven (The Wheel of Time, Book 5)",Robert Jordan,1994,Tor Fantasy
4378,0886773741,Tailchaser's Song,Tad Williams,1994,Daw Books
4387,0886774802,"Stone of Farewell (Memory, Sorrow, and Thorn, Book 2)",Tad Williams,1994,Daw Books
4398,0060930187,The Bell Jar : A Novel (Perennial Classics),Sylvia Plath,2000,Perennial
4432,0375760911,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books
4475,0689817851,Go Ask Alice,Anonymous,1998,Simon Pulse
4511,0874869870,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,1999,Plough Publishing House
4526,0061094404,Power of a Woman,Barbara Taylor Bradford,1998,HarperTorch
4534,0671793489,All Around the Town,Mary Higgins Clark,1993,Pocket Star
4579,0312244266,Winter Solstice,Rosamunde Pilcher,2000,Thomas Dunne Books
4604,3423202327,MÃ?Â¶rder ohne Gesicht.,Henning Mankell,1999,Dtv
4625,3492045170,Stupid White Men. Eine Abrechnung mit dem Amerika unter George W. Bush,Michael Moore,2003,Piper
4648,3548359698,Warum MÃ?Â¤nner nicht zuhÃ?Â¶ren und Frauen schlecht einparken.,Allan Pease,2000,Ullstein Tb
4664,0671011367,Deja Dead,Kathy Reichs,1998,Pocket
4709,0618045996,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,2002,Houghton Mifflin Company
4718,0671025368,The Coldest Winter Ever,Sister Souljah,2000,Pocket
4723,0553581112,Justice Hall: A Mary Russell Novel (Mary Russell Novels (Paperback)),Laurie R. King,2003,Bantam Books
4729,0373250223,Name &amp; Address Withheld (Red Dress Ink (Paperback)),Jane Sigaloff,2002,Red Dress Ink
4745,0425182150,Perish Twice,Robert B. Parker,2001,Berkley Publishing Group
4754,0061007129,Kane &amp; Abel,Jeffrey Archer,1993,HarperTorch
4758,0061000027,Dance Hall of the Dead (Joe Leaphorn Novels),Tony Hillerman,1990,HarperTorch
4778,0812511816,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy
4825,0880381736,"Dragons of Autumn Twilight (Dragonlance Chronicles, Vol 1)",Margaret Weis,1990,TSR
4843,0880381744,Dragons of Winter Night,Margaret Weis,1985,Wizards of the Coast
4853,0060505885,The Scandalous Summer of Sissy LeBlanc : A Novel,Loraine Despres,2002,Perennial
4874,0061097101,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch
4935,0312283709,Running with Scissors,Augusten Burroughs,2002,St. Martin's Press
4960,0312983271,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002,St. Martin's Paperbacks
5048,0380731851,Mystic River,Dennis Lehane,2002,HarperTorch
5134,0446605484,Roses Are Red (Alex Cross Novels),James Patterson,2001,Warner Vision
5202,0446611212,Violets Are Blue,James Patterson,2002,Warner Vision
5278,0451188454,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004,Signet Book
5314,0609804138,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999,Three Rivers Press
5394,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
5551,0743407067,The First Time,Joy Fielding,2001,Pocket Star
5567,074343627X,Dreamcatcher,Stephen King,2001,Pocket
5633,3442455707,MilitÃ?Â¤rmusik.,Wladimir Kaminer,2003,Goldmann
5640,0330262130,Restaurant At the End of the Universe,Douglas Adams,0,Pan Books Ltd
5668,0385720920,Choke,CHUCK PALAHNIUK,2002,Anchor
5699,0393319296,Invisible Monsters,Chuck Palahniuk,1999,W.W. Norton &amp; Company
5728,0553262505,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)",URSULA K. LE GUIN,1984,Bantam
5758,0805062971,Fight Club,Chuck Palahniuk,1999,Owl Books
5793,3257228007,Das Parfum: Die Geschichte Eines Morders,Patrick Suskind,1994,Distribooks Inc
5813,1573229571,About a Boy (Movie Tie-In),Nick Hornby,2002,Riverhead Books
5856,0064404773,Beauty: A Retelling of the Story of Beauty and the Beast,Robin McKinley,1993,HarperCollins Publishers
5869,0064407667,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins
5965,081297106X,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,2003,Random House Trade Paperbacks
5988,0066210151,The Book of Shadows: A Novel,James Reese,2002,William Morrow
5994,0425191184,Red Rabbit,Tom Clancy,2003,Berkley Publishing Group
6021,0751503894,The Physician,Noah Gordon,2001,Warner Futura
6029,0385503822,The Summons,John Grisham,2002,Doubleday Books
6100,0399138684,The Cat Who Came to Breakfast (Cat Who... (Hardcover)),Lilian Jackson Braun,1994,Putnam Pub Group
6107,0425189864,Mortal Prey,John Sandford,2003,Berkley Publishing Group
6129,0440236053,Writ of Execution,Perri O'Shaughnessy,2002,Dell Publishing Company
6157,0440241073,The Summons,John Grisham,2002,Dell Publishing Company
6290,0553586122,Reap the Wind,Iris Johansen,2002,Bantam Books
6320,0312960344,Pandora's Clock,John J. Nance,1996,St. Martin's Press
6327,055358068X,The Least Likely Bride,Jane Feather,2000,Bantam
6334,031286504X,I Am Legend,Richard Matheson,1997,Orb Books
6347,0345342968,Fahrenheit 451,RAY BRADBURY,1987,Del Rey
6469,0375756981,The Vagina Monologues: The V-Day Edition,Eve Ensler,2000,Villard Books
6506,0553382411,The Elegant Gathering of White Snows,KRIS RADISH,2003,Bantam
6516,0671027662,Coast Road: A Novel,Barbara Delinsky,1999,Pocket Books
6541,0767903382,Tender at the Bone: Growing Up at the Table,Ruth Reichl,1999,Broadway Books
6560,1558744592,A 4th Course of Chicken Soup for the Soul: 101 More Stories to Open the Heart and Rekindle the Spirit,Jack Canfield,1997,Health Communications
6579,0312979517,The Tin Collectors : A Novel (A Shane Scully Novel),Stephen J. Cannell,2002,St. Martin's Paperbacks
6591,0316152196,Angels Flight (Detective Harry Bosch Mysteries),Michael Connelly,1999,Little Brown &amp; Co
6599,0316154059,City of Bones,Michael Connelly,2002,Warner Books
6621,0316287555,Day of Confession,Allan Folsom,1998,"Little, Brown"
6632,034541389X,Flesh and Blood,Jonathan Kellerman,2002,Ballantine Books
6677,0345452550,A Cold Heart: An Alex Delaware Novel,JONATHAN KELLERMAN,2003,Ballantine Books
6699,0399146504,The Devil's Code,John Sandford,2000,G. P. Putnam's Sons
6710,0399148450,Widow's Walk (Spenser Mysteries (Hardcover)),Robert Parker,2002,Putnam Publishing Group
6722,0399148639,Mortal Prey,John Sandford,2002,Putnam Publishing Group
6747,0399148728,Fire Ice: A Novel from the NUMA Files,Clive Cussler,2002,Putnam Publishing Group
6759,0399149783,Monkeewrench,P. J. Tracy,2003,Putnam Publishing Group
6772,0399150870,Stone Cold: A Jesse Stone Novel,Robert B. Parker,2003,Putnam Publishing Group
6782,0399151451,Bad Business,Robert B. Parker,2004,Putnam Publishing Group
6799,0425183181,A Little Magic,Nora Roberts,2002,Berkley Publishing Group
6809,0440111323,A Catskill Eagle,Robert B. Parker,1993,Dell Publishing Company
6816,0440221463,All Our Yesterdays,ROBERT PARKER,1995,Dell
6820,0449221512,I Is for Innocent,Sue Grafton,1994,Fawcett Books
6871,0670894184,Back Roads,Tawni O'Dell,2000,Viking Books
6901,0671024094,The Coffin Dancer (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,1999,Pocket Books
6923,0679450408,Silent Witness,Richard North Patterson,1997,Random House Inc
6938,074320607X,"Nighttime Is My Time (Clark, Mary Higgins)",Mary Higgins Clark,2004,Simon &amp; Schuster
6954,0743486226,Angels &amp; Demons,Dan Brown,2003,Atria
6978,0380724987,Justice (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1996,Avon
6987,0380726246,Prayers for the Dead : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1997,Avon
6996,0425175405,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group
7066,0440225701,The Street Lawyer,JOHN GRISHAM,1999,Dell
7164,0553263226,The Bourne Supremacy,Robert Ludlum,1987,Bantam
7188,067102423X,Bag of Bones,Stephen King,1999,Pocket
7260,0671032658,The Green Mile,Stephen King,1999,Pocket
7275,0812516001,The Inheritor,Marion Zimmer Bradley,1984,Tor Books
7283,0812568710,01-01-00: The Novel of the Millennium,R. J. Pineiro,1999,Tor Books (Mm)
7290,0425178102,Big Trouble,Dave Barry,2001,Berkley Publishing Group
7318,0446609404,Cradle and All,James Patterson,2001,Warner Vision
7370,0446610038,1st to Die: A Novel,James Patterson,2002,Warner Vision
7498,0451178017,Over the Edge,Jonathan Kellerman,1993,Signet Book
7508,0553285920,Silent Partner (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1990,Bantam Books
7528,0345404114,Sleepers,Lorenzo Carcaterra,1996,Ballantine Books
7564,0375724400,When We Were Orphans (Vintage International (Paperback)),Kazuo Ishiguro,2001,Vintage Books USA
7576,0385479565,The Hot Zone,Richard Preston,1995,Anchor
7634,0449213730,The Ritual Bath (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1991,Fawcett Books
7651,0451173139,Night over Water,Ken Follett,1992,Signet Book
7672,0553299506,Private Eyes (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1992,Bantam Books
7691,0553575937,Jane and the Unpleasantness at Scargrave Manor: Being the First Jane Austen Mystery (Jane Austen Mysteries (Paperback)),Stephanie Barron,1997,Bantam Books
7697,0553580930,A Man in Full,Tom Wolfe,1999,Bantam
7723,080410946X,Object Lessons,Anna Quindlen,1992,Ivy Books
7737,0804114986,The Bonesetter's Daughter,Amy Tan,2002,Ballantine Books
7820,0440414806,Holes (Yearling Newbery),LOUIS SACHAR,2000,Yearling
7880,0679767800,The Stars My Destination,Alfred Bester,1996,Vintage Books USA
7892,0451198948,"Warrior's Song (Coulter, Catherine. Medieval Song Quartet, 4.)",Catherine Coulter,2004,Signet Book
7897,038081093X,Excavation,James Rollins,2000,HarperTorch
7909,0425147762,Red Azalea,Anchee Min,1995,Berkley Publishing Group
7916,0440224705,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,Dell
7943,0515115649,The Cat Who Came to Breakfast,Lilian Jackson Braun,1995,Jove Books
7959,0515129941,The Cat Who Robbed a Bank (Cat Who... (Paperback)),Lilian Jackson Braun,2001,Jove Books
7977,0671042858,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket
8048,0679745203,The English Patient,Michael Ondaatje,1996,Vintage Books USA
8122,0743223543,The Bone Vault : A Novel,Linda Fairstein,2003,Scribner
8129,0525945636,Code to Zero,Ken Follett,2000,Dutton Books
8148,0743422732,High Country Bride (McKettrick Cowboys),Linda Lael Miller,2002,Pocket
8156,074341232X,Jinxed,Carol Higgins Clark,2003,Pocket Star
8163,0060391626,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,Regan Books
8218,0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch
8349,0060987561,I Know This Much Is True,Wally Lamb,1999,Regan Books
8426,0316734837,Fortune's Rocks : A Novel,Anita Shreve,2002,"Little, Brown"
8447,0345413881,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,Ballantine Books
8479,0375724672,True History of the Kelly Gang,Peter Carey,2001,Vintage Books USA
8489,037582233X,Stargirl,JERRY SPINELLI,2002,Knopf Books for Young Readers
8512,0385475721,The Blind Assassin,Margaret Atwood,2000,Nan A. Talese
8546,0385483503,Arranged Marriage: Stories,Chitra Banerjee Divakaruni,1996,Anchor
8557,0385729332,The Sisterhood of the Traveling Pants,Ann Brashares,2001,Delacorte Press
8591,0394726413,"Bright Lights, Big City: A Novel (Vintage Contemporaries)",Jay McInerney,1987,Vintage Books USA
8600,0399142789,Conversations with God : An Uncommon Dialogue (Book 1),Neale Donald Walsch,1996,Putnam Publishing Group
8617,042511774X,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
8650,0440214424,Out of Sight,Elmore Leonard,1998,Dell
8663,0440236673,The Brethren,John Grisham,2000,Island
8777,0446604801,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books
8834,0446606189,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,Warner Books
8897,0446606383,The Midnight Club,James Patterson,1999,Warner Vision
8923,0446609323,Black Friday,James Patterson,1989,Warner Vision
8959,0449134482,Dances With Wolves,Michael Blake,1990,Fawcett Books
8978,0449223345,A Pirate Looks at Fifty,Jimmy Buffett,1999,Fawcett Books
8995,0553251996,Singin' and Swingin' and Gettin' Merry Like Christmas,Maya Angelou,1985,Bantam Books
9001,055326611X,EVEN COWGIRLS GET THE BLUES,TOM ROBBINS,1984,Bantam
9015,0553268880,The Prince of Tides,Pat Conroy,1987,Bantam Books
9080,0553273604,Of Love and Shadows,Isabel Allende,1988,Bantam Books
9088,0553347756,Wild Mind: Living the Writer's Life,Natalie Goldberg,1990,Bantam
9095,0553379615,Into the Forest,JEAN HEGLAND,1998,Bantam
9105,0553572997,The Alienist,Caleb Carr,1995,Bantam Books
9205,0670869902,How Stella Got Her Groove Back,Terry McMillan,1996,Viking Books
9227,0671021001,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket
9390,0671510053,SHIPPING NEWS,Annie Proulx,1994,Scribner
9496,0671647458,Color Purple,Alice Walker,1987,Pocket
9503,0679459618,Dr. Death: A Novel,Jonathan Kellerman,2000,Random House Trade
9527,0679741666,A Lesson Before Dying (Vintage Contemporaries),Ernest J. Gaines,1994,Random House Inc
9534,0679746048,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage
9632,0684841347,ONE DAY MY SOUL JUST OPENED UP : 40 DAYS AND 40 NIGHTS TOWARD SPIRITUAL STRENGTH AND PERSONAL GROWTH,Iyanla Vanzant,1998,Fireside
9644,0811801802,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin &amp; Sabine Continues,Nick Bantock,1992,Chronicle Books
9675,1558743669,"A Child Called \It\"": One Child's Courage to Survive""",Dave Pelzer,1995,Health Communications
9772,1573221856,High Maintenance,Jennifer Belle,2001,Riverhead Hardcover
9782,0425184463,Warrior Class,Dale Brown,2002,Berkley Publishing Group
9783,0553271644,Doom of the Darksword (Darksword Trilogy),Margaret Weis,1988,Bantam
9790,0316969680,The Beach House,James Patterson,2002,"Little, Brown"
9845,0375703861,White Teeth: A Novel,Zadie Smith,2001,Vintage Books USA
9898,0440225442,One False Move (Myron Bolitar Mysteries (Paperback)),HARLAN COBEN,1999,Dell
9908,0743206045,Daddy's Little Girl,Mary Higgins Clark,2002,Simon &amp; Schuster
9941,0743229878,Mount Vernon Love Story : A Novel of George and Martha Washington,Mary Higgins Clark,2002,Simon &amp; Schuster
9953,0307302636,The Grand and Wonderful Day (Little Golden Book),Mary Packard,1995,Western Publishing Company
9960,0380600129,The Indian in the Cupboard,Lynne Reid Banks,1999,HarperTrophy
9983,0380702843,The Return of the Indian (Indian in the Cupboard),Lynne Reid Banks,1999,HarperTrophy
10004,0380710404,The Secret of the Indian (Indian in the Cupboard),Lynne Reid Banks,1999,HarperTrophy
10013,039480001X,The Cat in the Hat,Dr. Seuss,1957,Random House Books for Young Readers
10041,0394800028,The Cat in the Hat Comes Back (I Can Read It All by Myself Beginner Books),Dr. Seuss,1958,Random House Books for Young Readers
10054,0394800184,Are You My Mother?,Philip D. Eastman,1960,Random House Children's Books
10066,039480029X,Hop on Pop (I Can Read It All by Myself Beginner Books),Dr. Seuss,1963,Random House Books for Young Readers
10083,0717283208,Prince and the Pauper Walt Disney,Disney,1993,Stoddart+publishing
10091,044023722X,A Painted House,John Grisham,2001,Dell Publishing Company
10282,0671015648,Isabel's Bed,Elinor Lipman,1998,Washington Square Press
10293,0061044636,Mars and Venus on a Date : A Guide to Navigating the 5 Stages of Dating to Create a Loving and Lasting Relationship,John Gray,1998,HarperTorch
10301,0312282990,The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon,2001,Picador
10366,037541309X,Balzac and the Little Chinese Seamstress,Dai Sijie,2001,Alfred A. Knopf
10395,0826308791,The Education of Little Tree (A Zia Book),Forrest Carter,1986,University of New Mexico Press
10415,014023313X,The Stone Diaries,Carol Shields,1995,Penguin Books
10464,014029628X,Girl in Hyacinth Blue,Susan Vreeland,2000,Penguin Books
10529,038550926X,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday
10581,0449005909,Nightshade,John Saul,2001,Ballantine Books
10600,0345443284,While I Was Gone,Sue Miller,1999,Ballantine Books
10691,0425128164,The Voice of the Night,Dean R. Koontz,1996,Berkley Publishing Group
10724,0316601950,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books
10920,0452282152,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books
11124,0345422384,Pandora: New Tales of the Vampires (New Tales of the Vampires),Anne Rice,1999,Ballantine Books
11155,0552998486,Chocolat,Joanne Harris,2000,Black Swan
11189,0062501860,Plain and Simple : A Journey to the Amish (Ohio),Sue Bender,1991,HarperSanFrancisco
11200,0553581929,Special Circumstances,SHELDON SIEGEL,2001,Bantam
11211,0425154092,From Potter's Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group
11299,1551668726,Death Qualified (Barbara Holloway Novels (Paperback)),Kate Wilhelm,2002,Mira
11311,0380721643,Track of the Cat (Anna Pigeon Mysteries (Paperback)),Nevada Barr,1994,Avon Books
11334,0446360716,Shadows of Yesterday,Sandra Brown,1992,Warner Books
11341,0060173289,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,1996,HarperCollins
11384,0060976845,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial
11535,0441478123,The Left Hand of Darkness (Remembering Tomorrow),Ursula K. Le Guin,1991,ACE Charter
11551,3746614007,Die PÃ?Â¤pstin.,Donna Woolfolk Cross,1998,Aufbau Tb
11566,0767902076,Take Time for Your Life: A Personal Coach's Seven-Step Program for Creating the Life You Want,Cheryl Richardson,1999,Broadway Books
11572,0060393823,Lost,Gregory Maguire,2001,ReganBooks
11578,0156027321,Life of Pi,Yann Martel,2003,Harvest Books
11758,0553576801,The Perfect Husband,LISA GARDNER,1997,Bantam
11793,0312276885,The Sigma Protocol,Robert Ludlum,2001,St. Martin's Press
11799,0671521705,GUMP &amp; CO,Winston Groom,1995,Atria
11806,0140003185,"I, Claudius: From the autobiography of Tiberius Claudius, Emperor of the Romans, born 10 B.C., murdered and deified A.D. 54",Robert Graves,1978,Penguin Books
11814,0312195516,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
