,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
6020,0061009059,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995,HarperTorch
6084,0061030430,Long Time No See,Susan Isaacs,2002,HarperTorch
6086,006440188X,The Secret Garden,Frances Hodgson Burnett,1998,HarperTrophy
6102,0140067477,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books
6147,014100018X,Chocolat,Joanne Harris,2000,Penguin Books
6178,0142001740,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books
6303,0310205719,The Purpose-Driven Life: What on Earth Am I Here For?,Rick Warren,2002,Zondervan Publishing Company
6318,0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks
6375,031298328X,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003,St. Martin's Paperbacks
6403,0316096199,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books
6474,0316168688,The Dogs of Babel (Today Show Book Club #12),Carolyn Parkhurst,2003,"Little, Brown"
6497,0316284955,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books
6555,0316569321,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown"
6605,0316602051,The Jester,James Patterson,2003,"Little, Brown"
6621,0316776963,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books
6686,0316777730,Naked,David Sedaris,1998,Back Bay Books
6711,0345311396,Private Screening,Richard North Patterson,1994,Ballantine Books
6716,0345334019,Escape the Night,Richard North Patterson,1995,Ballantine Books
6722,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey
6787,0345361792,A Prayer for Owen Meany,John Irving,1990,Ballantine Books
6855,0345404769,Silent Witness,RICHARD NORTH PATTERSON,1997,Ballantine Books
6864,0345404777,No Safe Place,RICHARD NORTH PATTERSON,1999,Ballantine Books
6870,0345404785,Dark Lady,Richard North Patterson,2000,Ballantine Books
6877,0345412214,The Last Don,MARIO PUZO,1997,Ballantine Books
6883,0345413903,The Murder Book,Jonathan Kellerman,2003,Ballantine Books
6909,0345436911,The Dress Lodger (Ballantine Reader's Circle),Sheri Holman,2001,Ballantine Books
6938,0373484232,Stanislaski Sisters,Nora Roberts,2001,Silhouette
6951,0374199698,Middlesex: A Novel,Jeffrey Eugenides,2002,"Farrar, Straus and Giroux"
6977,0375703764,House of Leaves,Mark Z. Danielewski,2000,Pantheon Books
6998,0375727132,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback)),ANN PACKER,2003,Vintage
7018,0380710218,Postmortem,Patricia Daniels Cornwell,1993,Harper Mass Market Paperbacks (Mm)
7053,0380718332,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993,Avon
7087,0385424736,The Rainmaker,John Grisham,1995,Doubleday Books
7115,0385482388,The Mistress of Spices,Chitra Banerjee Divakaruni,1998,Anchor Books/Doubleday
7138,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997,Doubleday
7225,0385486804,Into the Wild,Jon Krakauer,1997,Anchor
7262,038548951X,Sister of My Heart,Chitra Banerjee Divakaruni,2000,Anchor Pub
7282,0385503857,Oryx and Crake,Margaret Atwood,2003,Nan A. Talese
7298,039304016X,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,1997,Little Brown and Company
7304,0399144463,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,Spencer Johnson,1998,Putnam Pub Group (Paper)
7334,0399145990,The River King,Alice Hoffman,2000,Putnam Publishing Group
7344,0399501487,Lord of the Flies,William Gerald Golding,1959,Perigee Trade
7407,0425107469,Watchers,Dean R. Koontz,1996,Berkley Publishing Group
7434,0425113884,Mortal Fear,Robin Cook,1989,Berkley Publishing Group
7444,0425116840,The Cardinal of the Kremlin (Jack Ryan Novels),Tom Clancy,1989,Berkley Publishing Group
7465,0425121631,Rules of Prey,John Sandford,1992,Berkley Publishing Group
7482,0425125467,Harmful Intent,Robin Cook,2001,Berkley Publishing Group
7488,0425131769,Vital Signs,Robin Cook,2001,Berkley Publishing Group
7500,0425133516,The Hunt for Red October (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
7515,0425152898,Mind Prey,John Sandford,2004,Berkley Publishing Group
7527,0425155943,Contagion,Robin Cook,1998,Berkley Publishing Group
7538,0425158616,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group
7572,0425174271,Certain Prey,John Sandford,2000,Berkley Publishing Group
7588,0439064872,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
7671,0439136369,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001,Scholastic
7733,043936213X,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,2001,Scholastic
7757,044011585X,Crossings,DANIELLE STEEL,1987,Dell
7769,0440170796,The Promise,Danielle Steel,1978,Dell
7779,0440173922,The Ring,Danielle Steel,1983,Dell
7786,0440176484,Secrets,DANIELLE STEEL,1986,Dell
7801,0440185327,Thurston House,Danielle Steel,1984,Dell
7811,0440193613,Wanderlust,Danielle Steel,1987,Dell
7823,0440208459,Burn Marks (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1991,Dell
7834,0440213991,Guardian Angel,Sara Paretsky,1996,Dell Publishing Company
7847,0440217466,Vanished,Danielle Steel,1994,Dell
7855,0440221501,Lightning,DANIELLE STEEL,1996,Dell
7861,0440224764,The Partner,John Grisham,1998,Dell Publishing Company
7916,0440236061,Unfit to Practice,Perri O'Shaughnessy,2003,Dell Publishing Company
7928,0440236703,Tell No One,Harlan Coben,2002,Dell Publishing Company
7957,0440236738,Gone for Good,HARLAN COBEN,2003,Dell
7972,0441172717,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter
8005,0441627404,The Once and Future King,T. H. White,1987,Ace Books
8017,0446350982,Presumed Innocent,Scott Turow,1988,Warner Books
8033,0446600415,The Day After Tomorrow,Allan Folsom,1995,Warner Books
8042,0446602620,Blood Work,Michael Connelly,1998,Warner Books
8062,0446603716,Hide &amp; Seek,James Patterson,1996,Warner Books
8086,0446607193,Unspeakable,Sandra Brown,1999,Warner Books
8103,0446608890,Saving Faith,David Baldacci,2000,Warner Vision
8122,0449221482,J Is for Judgment,Sue Grafton,1999,Fawcett Books
8154,0449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1999,Fawcett Books
8182,0451141083,Mindbend,Robin Cook,2001,Signet Book
8193,0451169522,Misery,Stephen King,2004,Penguin USA (Paper)
8223,0451177096,Dolores Claiborne,Stephen King,2004,Signet Book
8251,0451191153,The Fountainhead,Ayn Rand,1996,New American Library
8264,0451202503,The Songcatcher: A Ballad Novel,Sharyn McCrumb,2002,Signet Book
8274,0451203593,24 Hours,Greg Iles,2001,Signet Book
8282,0452284449,The Virgin Blue,Tracy Chevalier,2003,Plume Books
8309,0515128600,The Edge,Catherine Coulter,2000,Jove Books
8318,0515132020,Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books
8357,0515133302,Hemlock Bay,Catherine Coulter,2002,Jove Books
8370,0552996181,Behind the Scenes at the Museum,Kate Atkinson,1996,Black Swan
8387,0553271636,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,Bantam
8431,0553274295,Where the Red Fern Grows,Wilson Rawls,1984,Random House Children's Books
8457,0553279556,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1989,Bantam
8494,0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam
8555,0553280368,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987,Bantam
8599,0553571656,The Beekeeper's Apprentice,LAURIE R. KING,1996,Bantam
8618,0553571818,Long After Midnight,IRIS JOHANSEN,1997,Bantam
8628,0553573926,Vertical Run,Joseph R. Garber,1996,Bantam Books
8640,0553582755,One Door Away from Heaven,Dean R. Koontz,2002,Bantam Books
8668,0553801430,By the Light of the Moon,DEAN KOONTZ,2002,Bantam
8685,0671001795,Two for the Dough,Janet Evanovich,1996,Pocket
8749,067101417X,High Tide,Jude Deveraux,2000,Pocket
8756,0671016776,Gravity : A Novel of Medical Suspense,Tess Gerritsen,2000,Pocket
8763,0671741209,Stranger Is Watching,Mary Higgins Clark,1991,Pocket
8771,0679457313,The God of Small Things,Arundhati Roy,1997,Random House Inc
8779,0679459626,Flesh and Blood,Jonathan Kellerman,2001,Random House
8792,0679731148,A Year in Provence,Peter Mayle,1991,Vintage Books USA
8813,0679736042,Toujours Provence (Vintage Departures),Peter Mayle,1992,Vintage Books USA
8825,0679751521,Midnight in the Garden of Good and Evil,John Berendt,1999,Vintage Books USA
8859,0740723367,The Meaning Of Life,Bradley Trevor Greive,2002,Andrews McMeel Publishing
8877,0743406176,If Only It Were True,Marc Levy,2000,Atria
8887,0743412028,Pay It Forward,Catherine Ryan Hyde,2000,Pocket
8913,0743422910,The Constant Gardener,John le Carre,2001,Pocket
8921,0743457943,Trading Places,Fern Michaels,2003,Pocket Star
8932,0786866845,Ice Bound: A Doctor's Incredible Battle for Survival at the South Pole,Dr. Jerri Nielsen,2001,Miramax
8947,080410753X,The Kitchen God's Wife,Amy Tan,1992,Ivy Books
8990,0804108749,Saint Maybe,ANNE TYLER,1992,Ivy Books
9010,080411918X,A Patchwork Planet,ANNE TYLER,2001,Ballantine Books
9021,0877017883,Griffin &amp; Sabine: An Extraordinary Correspondence,Nick Bantock,1991,Chronicle Books
9058,0894803204,The Book of Questions,Gregory Stock,1987,Workman Publishing
9087,0894808249,All I Need to Know I Learned from My Cat,Suzy Becker,1990,Workman Publishing
9113,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor
9170,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor
9241,0312144075,The Samurai's Garden : A Novel,Gail Tsukiyama,1996,St. Martin's Griffin
9257,0671027360,Angels &amp; Demons,Dan Brown,2001,Pocket Star
9365,0671038443,The Devil's Teardrop,Jeffery Deaver,2000,Pocket
9380,0385722206,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor
9444,0312963297,Trunk Music (Detective Harry Bosch Mysteries),Michael Connelly,1998,St. Martin's Press
9451,0380718340,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon
9497,042516098X,Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group
9525,044022165X,The Rainmaker,JOHN GRISHAM,1996,Dell
9572,0440226414,Fortune's Hand,Belva Plain,2000,Dell Publishing Company
9576,0446612790,2nd Chance,James Patterson,2003,Warner Vision
9617,0449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1991,Fawcett Books
9656,051512219X,Small Town Girl,Lavyrle Spencer,1998,Jove Books
9674,0553292722,Still Waters,TAMI HOAG,1992,Bantam
9694,0553571885,A Thin Dark Line (Mysteries &amp; Horror),TAMI HOAG,1998,Bantam
9711,014038572X,The Outsiders (Now in Speak!),S. E. Hinton,1997,Puffin Books
9730,0061092045,Honor Among Thieves,Jeffrey Archer,1994,HarperTorch
9733,0312979533,A Place of Execution,Val McDermid,2001,St. Martin's Paperbacks
9742,0345334531,Feast of All Saints,Anne Rice,1986,Ballantine Books
9760,0345351525,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books
9809,0373244487,Cordina's Crown Jewel,Nora Roberts,2002,Silhouette
9824,0380703882,Communion : A True Story,Whitley Strieber,1988,Avon
9836,0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group
9849,0425150984,Glory in Death,J. D. Robb,2004,Berkley Publishing Group
